 time E 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0 0.000000E+00
1.000000E-05 301 7.300000E+01
2.000000E-05 764 3.490000E+02
3.000000E-05 1479 8.380000E+02
4.000000E-05 2344 1.503000E+03
5.000000E-05 3318 2.287000E+03
6.000000E-05 4333 3.100000E+03
7.000000E-05 5256 3.861000E+03
8.000000E-05 6218 4.621000E+03
9.000000E-05 7241 5.455000E+03
1.000000E-04 8188 6.218000E+03
1.100000E-04 9143 6.973000E+03
1.200000E-04 10064 7.715000E+03
1.300000E-04 10948 8.411000E+03
1.400000E-04 11881 9.179000E+03
1.500000E-04 12745 9.873000E+03
1.600000E-04 13631 1.057600E+04
1.700000E-04 14536 1.130200E+04
1.800000E-04 15488 1.205500E+04
1.900000E-04 16470 1.282400E+04
2.000000E-04 17457 1.362800E+04
2.100000E-04 18460 1.444500E+04
2.200000E-04 19492 1.528000E+04
2.300000E-04 20490 1.609900E+04
2.400000E-04 21460 1.687300E+04
2.500000E-04 22416 1.765800E+04
2.600000E-04 23313 1.839800E+04
2.700000E-04 24274 1.917200E+04
2.800000E-04 25179 1.989300E+04
2.900000E-04 26047 2.057400E+04
3.000000E-04 26965 2.131900E+04
3.100000E-04 27884 2.204900E+04
3.200000E-04 28799 2.277000E+04
3.300000E-04 29740 2.351700E+04
3.400000E-04 30718 2.429900E+04
3.500000E-04 31723 2.511900E+04
3.600000E-04 32716 2.593100E+04
3.700000E-04 33628 2.666800E+04
3.800000E-04 34604 2.747100E+04
3.900000E-04 35586 2.823500E+04
4.000000E-04 36497 2.898400E+04
4.100000E-04 37485 2.978100E+04
4.200000E-04 38430 3.054300E+04
4.300000E-04 39400 3.129200E+04
4.400000E-04 40380 3.208900E+04
4.500000E-04 41353 3.285900E+04
4.600000E-04 42308 3.363100E+04
4.700000E-04 43238 3.439700E+04
4.800000E-04 44173 3.512500E+04
4.900000E-04 45127 3.588900E+04
5.000000E-04 46070 3.664800E+04
5.100000E-04 47047 3.742900E+04
5.200000E-04 48006 3.819800E+04
5.300000E-04 48976 3.897300E+04
5.400000E-04 49946 3.972300E+04
5.500000E-04 50875 4.048100E+04
5.600000E-04 51873 4.128800E+04
5.700000E-04 52898 4.212000E+04
5.800000E-04 53889 4.292300E+04
5.900000E-04 54865 4.371700E+04
6.000000E-04 55829 4.449500E+04
6.100000E-04 56756 4.524100E+04
6.200000E-04 57677 4.598200E+04
6.300000E-04 58621 4.673400E+04
6.400000E-04 59550 4.748700E+04
6.500000E-04 60517 4.827300E+04
6.600000E-04 61484 4.906700E+04
6.700000E-04 62433 4.982200E+04
6.800000E-04 63362 5.057200E+04
6.900000E-04 64312 5.132200E+04
7.000000E-04 65249 5.207500E+04
7.100000E-04 66217 5.282900E+04
7.200000E-04 67242 5.365000E+04
7.300000E-04 68170 5.440900E+04
7.400000E-04 69099 5.515800E+04
7.500000E-04 70042 5.592500E+04
7.600000E-04 70937 5.665600E+04
7.700000E-04 71791 5.734300E+04
7.800000E-04 72691 5.805600E+04
7.900000E-04 73595 5.878200E+04
8.000000E-04 74526 5.952900E+04
8.100000E-04 75492 6.028800E+04
8.200000E-04 76426 6.104500E+04
8.300000E-04 77392 6.182200E+04
8.400000E-04 78365 6.259200E+04
8.500000E-04 79310 6.333900E+04
8.600000E-04 80320 6.416800E+04
8.700000E-04 81275 6.493000E+04
8.800000E-04 82297 6.576500E+04
8.900000E-04 83246 6.652100E+04
9.000000E-04 84234 6.730500E+04
9.100000E-04 85252 6.813600E+04
9.200000E-04 86251 6.893300E+04
9.300000E-04 87185 6.969100E+04
9.400000E-04 88139 7.045500E+04
9.500000E-04 89126 7.124400E+04
9.600000E-04 90122 7.204200E+04
9.700000E-04 91088 7.280600E+04
9.800000E-04 92118 7.362100E+04
9.900000E-04 93085 7.440800E+04
1.000000E-03 94127 7.527500E+04
