 time E 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 421 4.500000E+01 0.000000E+00
2.000000E-05 1046 2.490000E+02 0.000000E+00
3.000000E-05 1734 5.340000E+02 1.700000E+01
4.000000E-05 2574 9.870000E+02 1.290000E+02
5.000000E-05 3513 1.538000E+03 2.170000E+02
6.000000E-05 4442 2.063000E+03 2.990000E+02
7.000000E-05 5357 2.585000E+03 3.610000E+02
8.000000E-05 6245 3.082000E+03 4.190000E+02
9.000000E-05 7228 3.629000E+03 4.510000E+02
1.000000E-04 8212 4.184000E+03 5.410000E+02
1.100000E-04 9188 4.749000E+03 5.890000E+02
1.200000E-04 10159 5.359000E+03 6.370000E+02
1.300000E-04 11121 5.927000E+03 7.150000E+02
1.400000E-04 12102 6.518000E+03 7.690000E+02
1.500000E-04 13058 7.049000E+03 8.380000E+02
1.600000E-04 14027 7.614000E+03 8.820000E+02
1.700000E-04 15027 8.194000E+03 9.950000E+02
1.800000E-04 16080 8.847000E+03 1.087000E+03
1.900000E-04 17034 9.450000E+03 1.153000E+03
2.000000E-04 17924 1.001200E+04 1.222000E+03
2.100000E-04 18869 1.054300E+04 1.353000E+03
2.200000E-04 19807 1.107800E+04 1.446000E+03
2.300000E-04 20735 1.159000E+04 1.558000E+03
2.400000E-04 21648 1.210200E+04 1.650000E+03
2.500000E-04 22566 1.263400E+04 1.717000E+03
2.600000E-04 23503 1.316600E+04 1.801000E+03
2.700000E-04 24527 1.374300E+04 1.880000E+03
2.800000E-04 25471 1.431400E+04 1.927000E+03
2.900000E-04 26446 1.489600E+04 2.005000E+03
3.000000E-04 27506 1.553300E+04 2.132000E+03
3.100000E-04 28467 1.608200E+04 2.210000E+03
3.200000E-04 29457 1.666600E+04 2.242000E+03
3.300000E-04 30451 1.725400E+04 2.351000E+03
3.400000E-04 31425 1.778700E+04 2.437000E+03
3.500000E-04 32310 1.829800E+04 2.543000E+03
3.600000E-04 33318 1.887800E+04 2.607000E+03
3.700000E-04 34326 1.948400E+04 2.672000E+03
3.800000E-04 35363 2.009500E+04 2.738000E+03
3.900000E-04 36344 2.066500E+04 2.835000E+03
4.000000E-04 37383 2.125900E+04 2.908000E+03
4.100000E-04 38324 2.180500E+04 2.997000E+03
4.200000E-04 39329 2.239600E+04 3.098000E+03
4.300000E-04 40268 2.292700E+04 3.187000E+03
4.400000E-04 41186 2.349400E+04 3.251000E+03
4.500000E-04 42145 2.403500E+04 3.320000E+03
4.600000E-04 43064 2.457800E+04 3.369000E+03
4.700000E-04 43902 2.503300E+04 3.458000E+03
4.800000E-04 44850 2.555300E+04 3.506000E+03
4.900000E-04 45829 2.608200E+04 3.582000E+03
5.000000E-04 46805 2.662600E+04 3.637000E+03
5.100000E-04 47760 2.717500E+04 3.685000E+03
5.200000E-04 48745 2.774400E+04 3.755000E+03
5.300000E-04 49740 2.834500E+04 3.833000E+03
5.400000E-04 50705 2.891900E+04 3.895000E+03
5.500000E-04 51607 2.944300E+04 3.940000E+03
5.600000E-04 52524 2.996200E+04 4.002000E+03
5.700000E-04 53464 3.049800E+04 4.096000E+03
5.800000E-04 54451 3.106700E+04 4.172000E+03
5.900000E-04 55424 3.160600E+04 4.272000E+03
6.000000E-04 56343 3.214200E+04 4.327000E+03
6.100000E-04 57286 3.269000E+04 4.406000E+03
6.200000E-04 58253 3.323100E+04 4.519000E+03
6.300000E-04 59164 3.376200E+04 4.552000E+03
6.400000E-04 60066 3.429700E+04 4.632000E+03
6.500000E-04 60972 3.483200E+04 4.721000E+03
6.600000E-04 61932 3.537900E+04 4.798000E+03
6.700000E-04 62971 3.597800E+04 4.870000E+03
6.800000E-04 63929 3.654200E+04 4.969000E+03
6.900000E-04 64877 3.711300E+04 5.014000E+03
7.000000E-04 65870 3.768800E+04 5.080000E+03
7.100000E-04 66795 3.820400E+04 5.188000E+03
7.200000E-04 67691 3.871000E+04 5.269000E+03
7.300000E-04 68622 3.924300E+04 5.323000E+03
7.400000E-04 69563 3.976900E+04 5.401000E+03
7.500000E-04 70496 4.028600E+04 5.449000E+03
7.600000E-04 71515 4.084300E+04 5.528000E+03
7.700000E-04 72425 4.137000E+04 5.622000E+03
7.800000E-04 73455 4.194300E+04 5.668000E+03
7.900000E-04 74433 4.249900E+04 5.698000E+03
8.000000E-04 75365 4.304800E+04 5.786000E+03
8.100000E-04 76334 4.359500E+04 5.879000E+03
8.200000E-04 77288 4.415700E+04 5.931000E+03
8.300000E-04 78271 4.474200E+04 6.006000E+03
8.400000E-04 79233 4.529700E+04 6.090000E+03
8.500000E-04 80204 4.587700E+04 6.140000E+03
8.600000E-04 81145 4.641800E+04 6.208000E+03
8.700000E-04 82153 4.699600E+04 6.267000E+03
8.800000E-04 83118 4.754000E+04 6.332000E+03
8.900000E-04 84001 4.807900E+04 6.383000E+03
9.000000E-04 84975 4.861800E+04 6.436000E+03
9.100000E-04 85909 4.916300E+04 6.536000E+03
9.200000E-04 86914 4.973400E+04 6.630000E+03
9.300000E-04 87878 5.028100E+04 6.718000E+03
9.400000E-04 88781 5.079300E+04 6.859000E+03
9.500000E-04 89651 5.131700E+04 6.948000E+03
9.600000E-04 90552 5.181900E+04 7.027000E+03
9.700000E-04 91552 5.238500E+04 7.105000E+03
9.800000E-04 92559 5.297200E+04 7.181000E+03
9.900000E-04 93526 5.354600E+04 7.259000E+03
1.000000E-03 94524 5.409400E+04 7.373000E+03
