 time E 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 439 4.300000E+01 0.000000E+00
2.000000E-05 1036 2.350000E+02 0.000000E+00
3.000000E-05 1770 5.520000E+02 7.400000E+01
4.000000E-05 2606 1.010000E+03 1.630000E+02
5.000000E-05 3566 1.572000E+03 2.410000E+02
6.000000E-05 4552 2.149000E+03 3.380000E+02
7.000000E-05 5480 2.696000E+03 3.650000E+02
8.000000E-05 6376 3.210000E+03 4.530000E+02
9.000000E-05 7309 3.735000E+03 5.370000E+02
1.000000E-04 8231 4.259000E+03 5.870000E+02
1.100000E-04 9138 4.783000E+03 6.600000E+02
1.200000E-04 10087 5.321000E+03 7.160000E+02
1.300000E-04 11140 5.930000E+03 7.900000E+02
1.400000E-04 12103 6.523000E+03 8.820000E+02
1.500000E-04 13008 7.050000E+03 9.580000E+02
1.600000E-04 13893 7.580000E+03 1.034000E+03
1.700000E-04 14825 8.098000E+03 1.126000E+03
1.800000E-04 15744 8.600000E+03 1.213000E+03
1.900000E-04 16707 9.140000E+03 1.293000E+03
2.000000E-04 17669 9.690000E+03 1.350000E+03
2.100000E-04 18658 1.030200E+04 1.396000E+03
2.200000E-04 19586 1.083700E+04 1.445000E+03
2.300000E-04 20648 1.147500E+04 1.544000E+03
2.400000E-04 21590 1.202200E+04 1.630000E+03
2.500000E-04 22524 1.257900E+04 1.711000E+03
2.600000E-04 23465 1.308600E+04 1.790000E+03
2.700000E-04 24396 1.365100E+04 1.829000E+03
2.800000E-04 25290 1.416800E+04 1.881000E+03
2.900000E-04 26228 1.471500E+04 1.937000E+03
3.000000E-04 27176 1.525600E+04 2.041000E+03
3.100000E-04 28125 1.580000E+04 2.121000E+03
3.200000E-04 29093 1.635200E+04 2.177000E+03
3.300000E-04 30119 1.692700E+04 2.209000E+03
3.400000E-04 31075 1.750000E+04 2.262000E+03
3.500000E-04 32059 1.811600E+04 2.311000E+03
3.600000E-04 32999 1.864600E+04 2.403000E+03
3.700000E-04 33900 1.914500E+04 2.483000E+03
3.800000E-04 34742 1.961000E+04 2.620000E+03
3.900000E-04 35667 2.013800E+04 2.722000E+03
4.000000E-04 36601 2.063000E+04 2.794000E+03
4.100000E-04 37480 2.109000E+04 2.864000E+03
4.200000E-04 38360 2.157400E+04 2.946000E+03
4.300000E-04 39364 2.214000E+04 3.044000E+03
4.400000E-04 40300 2.267800E+04 3.105000E+03
4.500000E-04 41258 2.320500E+04 3.152000E+03
4.600000E-04 42239 2.376300E+04 3.228000E+03
4.700000E-04 43173 2.431500E+04 3.286000E+03
4.800000E-04 44168 2.489800E+04 3.356000E+03
4.900000E-04 45131 2.544200E+04 3.405000E+03
5.000000E-04 46076 2.597600E+04 3.505000E+03
5.100000E-04 47029 2.652800E+04 3.539000E+03
5.200000E-04 47951 2.706100E+04 3.607000E+03
5.300000E-04 49004 2.767500E+04 3.678000E+03
5.400000E-04 50049 2.832600E+04 3.760000E+03
5.500000E-04 51010 2.888100E+04 3.865000E+03
5.600000E-04 52013 2.946400E+04 3.933000E+03
5.700000E-04 52979 3.003500E+04 4.011000E+03
5.800000E-04 53922 3.055900E+04 4.093000E+03
5.900000E-04 54820 3.106400E+04 4.179000E+03
6.000000E-04 55686 3.154900E+04 4.276000E+03
6.100000E-04 56674 3.210800E+04 4.322000E+03
6.200000E-04 57720 3.273900E+04 4.399000E+03
6.300000E-04 58768 3.333000E+04 4.488000E+03
6.400000E-04 59749 3.390900E+04 4.564000E+03
6.500000E-04 60691 3.444200E+04 4.628000E+03
6.600000E-04 61663 3.496800E+04 4.697000E+03
6.700000E-04 62654 3.555600E+04 4.799000E+03
6.800000E-04 63603 3.609300E+04 4.858000E+03
6.900000E-04 64613 3.665600E+04 4.917000E+03
7.000000E-04 65572 3.722300E+04 5.005000E+03
7.100000E-04 66543 3.776500E+04 5.096000E+03
7.200000E-04 67471 3.830300E+04 5.147000E+03
7.300000E-04 68445 3.889100E+04 5.221000E+03
7.400000E-04 69456 3.947500E+04 5.282000E+03
7.500000E-04 70444 4.007700E+04 5.370000E+03
7.600000E-04 71444 4.063900E+04 5.438000E+03
7.700000E-04 72425 4.123100E+04 5.506000E+03
7.800000E-04 73370 4.178800E+04 5.570000E+03
7.900000E-04 74333 4.233900E+04 5.643000E+03
8.000000E-04 75315 4.292200E+04 5.717000E+03
8.100000E-04 76252 4.346200E+04 5.788000E+03
8.200000E-04 77241 4.404800E+04 5.858000E+03
8.300000E-04 78185 4.460800E+04 5.949000E+03
8.400000E-04 79139 4.516400E+04 6.060000E+03
8.500000E-04 80096 4.572000E+04 6.157000E+03
8.600000E-04 81109 4.631200E+04 6.244000E+03
8.700000E-04 82103 4.691000E+04 6.318000E+03
8.800000E-04 83126 4.751000E+04 6.380000E+03
8.900000E-04 84046 4.805400E+04 6.417000E+03
9.000000E-04 84981 4.862200E+04 6.491000E+03
9.100000E-04 85972 4.918700E+04 6.558000E+03
9.200000E-04 86868 4.968200E+04 6.675000E+03
9.300000E-04 87798 5.020900E+04 6.788000E+03
9.400000E-04 88761 5.077500E+04 6.823000E+03
9.500000E-04 89786 5.139000E+04 6.900000E+03
9.600000E-04 90797 5.199400E+04 6.983000E+03
9.700000E-04 91810 5.260000E+04 7.042000E+03
9.800000E-04 92784 5.316100E+04 7.125000E+03
9.900000E-04 93837 5.378100E+04 7.223000E+03
1.000000E-03 94722 5.428200E+04 7.326000E+03
