 time E 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 455 3.200000E+01 8.000000E+00
2.000000E-05 1003 1.860000E+02 1.700000E+01
3.000000E-05 1689 4.730000E+02 8.200000E+01
4.000000E-05 2482 8.750000E+02 1.450000E+02
5.000000E-05 3342 1.353000E+03 2.130000E+02
6.000000E-05 4246 1.863000E+03 3.080000E+02
7.000000E-05 5221 2.448000E+03 4.080000E+02
8.000000E-05 6214 3.018000E+03 4.960000E+02
9.000000E-05 7226 3.619000E+03 5.610000E+02
1.000000E-04 8290 4.228000E+03 6.520000E+02
1.100000E-04 9295 4.818000E+03 7.240000E+02
1.200000E-04 10230 5.346000E+03 7.850000E+02
1.300000E-04 11165 5.893000E+03 8.430000E+02
1.400000E-04 12139 6.447000E+03 9.230000E+02
1.500000E-04 13138 7.038000E+03 9.880000E+02
1.600000E-04 14067 7.551000E+03 1.081000E+03
1.700000E-04 14997 8.082000E+03 1.141000E+03
1.800000E-04 15943 8.632000E+03 1.242000E+03
1.900000E-04 16925 9.163000E+03 1.310000E+03
2.000000E-04 17828 9.635000E+03 1.380000E+03
2.100000E-04 18805 1.020300E+04 1.485000E+03
2.200000E-04 19861 1.079600E+04 1.553000E+03
2.300000E-04 20835 1.136900E+04 1.618000E+03
2.400000E-04 21849 1.194700E+04 1.694000E+03
2.500000E-04 22821 1.252900E+04 1.757000E+03
2.600000E-04 23733 1.304500E+04 1.834000E+03
2.700000E-04 24649 1.355100E+04 1.906000E+03
2.800000E-04 25587 1.409600E+04 1.974000E+03
2.900000E-04 26607 1.465700E+04 2.074000E+03
3.000000E-04 27572 1.521600E+04 2.126000E+03
3.100000E-04 28573 1.579300E+04 2.197000E+03
3.200000E-04 29596 1.638800E+04 2.280000E+03
3.300000E-04 30601 1.697500E+04 2.340000E+03
3.400000E-04 31561 1.753500E+04 2.448000E+03
3.500000E-04 32545 1.810800E+04 2.536000E+03
3.600000E-04 33479 1.862000E+04 2.617000E+03
3.700000E-04 34441 1.913400E+04 2.740000E+03
3.800000E-04 35446 1.972200E+04 2.813000E+03
3.900000E-04 36483 2.031000E+04 2.887000E+03
4.000000E-04 37473 2.091400E+04 2.960000E+03
4.100000E-04 38425 2.147100E+04 3.016000E+03
4.200000E-04 39355 2.201300E+04 3.113000E+03
4.300000E-04 40309 2.253500E+04 3.222000E+03
4.400000E-04 41247 2.308700E+04 3.281000E+03
4.500000E-04 42202 2.363300E+04 3.351000E+03
4.600000E-04 43173 2.418300E+04 3.423000E+03
4.700000E-04 44140 2.474500E+04 3.485000E+03
4.800000E-04 45126 2.531700E+04 3.573000E+03
4.900000E-04 46095 2.589200E+04 3.649000E+03
5.000000E-04 47026 2.642400E+04 3.708000E+03
5.100000E-04 48003 2.701100E+04 3.785000E+03
5.200000E-04 48965 2.758700E+04 3.866000E+03
5.300000E-04 49967 2.818500E+04 3.946000E+03
5.400000E-04 50839 2.870700E+04 4.014000E+03
5.500000E-04 51804 2.924300E+04 4.119000E+03
5.600000E-04 52723 2.975100E+04 4.185000E+03
5.700000E-04 53633 3.027400E+04 4.227000E+03
5.800000E-04 54517 3.079300E+04 4.301000E+03
5.900000E-04 55524 3.139600E+04 4.329000E+03
6.000000E-04 56448 3.190400E+04 4.382000E+03
6.100000E-04 57385 3.245500E+04 4.447000E+03
6.200000E-04 58402 3.303700E+04 4.528000E+03
6.300000E-04 59334 3.356500E+04 4.563000E+03
6.400000E-04 60350 3.414000E+04 4.646000E+03
6.500000E-04 61344 3.473100E+04 4.745000E+03
6.600000E-04 62343 3.533300E+04 4.803000E+03
6.700000E-04 63318 3.588800E+04 4.902000E+03
6.800000E-04 64347 3.647500E+04 4.953000E+03
6.900000E-04 65345 3.704900E+04 4.999000E+03
7.000000E-04 66358 3.761300E+04 5.066000E+03
7.100000E-04 67255 3.816200E+04 5.151000E+03
7.200000E-04 68217 3.872300E+04 5.188000E+03
7.300000E-04 69162 3.927200E+04 5.274000E+03
7.400000E-04 70022 3.979000E+04 5.340000E+03
7.500000E-04 70940 4.030000E+04 5.432000E+03
7.600000E-04 71846 4.081100E+04 5.477000E+03
7.700000E-04 72807 4.134200E+04 5.549000E+03
7.800000E-04 73729 4.186500E+04 5.588000E+03
7.900000E-04 74688 4.240100E+04 5.647000E+03
8.000000E-04 75632 4.295500E+04 5.730000E+03
8.100000E-04 76637 4.350900E+04 5.843000E+03
8.200000E-04 77586 4.408300E+04 5.901000E+03
8.300000E-04 78578 4.466200E+04 5.989000E+03
8.400000E-04 79533 4.519500E+04 6.055000E+03
8.500000E-04 80454 4.571900E+04 6.132000E+03
8.600000E-04 81397 4.627200E+04 6.203000E+03
8.700000E-04 82433 4.688100E+04 6.279000E+03
8.800000E-04 83368 4.739500E+04 6.353000E+03
8.900000E-04 84314 4.789300E+04 6.475000E+03
9.000000E-04 85349 4.849200E+04 6.551000E+03
9.100000E-04 86334 4.906600E+04 6.599000E+03
9.200000E-04 87312 4.961800E+04 6.715000E+03
9.300000E-04 88302 5.015300E+04 6.821000E+03
9.400000E-04 89305 5.071100E+04 6.914000E+03
9.500000E-04 90228 5.126100E+04 6.968000E+03
9.600000E-04 91191 5.178500E+04 7.050000E+03
9.700000E-04 92196 5.238700E+04 7.098000E+03
9.800000E-04 93177 5.296500E+04 7.216000E+03
9.900000E-04 94195 5.357800E+04 7.354000E+03
1.000000E-03 95144 5.416700E+04 7.416000E+03
