 time E 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 491 5.800000E+01 0.000000E+00
2.000000E-05 1071 2.300000E+02 2.800000E+01
3.000000E-05 1767 5.340000E+02 6.700000E+01
4.000000E-05 2558 9.330000E+02 2.100000E+02
5.000000E-05 3447 1.404000E+03 2.640000E+02
6.000000E-05 4308 1.896000E+03 3.040000E+02
7.000000E-05 5237 2.407000E+03 3.620000E+02
8.000000E-05 6229 2.965000E+03 4.470000E+02
9.000000E-05 7229 3.558000E+03 5.300000E+02
1.000000E-04 8151 4.108000E+03 5.820000E+02
1.100000E-04 9064 4.638000E+03 6.320000E+02
1.200000E-04 9980 5.155000E+03 7.090000E+02
1.300000E-04 10941 5.704000E+03 7.420000E+02
1.400000E-04 11855 6.259000E+03 8.000000E+02
1.500000E-04 12835 6.835000E+03 8.750000E+02
1.600000E-04 13741 7.376000E+03 9.720000E+02
1.700000E-04 14757 7.921000E+03 1.048000E+03
1.800000E-04 15694 8.462000E+03 1.083000E+03
1.900000E-04 16703 9.038000E+03 1.189000E+03
2.000000E-04 17640 9.632000E+03 1.244000E+03
2.100000E-04 18538 1.012800E+04 1.306000E+03
2.200000E-04 19436 1.063900E+04 1.398000E+03
2.300000E-04 20472 1.123100E+04 1.470000E+03
2.400000E-04 21429 1.177600E+04 1.525000E+03
2.500000E-04 22366 1.232700E+04 1.595000E+03
2.600000E-04 23326 1.288800E+04 1.716000E+03
2.700000E-04 24326 1.346800E+04 1.776000E+03
2.800000E-04 25282 1.401000E+04 1.903000E+03
2.900000E-04 26212 1.452300E+04 1.958000E+03
3.000000E-04 27127 1.501800E+04 2.065000E+03
3.100000E-04 28080 1.555400E+04 2.137000E+03
3.200000E-04 29008 1.609900E+04 2.196000E+03
3.300000E-04 29941 1.662600E+04 2.237000E+03
3.400000E-04 30966 1.725100E+04 2.285000E+03
3.500000E-04 31951 1.783500E+04 2.389000E+03
3.600000E-04 32973 1.842500E+04 2.456000E+03
3.700000E-04 33932 1.896700E+04 2.546000E+03
3.800000E-04 34972 1.955000E+04 2.649000E+03
3.900000E-04 35952 2.013400E+04 2.728000E+03
4.000000E-04 36930 2.070900E+04 2.815000E+03
4.100000E-04 37860 2.126600E+04 2.855000E+03
4.200000E-04 38788 2.180100E+04 2.936000E+03
4.300000E-04 39710 2.235800E+04 3.033000E+03
4.400000E-04 40613 2.285400E+04 3.091000E+03
4.500000E-04 41574 2.338900E+04 3.158000E+03
4.600000E-04 42573 2.393900E+04 3.211000E+03
4.700000E-04 43485 2.443800E+04 3.302000E+03
4.800000E-04 44365 2.490400E+04 3.356000E+03
4.900000E-04 45292 2.540600E+04 3.402000E+03
5.000000E-04 46260 2.598500E+04 3.507000E+03
5.100000E-04 47258 2.658000E+04 3.557000E+03
5.200000E-04 48234 2.711500E+04 3.701000E+03
5.300000E-04 49170 2.767300E+04 3.751000E+03
5.400000E-04 50137 2.819800E+04 3.811000E+03
5.500000E-04 51071 2.874800E+04 3.892000E+03
5.600000E-04 51917 2.917700E+04 3.980000E+03
5.700000E-04 52800 2.966400E+04 4.087000E+03
5.800000E-04 53739 3.020000E+04 4.140000E+03
5.900000E-04 54682 3.072300E+04 4.182000E+03
6.000000E-04 55653 3.128300E+04 4.245000E+03
6.100000E-04 56586 3.180800E+04 4.319000E+03
6.200000E-04 57568 3.242700E+04 4.390000E+03
6.300000E-04 58510 3.298000E+04 4.449000E+03
6.400000E-04 59413 3.347700E+04 4.513000E+03
6.500000E-04 60418 3.405800E+04 4.591000E+03
6.600000E-04 61406 3.461300E+04 4.643000E+03
6.700000E-04 62435 3.522900E+04 4.698000E+03
6.800000E-04 63495 3.586100E+04 4.757000E+03
6.900000E-04 64460 3.642100E+04 4.838000E+03
7.000000E-04 65598 3.709200E+04 4.914000E+03
7.100000E-04 66672 3.771900E+04 4.966000E+03
7.200000E-04 67669 3.828400E+04 5.007000E+03
7.300000E-04 68649 3.887700E+04 5.080000E+03
7.400000E-04 69604 3.941400E+04 5.165000E+03
7.500000E-04 70486 3.991200E+04 5.238000E+03
7.600000E-04 71377 4.041200E+04 5.319000E+03
7.700000E-04 72388 4.096400E+04 5.398000E+03
7.800000E-04 73351 4.151600E+04 5.489000E+03
7.900000E-04 74348 4.209900E+04 5.548000E+03
8.000000E-04 75402 4.271500E+04 5.618000E+03
8.100000E-04 76368 4.328400E+04 5.682000E+03
8.200000E-04 77292 4.381300E+04 5.742000E+03
8.300000E-04 78224 4.434700E+04 5.784000E+03
8.400000E-04 79142 4.487500E+04 5.894000E+03
8.500000E-04 80078 4.541200E+04 5.985000E+03
8.600000E-04 81072 4.600800E+04 6.045000E+03
8.700000E-04 82097 4.659300E+04 6.095000E+03
8.800000E-04 83051 4.715100E+04 6.171000E+03
8.900000E-04 83938 4.766700E+04 6.261000E+03
9.000000E-04 84963 4.828900E+04 6.314000E+03
9.100000E-04 86008 4.889900E+04 6.373000E+03
9.200000E-04 86914 4.941500E+04 6.463000E+03
9.300000E-04 87817 4.992800E+04 6.525000E+03
9.400000E-04 88763 5.044200E+04 6.607000E+03
9.500000E-04 89740 5.100600E+04 6.679000E+03
9.600000E-04 90741 5.157300E+04 6.731000E+03
9.700000E-04 91729 5.214000E+04 6.787000E+03
9.800000E-04 92691 5.266000E+04 6.872000E+03
9.900000E-04 93671 5.322500E+04 6.931000E+03
1.000000E-03 94577 5.375000E+04 6.996000E+03
