 time E 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 506 6.400000E+01 9.000000E+00
2.000000E-05 1054 2.460000E+02 1.600000E+01
3.000000E-05 1738 5.710000E+02 6.100000E+01
4.000000E-05 2579 9.900000E+02 9.500000E+01
5.000000E-05 3468 1.492000E+03 1.940000E+02
6.000000E-05 4366 2.022000E+03 2.350000E+02
7.000000E-05 5277 2.540000E+03 2.860000E+02
8.000000E-05 6201 3.056000E+03 3.620000E+02
9.000000E-05 7080 3.547000E+03 4.690000E+02
1.000000E-04 8047 4.074000E+03 5.410000E+02
1.100000E-04 9014 4.600000E+03 6.010000E+02
1.200000E-04 9973 5.150000E+03 6.650000E+02
1.300000E-04 10931 5.666000E+03 7.540000E+02
1.400000E-04 11928 6.245000E+03 7.950000E+02
1.500000E-04 12922 6.832000E+03 8.430000E+02
1.600000E-04 13918 7.404000E+03 8.950000E+02
1.700000E-04 14844 7.944000E+03 9.520000E+02
1.800000E-04 15938 8.594000E+03 1.044000E+03
1.900000E-04 16922 9.192000E+03 1.113000E+03
2.000000E-04 17911 9.738000E+03 1.175000E+03
2.100000E-04 18867 1.029900E+04 1.264000E+03
2.200000E-04 19758 1.082000E+04 1.344000E+03
2.300000E-04 20754 1.140200E+04 1.449000E+03
2.400000E-04 21796 1.202000E+04 1.530000E+03
2.500000E-04 22803 1.258000E+04 1.593000E+03
2.600000E-04 23698 1.306400E+04 1.627000E+03
2.700000E-04 24572 1.351300E+04 1.698000E+03
2.800000E-04 25508 1.402000E+04 1.791000E+03
2.900000E-04 26520 1.460800E+04 1.833000E+03
3.000000E-04 27517 1.515800E+04 1.916000E+03
3.100000E-04 28487 1.571100E+04 1.961000E+03
3.200000E-04 29424 1.626000E+04 2.002000E+03
3.300000E-04 30342 1.677900E+04 2.074000E+03
3.400000E-04 31275 1.731200E+04 2.134000E+03
3.500000E-04 32237 1.785400E+04 2.205000E+03
3.600000E-04 33193 1.842400E+04 2.282000E+03
3.700000E-04 34170 1.899500E+04 2.348000E+03
3.800000E-04 35101 1.953000E+04 2.461000E+03
3.900000E-04 36025 2.007300E+04 2.534000E+03
4.000000E-04 36966 2.062300E+04 2.560000E+03
4.100000E-04 37902 2.115300E+04 2.663000E+03
4.200000E-04 38855 2.165700E+04 2.716000E+03
4.300000E-04 39864 2.223200E+04 2.787000E+03
4.400000E-04 40843 2.283800E+04 2.871000E+03
4.500000E-04 41831 2.337500E+04 2.948000E+03
4.600000E-04 42884 2.397900E+04 2.993000E+03
4.700000E-04 43918 2.458000E+04 3.042000E+03
4.800000E-04 44904 2.516000E+04 3.117000E+03
4.900000E-04 45871 2.572700E+04 3.213000E+03
5.000000E-04 46776 2.626800E+04 3.299000E+03
5.100000E-04 47749 2.683700E+04 3.361000E+03
5.200000E-04 48669 2.738400E+04 3.410000E+03
5.300000E-04 49607 2.792900E+04 3.480000E+03
5.400000E-04 50516 2.845400E+04 3.571000E+03
5.500000E-04 51412 2.894100E+04 3.671000E+03
5.600000E-04 52374 2.949600E+04 3.721000E+03
5.700000E-04 53336 3.001700E+04 3.816000E+03
5.800000E-04 54204 3.051500E+04 3.872000E+03
5.900000E-04 55125 3.105100E+04 3.956000E+03
6.000000E-04 56052 3.155900E+04 4.037000E+03
6.100000E-04 57053 3.212500E+04 4.110000E+03
6.200000E-04 57984 3.267200E+04 4.157000E+03
6.300000E-04 58972 3.326000E+04 4.229000E+03
6.400000E-04 59900 3.381000E+04 4.306000E+03
6.500000E-04 60825 3.433900E+04 4.363000E+03
6.600000E-04 61777 3.485300E+04 4.416000E+03
6.700000E-04 62788 3.543300E+04 4.487000E+03
6.800000E-04 63779 3.600200E+04 4.562000E+03
6.900000E-04 64779 3.662500E+04 4.619000E+03
7.000000E-04 65811 3.722800E+04 4.708000E+03
7.100000E-04 66844 3.783300E+04 4.804000E+03
7.200000E-04 67827 3.839100E+04 4.849000E+03
7.300000E-04 68734 3.892200E+04 4.915000E+03
7.400000E-04 69587 3.939500E+04 4.995000E+03
7.500000E-04 70468 3.989100E+04 5.097000E+03
7.600000E-04 71470 4.045200E+04 5.149000E+03
7.700000E-04 72350 4.093500E+04 5.252000E+03
7.800000E-04 73241 4.144500E+04 5.342000E+03
7.900000E-04 74134 4.198100E+04 5.392000E+03
8.000000E-04 74985 4.244800E+04 5.500000E+03
8.100000E-04 75913 4.297100E+04 5.542000E+03
8.200000E-04 76813 4.347400E+04 5.598000E+03
8.300000E-04 77784 4.404500E+04 5.653000E+03
8.400000E-04 78771 4.462500E+04 5.746000E+03
8.500000E-04 79765 4.520100E+04 5.826000E+03
8.600000E-04 80749 4.576300E+04 5.942000E+03
8.700000E-04 81734 4.630700E+04 6.043000E+03
8.800000E-04 82721 4.686800E+04 6.153000E+03
8.900000E-04 83668 4.741100E+04 6.224000E+03
9.000000E-04 84618 4.796500E+04 6.270000E+03
9.100000E-04 85599 4.853700E+04 6.338000E+03
9.200000E-04 86597 4.913300E+04 6.404000E+03
9.300000E-04 87544 4.969300E+04 6.477000E+03
9.400000E-04 88554 5.029400E+04 6.561000E+03
9.500000E-04 89608 5.090500E+04 6.637000E+03
9.600000E-04 90641 5.151500E+04 6.701000E+03
9.700000E-04 91603 5.209900E+04 6.788000E+03
9.800000E-04 92581 5.269700E+04 6.841000E+03
9.900000E-04 93566 5.329300E+04 6.897000E+03
1.000000E-03 94504 5.383300E+04 6.946000E+03
