 time E 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0 0.000000E+00
1.000000E-05 288 6.800000E+01
2.000000E-05 729 3.230000E+02
3.000000E-05 1390 7.820000E+02
4.000000E-05 2154 1.359000E+03
5.000000E-05 3055 2.071000E+03
6.000000E-05 4060 2.869000E+03
7.000000E-05 5048 3.659000E+03
8.000000E-05 6089 4.498000E+03
9.000000E-05 7059 5.282000E+03
1.000000E-04 8054 6.100000E+03
1.100000E-04 9017 6.867000E+03
1.200000E-04 9978 7.642000E+03
1.300000E-04 10939 8.404000E+03
1.400000E-04 11866 9.151000E+03
1.500000E-04 12877 9.956000E+03
1.600000E-04 13852 1.076400E+04
1.700000E-04 14823 1.154500E+04
1.800000E-04 15810 1.234000E+04
1.900000E-04 16786 1.312700E+04
2.000000E-04 17664 1.383700E+04
2.100000E-04 18632 1.459700E+04
2.200000E-04 19522 1.531600E+04
2.300000E-04 20434 1.605800E+04
2.400000E-04 21373 1.684200E+04
2.500000E-04 22278 1.757700E+04
2.600000E-04 23208 1.833200E+04
2.700000E-04 24185 1.909200E+04
2.800000E-04 25100 1.982600E+04
2.900000E-04 26042 2.058800E+04
3.000000E-04 27030 2.138600E+04
3.100000E-04 28031 2.217200E+04
3.200000E-04 29044 2.295400E+04
3.300000E-04 30054 2.375800E+04
3.400000E-04 31115 2.463400E+04
3.500000E-04 32098 2.544700E+04
3.600000E-04 33030 2.619700E+04
3.700000E-04 33914 2.693200E+04
3.800000E-04 34784 2.763400E+04
3.900000E-04 35624 2.830000E+04
4.000000E-04 36513 2.901000E+04
4.100000E-04 37317 2.962900E+04
4.200000E-04 38222 3.035200E+04
4.300000E-04 39099 3.107100E+04
4.400000E-04 39916 3.172600E+04
4.500000E-04 40773 3.241000E+04
4.600000E-04 41674 3.312000E+04
4.700000E-04 42576 3.385700E+04
4.800000E-04 43529 3.463300E+04
4.900000E-04 44486 3.537900E+04
5.000000E-04 45426 3.612000E+04
5.100000E-04 46330 3.685600E+04
5.200000E-04 47237 3.756400E+04
5.300000E-04 48196 3.832400E+04
5.400000E-04 49177 3.911300E+04
5.500000E-04 50163 3.992400E+04
5.600000E-04 51078 4.066900E+04
5.700000E-04 51981 4.139000E+04
5.800000E-04 52997 4.221200E+04
5.900000E-04 53947 4.295300E+04
6.000000E-04 54889 4.372000E+04
6.100000E-04 55766 4.444900E+04
6.200000E-04 56740 4.523200E+04
6.300000E-04 57597 4.591100E+04
6.400000E-04 58487 4.661700E+04
6.500000E-04 59486 4.742900E+04
6.600000E-04 60460 4.821600E+04
6.700000E-04 61387 4.897200E+04
6.800000E-04 62344 4.972800E+04
6.900000E-04 63324 5.050200E+04
7.000000E-04 64254 5.125300E+04
7.100000E-04 65147 5.197100E+04
7.200000E-04 66054 5.268900E+04
7.300000E-04 66970 5.343300E+04
7.400000E-04 67887 5.415900E+04
7.500000E-04 68920 5.496600E+04
7.600000E-04 69945 5.579500E+04
7.700000E-04 70922 5.657700E+04
7.800000E-04 71946 5.740400E+04
7.900000E-04 72940 5.820800E+04
8.000000E-04 73891 5.897400E+04
8.100000E-04 74865 5.978600E+04
8.200000E-04 75813 6.052900E+04
8.300000E-04 76731 6.124100E+04
8.400000E-04 77741 6.206000E+04
8.500000E-04 78658 6.279400E+04
8.600000E-04 79604 6.354400E+04
8.700000E-04 80543 6.431900E+04
8.800000E-04 81452 6.505500E+04
8.900000E-04 82347 6.575300E+04
9.000000E-04 83326 6.651800E+04
9.100000E-04 84231 6.724000E+04
9.200000E-04 85309 6.811000E+04
9.300000E-04 86321 6.891100E+04
9.400000E-04 87326 6.975200E+04
9.500000E-04 88350 7.057000E+04
9.600000E-04 89323 7.135700E+04
9.700000E-04 90246 7.211200E+04
9.800000E-04 91160 7.286300E+04
9.900000E-04 92101 7.359100E+04
1.000000E-03 93093 7.437500E+04
