 time E 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 448 4.200000E+01 1.000000E+01
2.000000E-05 1015 2.190000E+02 2.600000E+01
3.000000E-05 1726 5.280000E+02 3.600000E+01
4.000000E-05 2593 9.620000E+02 9.000000E+01
5.000000E-05 3502 1.462000E+03 1.500000E+02
6.000000E-05 4392 1.984000E+03 2.140000E+02
7.000000E-05 5346 2.519000E+03 2.600000E+02
8.000000E-05 6315 3.076000E+03 3.350000E+02
9.000000E-05 7287 3.634000E+03 4.330000E+02
1.000000E-04 8323 4.232000E+03 5.000000E+02
1.100000E-04 9276 4.787000E+03 5.740000E+02
1.200000E-04 10241 5.347000E+03 6.250000E+02
1.300000E-04 11196 5.900000E+03 6.870000E+02
1.400000E-04 12137 6.414000E+03 7.660000E+02
1.500000E-04 13108 6.976000E+03 8.530000E+02
1.600000E-04 14021 7.502000E+03 9.510000E+02
1.700000E-04 15004 8.052000E+03 1.029000E+03
1.800000E-04 15955 8.615000E+03 1.089000E+03
1.900000E-04 16900 9.151000E+03 1.152000E+03
2.000000E-04 17845 9.691000E+03 1.247000E+03
2.100000E-04 18823 1.025400E+04 1.314000E+03
2.200000E-04 19726 1.076400E+04 1.395000E+03
2.300000E-04 20683 1.130900E+04 1.443000E+03
2.400000E-04 21590 1.182900E+04 1.545000E+03
2.500000E-04 22589 1.240500E+04 1.580000E+03
2.600000E-04 23624 1.298400E+04 1.633000E+03
2.700000E-04 24655 1.358700E+04 1.688000E+03
2.800000E-04 25683 1.420100E+04 1.775000E+03
2.900000E-04 26701 1.480200E+04 1.851000E+03
3.000000E-04 27661 1.537200E+04 1.911000E+03
3.100000E-04 28667 1.595400E+04 2.018000E+03
3.200000E-04 29597 1.651700E+04 2.114000E+03
3.300000E-04 30581 1.704900E+04 2.198000E+03
3.400000E-04 31553 1.758800E+04 2.281000E+03
3.500000E-04 32542 1.817900E+04 2.392000E+03
3.600000E-04 33429 1.871000E+04 2.490000E+03
3.700000E-04 34383 1.927100E+04 2.579000E+03
3.800000E-04 35300 1.979700E+04 2.679000E+03
3.900000E-04 36243 2.032400E+04 2.781000E+03
4.000000E-04 37205 2.086200E+04 2.842000E+03
4.100000E-04 38148 2.143400E+04 2.930000E+03
4.200000E-04 39190 2.202800E+04 2.980000E+03
4.300000E-04 40128 2.258000E+04 3.036000E+03
4.400000E-04 41073 2.311600E+04 3.093000E+03
4.500000E-04 42083 2.369400E+04 3.195000E+03
4.600000E-04 43127 2.430200E+04 3.309000E+03
4.700000E-04 44135 2.490900E+04 3.345000E+03
4.800000E-04 45133 2.552400E+04 3.431000E+03
4.900000E-04 46122 2.605900E+04 3.486000E+03
5.000000E-04 47070 2.662400E+04 3.524000E+03
5.100000E-04 48054 2.718700E+04 3.631000E+03
5.200000E-04 48984 2.770600E+04 3.725000E+03
5.300000E-04 49863 2.821100E+04 3.827000E+03
5.400000E-04 50759 2.872300E+04 3.874000E+03
5.500000E-04 51682 2.927100E+04 3.950000E+03
5.600000E-04 52671 2.980300E+04 4.053000E+03
5.700000E-04 53616 3.031600E+04 4.110000E+03
5.800000E-04 54535 3.082700E+04 4.164000E+03
5.900000E-04 55452 3.136300E+04 4.220000E+03
6.000000E-04 56425 3.194800E+04 4.296000E+03
6.100000E-04 57326 3.248200E+04 4.380000E+03
6.200000E-04 58266 3.301000E+04 4.450000E+03
6.300000E-04 59205 3.355000E+04 4.528000E+03
6.400000E-04 60090 3.405200E+04 4.591000E+03
6.500000E-04 61021 3.456400E+04 4.655000E+03
6.600000E-04 62005 3.515300E+04 4.728000E+03
6.700000E-04 62935 3.568000E+04 4.798000E+03
6.800000E-04 63889 3.625000E+04 4.894000E+03
6.900000E-04 64880 3.684900E+04 4.972000E+03
7.000000E-04 65756 3.736000E+04 5.061000E+03
7.100000E-04 66723 3.788500E+04 5.151000E+03
7.200000E-04 67649 3.843200E+04 5.173000E+03
7.300000E-04 68578 3.896300E+04 5.221000E+03
7.400000E-04 69569 3.950800E+04 5.332000E+03
7.500000E-04 70580 4.009400E+04 5.407000E+03
7.600000E-04 71558 4.065800E+04 5.477000E+03
7.700000E-04 72568 4.121900E+04 5.534000E+03
7.800000E-04 73554 4.179800E+04 5.602000E+03
7.900000E-04 74577 4.239500E+04 5.679000E+03
8.000000E-04 75486 4.293700E+04 5.757000E+03
8.100000E-04 76362 4.339900E+04 5.836000E+03
8.200000E-04 77280 4.392600E+04 5.908000E+03
8.300000E-04 78236 4.444400E+04 6.010000E+03
8.400000E-04 79138 4.494300E+04 6.072000E+03
8.500000E-04 80068 4.544900E+04 6.152000E+03
8.600000E-04 80996 4.595800E+04 6.249000E+03
8.700000E-04 81924 4.647300E+04 6.337000E+03
8.800000E-04 82775 4.693800E+04 6.406000E+03
8.900000E-04 83688 4.745900E+04 6.464000E+03
9.000000E-04 84638 4.799000E+04 6.543000E+03
9.100000E-04 85649 4.856900E+04 6.651000E+03
9.200000E-04 86658 4.914900E+04 6.732000E+03
9.300000E-04 87613 4.969100E+04 6.817000E+03
9.400000E-04 88581 5.023800E+04 6.879000E+03
9.500000E-04 89509 5.079100E+04 6.934000E+03
9.600000E-04 90507 5.137400E+04 7.033000E+03
9.700000E-04 91444 5.190900E+04 7.111000E+03
9.800000E-04 92417 5.247800E+04 7.188000E+03
9.900000E-04 93322 5.299300E+04 7.256000E+03
1.000000E-03 94268 5.352700E+04 7.326000E+03
