 time E 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0 0.000000E+00
1.000000E-05 292 7.500000E+01
2.000000E-05 752 3.610000E+02
3.000000E-05 1346 7.920000E+02
4.000000E-05 2099 1.348000E+03
5.000000E-05 2932 2.014000E+03
6.000000E-05 3781 2.693000E+03
7.000000E-05 4657 3.380000E+03
8.000000E-05 5670 4.200000E+03
9.000000E-05 6575 4.925000E+03
1.000000E-04 7537 5.698000E+03
1.100000E-04 8479 6.468000E+03
1.200000E-04 9396 7.206000E+03
1.300000E-04 10309 7.955000E+03
1.400000E-04 11243 8.702000E+03
1.500000E-04 12149 9.427000E+03
1.600000E-04 13093 1.018300E+04
1.700000E-04 13974 1.087600E+04
1.800000E-04 14845 1.156600E+04
1.900000E-04 15788 1.229800E+04
2.000000E-04 16810 1.312400E+04
2.100000E-04 17782 1.392900E+04
2.200000E-04 18718 1.468100E+04
2.300000E-04 19627 1.540000E+04
2.400000E-04 20559 1.614300E+04
2.500000E-04 21497 1.690700E+04
2.600000E-04 22474 1.768500E+04
2.700000E-04 23411 1.843300E+04
2.800000E-04 24396 1.925100E+04
2.900000E-04 25327 2.001100E+04
3.000000E-04 26208 2.070900E+04
3.100000E-04 27076 2.140400E+04
3.200000E-04 28007 2.212800E+04
3.300000E-04 28953 2.288000E+04
3.400000E-04 29894 2.363400E+04
3.500000E-04 30797 2.435500E+04
3.600000E-04 31717 2.510700E+04
3.700000E-04 32638 2.584300E+04
3.800000E-04 33551 2.657200E+04
3.900000E-04 34455 2.730700E+04
4.000000E-04 35364 2.803700E+04
4.100000E-04 36237 2.873300E+04
4.200000E-04 37155 2.946300E+04
4.300000E-04 38128 3.024000E+04
4.400000E-04 39026 3.096700E+04
4.500000E-04 39942 3.169100E+04
4.600000E-04 40957 3.247700E+04
4.700000E-04 42001 3.333100E+04
4.800000E-04 42955 3.410300E+04
4.900000E-04 44007 3.494800E+04
5.000000E-04 44988 3.573700E+04
5.100000E-04 45913 3.649600E+04
5.200000E-04 46863 3.725500E+04
5.300000E-04 47829 3.803500E+04
5.400000E-04 48701 3.874900E+04
5.500000E-04 49651 3.949400E+04
5.600000E-04 50598 4.024400E+04
5.700000E-04 51493 4.096100E+04
5.800000E-04 52439 4.173700E+04
5.900000E-04 53321 4.244900E+04
6.000000E-04 54241 4.318500E+04
6.100000E-04 55120 4.389400E+04
6.200000E-04 56028 4.460200E+04
6.300000E-04 56939 4.535000E+04
6.400000E-04 57905 4.613600E+04
6.500000E-04 58873 4.690000E+04
6.600000E-04 59763 4.760000E+04
6.700000E-04 60670 4.832000E+04
6.800000E-04 61580 4.903700E+04
6.900000E-04 62520 4.980700E+04
7.000000E-04 63467 5.055600E+04
7.100000E-04 64406 5.131400E+04
7.200000E-04 65400 5.212200E+04
7.300000E-04 66368 5.289900E+04
7.400000E-04 67271 5.361300E+04
7.500000E-04 68203 5.435600E+04
7.600000E-04 69142 5.510800E+04
7.700000E-04 70049 5.583600E+04
7.800000E-04 70949 5.655400E+04
7.900000E-04 71981 5.737400E+04
8.000000E-04 72895 5.812100E+04
8.100000E-04 73819 5.886100E+04
8.200000E-04 74742 5.957300E+04
8.300000E-04 75706 6.032900E+04
8.400000E-04 76720 6.114700E+04
8.500000E-04 77667 6.192700E+04
8.600000E-04 78633 6.272400E+04
8.700000E-04 79551 6.345800E+04
8.800000E-04 80509 6.422000E+04
8.900000E-04 81446 6.497600E+04
9.000000E-04 82389 6.572700E+04
9.100000E-04 83297 6.646800E+04
9.200000E-04 84255 6.722900E+04
9.300000E-04 85195 6.796500E+04
9.400000E-04 86180 6.876500E+04
9.500000E-04 87128 6.952600E+04
9.600000E-04 88083 7.031500E+04
9.700000E-04 88937 7.100900E+04
9.800000E-04 89753 7.167800E+04
9.900000E-04 90584 7.233000E+04
1.000000E-03 91453 7.302900E+04
