 time E 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 460 3.900000E+01 0.000000E+00
2.000000E-05 997 2.000000E+02 1.000000E+01
3.000000E-05 1724 5.310000E+02 4.100000E+01
4.000000E-05 2565 9.290000E+02 1.070000E+02
5.000000E-05 3506 1.438000E+03 1.520000E+02
6.000000E-05 4505 2.040000E+03 2.370000E+02
7.000000E-05 5524 2.646000E+03 2.940000E+02
8.000000E-05 6431 3.179000E+03 3.840000E+02
9.000000E-05 7374 3.732000E+03 4.760000E+02
1.000000E-04 8365 4.310000E+03 5.550000E+02
1.100000E-04 9309 4.868000E+03 6.420000E+02
1.200000E-04 10255 5.392000E+03 6.940000E+02
1.300000E-04 11208 5.926000E+03 7.710000E+02
1.400000E-04 12170 6.451000E+03 8.610000E+02
1.500000E-04 13131 6.988000E+03 9.640000E+02
1.600000E-04 14107 7.557000E+03 1.012000E+03
1.700000E-04 15077 8.109000E+03 1.117000E+03
1.800000E-04 16038 8.685000E+03 1.163000E+03
1.900000E-04 17016 9.225000E+03 1.254000E+03
2.000000E-04 18001 9.804000E+03 1.330000E+03
2.100000E-04 18925 1.034200E+04 1.388000E+03
2.200000E-04 19847 1.085700E+04 1.458000E+03
2.300000E-04 20789 1.138400E+04 1.528000E+03
2.400000E-04 21693 1.190200E+04 1.603000E+03
2.500000E-04 22649 1.245100E+04 1.692000E+03
2.600000E-04 23559 1.299500E+04 1.761000E+03
2.700000E-04 24486 1.352900E+04 1.814000E+03
2.800000E-04 25540 1.414700E+04 1.935000E+03
2.900000E-04 26468 1.469100E+04 1.981000E+03
3.000000E-04 27381 1.521200E+04 2.074000E+03
3.100000E-04 28264 1.569500E+04 2.133000E+03
3.200000E-04 29136 1.617100E+04 2.209000E+03
3.300000E-04 30002 1.665700E+04 2.262000E+03
3.400000E-04 30932 1.721400E+04 2.337000E+03
3.500000E-04 31834 1.768500E+04 2.409000E+03
3.600000E-04 32810 1.823900E+04 2.443000E+03
3.700000E-04 33738 1.874900E+04 2.486000E+03
3.800000E-04 34736 1.931700E+04 2.538000E+03
3.900000E-04 35722 1.992000E+04 2.575000E+03
4.000000E-04 36759 2.055500E+04 2.673000E+03
4.100000E-04 37746 2.110700E+04 2.717000E+03
4.200000E-04 38679 2.166100E+04 2.776000E+03
4.300000E-04 39650 2.224500E+04 2.837000E+03
4.400000E-04 40627 2.281900E+04 2.900000E+03
4.500000E-04 41476 2.328500E+04 3.012000E+03
4.600000E-04 42424 2.379800E+04 3.082000E+03
4.700000E-04 43326 2.432400E+04 3.140000E+03
4.800000E-04 44259 2.485600E+04 3.230000E+03
4.900000E-04 45231 2.540400E+04 3.298000E+03
5.000000E-04 46188 2.600700E+04 3.331000E+03
5.100000E-04 47165 2.657500E+04 3.389000E+03
5.200000E-04 48095 2.712400E+04 3.444000E+03
5.300000E-04 49103 2.771500E+04 3.520000E+03
5.400000E-04 50125 2.830500E+04 3.597000E+03
5.500000E-04 51054 2.882300E+04 3.691000E+03
5.600000E-04 52050 2.939800E+04 3.741000E+03
5.700000E-04 52967 2.992100E+04 3.801000E+03
5.800000E-04 53934 3.049000E+04 3.878000E+03
5.900000E-04 54999 3.110200E+04 3.952000E+03
6.000000E-04 55992 3.170000E+04 4.040000E+03
6.100000E-04 56942 3.224900E+04 4.079000E+03
6.200000E-04 57875 3.280000E+04 4.132000E+03
6.300000E-04 58764 3.329500E+04 4.228000E+03
6.400000E-04 59695 3.383100E+04 4.258000E+03
6.500000E-04 60692 3.438300E+04 4.308000E+03
6.600000E-04 61714 3.499600E+04 4.357000E+03
6.700000E-04 62657 3.555800E+04 4.421000E+03
6.800000E-04 63649 3.616000E+04 4.478000E+03
6.900000E-04 64642 3.675800E+04 4.567000E+03
7.000000E-04 65550 3.729200E+04 4.655000E+03
7.100000E-04 66440 3.780100E+04 4.723000E+03
7.200000E-04 67354 3.831400E+04 4.781000E+03
7.300000E-04 68271 3.881300E+04 4.850000E+03
7.400000E-04 69211 3.937200E+04 4.956000E+03
7.500000E-04 70120 3.990600E+04 5.026000E+03
7.600000E-04 71081 4.044100E+04 5.123000E+03
7.700000E-04 71986 4.091800E+04 5.181000E+03
7.800000E-04 72957 4.145600E+04 5.259000E+03
7.900000E-04 73981 4.205200E+04 5.357000E+03
8.000000E-04 74983 4.263700E+04 5.432000E+03
8.100000E-04 75943 4.320600E+04 5.481000E+03
8.200000E-04 76892 4.376200E+04 5.553000E+03
8.300000E-04 77804 4.429500E+04 5.652000E+03
8.400000E-04 78667 4.481300E+04 5.711000E+03
8.500000E-04 79528 4.528600E+04 5.845000E+03
8.600000E-04 80380 4.577800E+04 5.904000E+03
8.700000E-04 81289 4.627400E+04 6.012000E+03
8.800000E-04 82176 4.674600E+04 6.100000E+03
8.900000E-04 83065 4.725400E+04 6.135000E+03
9.000000E-04 84019 4.780800E+04 6.200000E+03
9.100000E-04 84986 4.836700E+04 6.245000E+03
9.200000E-04 85870 4.883300E+04 6.320000E+03
9.300000E-04 86763 4.933700E+04 6.408000E+03
9.400000E-04 87588 4.982700E+04 6.473000E+03
9.500000E-04 88513 5.031000E+04 6.537000E+03
9.600000E-04 89493 5.088200E+04 6.611000E+03
9.700000E-04 90502 5.141700E+04 6.662000E+03
9.800000E-04 91503 5.201100E+04 6.716000E+03
9.900000E-04 92471 5.259800E+04 6.802000E+03
1.000000E-03 93473 5.318300E+04 6.895000E+03
