 time E 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 492 5.400000E+01 0.000000E+00
2.000000E-05 1127 2.820000E+02 1.400000E+01
3.000000E-05 1870 6.020000E+02 5.600000E+01
4.000000E-05 2682 1.042000E+03 9.800000E+01
5.000000E-05 3554 1.509000E+03 1.850000E+02
6.000000E-05 4501 2.068000E+03 2.260000E+02
7.000000E-05 5500 2.614000E+03 3.030000E+02
8.000000E-05 6531 3.224000E+03 3.920000E+02
9.000000E-05 7532 3.821000E+03 4.600000E+02
1.000000E-04 8538 4.386000E+03 5.290000E+02
1.100000E-04 9574 4.994000E+03 6.130000E+02
1.200000E-04 10629 5.613000E+03 7.040000E+02
1.300000E-04 11621 6.223000E+03 8.120000E+02
1.400000E-04 12544 6.753000E+03 8.990000E+02
1.500000E-04 13491 7.299000E+03 9.690000E+02
1.600000E-04 14428 7.817000E+03 1.058000E+03
1.700000E-04 15349 8.365000E+03 1.129000E+03
1.800000E-04 16285 8.905000E+03 1.199000E+03
1.900000E-04 17249 9.474000E+03 1.230000E+03
2.000000E-04 18196 1.000500E+04 1.284000E+03
2.100000E-04 19120 1.055700E+04 1.345000E+03
2.200000E-04 20145 1.116700E+04 1.404000E+03
2.300000E-04 21180 1.179800E+04 1.446000E+03
2.400000E-04 22152 1.238600E+04 1.530000E+03
2.500000E-04 23109 1.293000E+04 1.639000E+03
2.600000E-04 24113 1.350500E+04 1.678000E+03
2.700000E-04 25185 1.413500E+04 1.730000E+03
2.800000E-04 26208 1.474400E+04 1.833000E+03
2.900000E-04 27195 1.533000E+04 1.911000E+03
3.000000E-04 28134 1.586200E+04 2.011000E+03
3.100000E-04 29093 1.642600E+04 2.077000E+03
3.200000E-04 30031 1.694100E+04 2.204000E+03
3.300000E-04 30968 1.747500E+04 2.279000E+03
3.400000E-04 31924 1.800000E+04 2.353000E+03
3.500000E-04 32908 1.858700E+04 2.397000E+03
3.600000E-04 33869 1.915400E+04 2.470000E+03
3.700000E-04 34762 1.967800E+04 2.499000E+03
3.800000E-04 35638 2.018600E+04 2.542000E+03
3.900000E-04 36537 2.069300E+04 2.615000E+03
4.000000E-04 37459 2.120800E+04 2.692000E+03
4.100000E-04 38402 2.175300E+04 2.744000E+03
4.200000E-04 39336 2.228300E+04 2.841000E+03
4.300000E-04 40281 2.285900E+04 2.891000E+03
4.400000E-04 41259 2.342900E+04 2.931000E+03
4.500000E-04 42215 2.398700E+04 3.000000E+03
4.600000E-04 43193 2.454600E+04 3.086000E+03
4.700000E-04 44184 2.512300E+04 3.163000E+03
4.800000E-04 45155 2.566900E+04 3.259000E+03
4.900000E-04 46112 2.624200E+04 3.318000E+03
5.000000E-04 47070 2.678900E+04 3.432000E+03
5.100000E-04 48015 2.733200E+04 3.494000E+03
5.200000E-04 48969 2.790900E+04 3.553000E+03
5.300000E-04 49969 2.850300E+04 3.649000E+03
5.400000E-04 50975 2.910800E+04 3.721000E+03
5.500000E-04 51912 2.967600E+04 3.834000E+03
5.600000E-04 52885 3.022400E+04 3.911000E+03
5.700000E-04 53869 3.080700E+04 3.973000E+03
5.800000E-04 54769 3.130100E+04 4.067000E+03
5.900000E-04 55663 3.179400E+04 4.141000E+03
6.000000E-04 56557 3.228500E+04 4.201000E+03
6.100000E-04 57492 3.281900E+04 4.290000E+03
6.200000E-04 58453 3.338300E+04 4.351000E+03
6.300000E-04 59380 3.392100E+04 4.417000E+03
6.400000E-04 60369 3.450500E+04 4.489000E+03
6.500000E-04 61321 3.505700E+04 4.568000E+03
6.600000E-04 62256 3.558500E+04 4.617000E+03
6.700000E-04 63200 3.614300E+04 4.638000E+03
6.800000E-04 64094 3.666000E+04 4.716000E+03
6.900000E-04 64976 3.714300E+04 4.762000E+03
7.000000E-04 65900 3.767000E+04 4.844000E+03
7.100000E-04 66866 3.822500E+04 4.911000E+03
7.200000E-04 67798 3.874300E+04 4.947000E+03
7.300000E-04 68748 3.926800E+04 5.033000E+03
7.400000E-04 69718 3.982700E+04 5.128000E+03
7.500000E-04 70616 4.033000E+04 5.193000E+03
7.600000E-04 71486 4.084000E+04 5.255000E+03
7.700000E-04 72388 4.134600E+04 5.332000E+03
7.800000E-04 73369 4.190200E+04 5.384000E+03
7.900000E-04 74325 4.244000E+04 5.471000E+03
8.000000E-04 75303 4.300700E+04 5.547000E+03
8.100000E-04 76285 4.357100E+04 5.621000E+03
8.200000E-04 77286 4.414600E+04 5.672000E+03
8.300000E-04 78246 4.470900E+04 5.735000E+03
8.400000E-04 79212 4.523900E+04 5.839000E+03
8.500000E-04 80123 4.576600E+04 5.927000E+03
8.600000E-04 81029 4.629600E+04 5.985000E+03
8.700000E-04 82002 4.686200E+04 6.028000E+03
8.800000E-04 83040 4.746900E+04 6.114000E+03
8.900000E-04 84006 4.802100E+04 6.171000E+03
9.000000E-04 84981 4.859000E+04 6.249000E+03
9.100000E-04 85967 4.916600E+04 6.314000E+03
9.200000E-04 86911 4.973800E+04 6.434000E+03
9.300000E-04 87845 5.028500E+04 6.492000E+03
9.400000E-04 88814 5.083600E+04 6.547000E+03
9.500000E-04 89769 5.139600E+04 6.596000E+03
9.600000E-04 90795 5.198800E+04 6.686000E+03
9.700000E-04 91743 5.251900E+04 6.808000E+03
9.800000E-04 92760 5.309000E+04 6.941000E+03
9.900000E-04 93734 5.364900E+04 6.996000E+03
1.000000E-03 94724 5.423700E+04 7.076000E+03
