 time E 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 490 5.800000E+01 0.000000E+00
2.000000E-05 1160 2.950000E+02 2.000000E+01
3.000000E-05 1909 6.510000E+02 5.500000E+01
4.000000E-05 2714 1.088000E+03 1.520000E+02
5.000000E-05 3622 1.576000E+03 2.500000E+02
6.000000E-05 4577 2.101000E+03 3.130000E+02
7.000000E-05 5495 2.640000E+03 4.170000E+02
8.000000E-05 6460 3.188000E+03 4.860000E+02
9.000000E-05 7429 3.752000E+03 5.490000E+02
1.000000E-04 8454 4.363000E+03 5.960000E+02
1.100000E-04 9452 4.952000E+03 6.860000E+02
1.200000E-04 10430 5.518000E+03 7.390000E+02
1.300000E-04 11392 6.066000E+03 8.130000E+02
1.400000E-04 12363 6.603000E+03 9.090000E+02
1.500000E-04 13343 7.177000E+03 9.560000E+02
1.600000E-04 14302 7.737000E+03 1.010000E+03
1.700000E-04 15221 8.263000E+03 1.094000E+03
1.800000E-04 16215 8.867000E+03 1.178000E+03
1.900000E-04 17224 9.435000E+03 1.209000E+03
2.000000E-04 18140 9.955000E+03 1.309000E+03
2.100000E-04 18996 1.043800E+04 1.400000E+03
2.200000E-04 19862 1.093900E+04 1.435000E+03
2.300000E-04 20836 1.151100E+04 1.512000E+03
2.400000E-04 21757 1.204300E+04 1.576000E+03
2.500000E-04 22771 1.261000E+04 1.684000E+03
2.600000E-04 23752 1.316400E+04 1.730000E+03
2.700000E-04 24710 1.373600E+04 1.815000E+03
2.800000E-04 25690 1.435100E+04 1.895000E+03
2.900000E-04 26653 1.493200E+04 1.982000E+03
3.000000E-04 27622 1.548200E+04 2.044000E+03
3.100000E-04 28584 1.605300E+04 2.092000E+03
3.200000E-04 29536 1.659200E+04 2.151000E+03
3.300000E-04 30578 1.722400E+04 2.224000E+03
3.400000E-04 31551 1.779800E+04 2.271000E+03
3.500000E-04 32550 1.836700E+04 2.366000E+03
3.600000E-04 33508 1.895000E+04 2.420000E+03
3.700000E-04 34458 1.949400E+04 2.488000E+03
3.800000E-04 35414 2.001500E+04 2.567000E+03
3.900000E-04 36342 2.050900E+04 2.626000E+03
4.000000E-04 37317 2.107500E+04 2.663000E+03
4.100000E-04 38309 2.165300E+04 2.701000E+03
4.200000E-04 39268 2.217800E+04 2.838000E+03
4.300000E-04 40173 2.267500E+04 2.897000E+03
4.400000E-04 41130 2.321600E+04 2.928000E+03
4.500000E-04 42087 2.380200E+04 3.005000E+03
4.600000E-04 43042 2.433400E+04 3.096000E+03
4.700000E-04 43942 2.484900E+04 3.144000E+03
4.800000E-04 44874 2.535600E+04 3.212000E+03
4.900000E-04 45847 2.592200E+04 3.295000E+03
5.000000E-04 46752 2.641800E+04 3.388000E+03
5.100000E-04 47647 2.692300E+04 3.488000E+03
5.200000E-04 48566 2.744600E+04 3.529000E+03
5.300000E-04 49572 2.806500E+04 3.610000E+03
5.400000E-04 50573 2.865900E+04 3.710000E+03
5.500000E-04 51547 2.923000E+04 3.767000E+03
5.600000E-04 52463 2.977400E+04 3.850000E+03
5.700000E-04 53378 3.033100E+04 3.912000E+03
5.800000E-04 54382 3.093100E+04 3.969000E+03
5.900000E-04 55345 3.149500E+04 4.037000E+03
6.000000E-04 56339 3.204900E+04 4.094000E+03
6.100000E-04 57215 3.253700E+04 4.162000E+03
6.200000E-04 58176 3.309000E+04 4.243000E+03
6.300000E-04 59105 3.359100E+04 4.325000E+03
6.400000E-04 60029 3.411100E+04 4.434000E+03
6.500000E-04 60924 3.463000E+04 4.456000E+03
6.600000E-04 61818 3.517600E+04 4.553000E+03
6.700000E-04 62753 3.571300E+04 4.646000E+03
6.800000E-04 63716 3.627300E+04 4.687000E+03
6.900000E-04 64658 3.683100E+04 4.765000E+03
7.000000E-04 65609 3.737100E+04 4.832000E+03
7.100000E-04 66560 3.792300E+04 4.887000E+03
7.200000E-04 67494 3.846900E+04 4.949000E+03
7.300000E-04 68483 3.903300E+04 5.017000E+03
7.400000E-04 69448 3.958200E+04 5.056000E+03
7.500000E-04 70444 4.016300E+04 5.119000E+03
7.600000E-04 71403 4.072200E+04 5.221000E+03
7.700000E-04 72308 4.125600E+04 5.353000E+03
7.800000E-04 73409 4.189000E+04 5.420000E+03
7.900000E-04 74415 4.248700E+04 5.492000E+03
8.000000E-04 75437 4.309200E+04 5.612000E+03
8.100000E-04 76475 4.370600E+04 5.707000E+03
8.200000E-04 77458 4.426300E+04 5.762000E+03
8.300000E-04 78447 4.487600E+04 5.798000E+03
8.400000E-04 79432 4.544600E+04 5.881000E+03
8.500000E-04 80358 4.597400E+04 5.940000E+03
8.600000E-04 81333 4.654200E+04 6.022000E+03
8.700000E-04 82314 4.711800E+04 6.095000E+03
8.800000E-04 83304 4.769800E+04 6.142000E+03
8.900000E-04 84229 4.822000E+04 6.252000E+03
9.000000E-04 85222 4.880300E+04 6.304000E+03
9.100000E-04 86190 4.936700E+04 6.413000E+03
9.200000E-04 87185 4.995400E+04 6.471000E+03
9.300000E-04 88147 5.051600E+04 6.585000E+03
9.400000E-04 89097 5.107000E+04 6.689000E+03
9.500000E-04 90057 5.163500E+04 6.759000E+03
9.600000E-04 90958 5.215600E+04 6.824000E+03
9.700000E-04 91920 5.270900E+04 6.886000E+03
9.800000E-04 92886 5.326000E+04 6.964000E+03
9.900000E-04 93875 5.382800E+04 7.060000E+03
1.000000E-03 94854 5.440400E+04 7.124000E+03
