 time E 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0 0.000000E+00
1.000000E-05 227 4.000000E+01
2.000000E-05 582 2.310000E+02
3.000000E-05 1128 6.210000E+02
4.000000E-05 1884 1.190000E+03
5.000000E-05 2743 1.859000E+03
6.000000E-05 3661 2.586000E+03
7.000000E-05 4620 3.366000E+03
8.000000E-05 5476 4.060000E+03
9.000000E-05 6375 4.774000E+03
1.000000E-04 7322 5.534000E+03
1.100000E-04 8258 6.282000E+03
1.200000E-04 9262 7.093000E+03
1.300000E-04 10210 7.849000E+03
1.400000E-04 11099 8.588000E+03
1.500000E-04 12087 9.363000E+03
1.600000E-04 12951 1.006400E+04
1.700000E-04 13825 1.075400E+04
1.800000E-04 14711 1.145800E+04
1.900000E-04 15698 1.223500E+04
2.000000E-04 16627 1.297800E+04
2.100000E-04 17639 1.381600E+04
2.200000E-04 18579 1.459400E+04
2.300000E-04 19525 1.535200E+04
2.400000E-04 20422 1.608300E+04
2.500000E-04 21414 1.687500E+04
2.600000E-04 22369 1.762400E+04
2.700000E-04 23369 1.844300E+04
2.800000E-04 24417 1.927700E+04
2.900000E-04 25365 2.004100E+04
3.000000E-04 26324 2.081300E+04
3.100000E-04 27248 2.155000E+04
3.200000E-04 28170 2.230600E+04
3.300000E-04 29107 2.304700E+04
3.400000E-04 30070 2.383700E+04
3.500000E-04 30957 2.453200E+04
3.600000E-04 31859 2.526000E+04
3.700000E-04 32754 2.598300E+04
3.800000E-04 33653 2.668800E+04
3.900000E-04 34574 2.743500E+04
4.000000E-04 35535 2.820400E+04
4.100000E-04 36546 2.900500E+04
4.200000E-04 37580 2.984800E+04
4.300000E-04 38556 3.062700E+04
4.400000E-04 39534 3.142100E+04
4.500000E-04 40487 3.219700E+04
4.600000E-04 41429 3.291700E+04
4.700000E-04 42421 3.371700E+04
4.800000E-04 43346 3.447400E+04
4.900000E-04 44343 3.527500E+04
5.000000E-04 45289 3.604800E+04
5.100000E-04 46233 3.680000E+04
5.200000E-04 47213 3.758000E+04
5.300000E-04 48179 3.834600E+04
5.400000E-04 49156 3.912900E+04
5.500000E-04 50102 3.989100E+04
5.600000E-04 51109 4.069200E+04
5.700000E-04 52143 4.156000E+04
5.800000E-04 53068 4.232000E+04
5.900000E-04 53987 4.307700E+04
6.000000E-04 54926 4.381500E+04
6.100000E-04 55855 4.456900E+04
6.200000E-04 56710 4.522400E+04
6.300000E-04 57625 4.596300E+04
6.400000E-04 58517 4.669500E+04
6.500000E-04 59463 4.745900E+04
6.600000E-04 60456 4.825400E+04
6.700000E-04 61463 4.906800E+04
6.800000E-04 62419 4.983800E+04
6.900000E-04 63368 5.059400E+04
7.000000E-04 64332 5.139300E+04
7.100000E-04 65239 5.212100E+04
7.200000E-04 66177 5.287200E+04
7.300000E-04 67070 5.359300E+04
7.400000E-04 68022 5.435500E+04
7.500000E-04 68888 5.506500E+04
7.600000E-04 69799 5.581000E+04
7.700000E-04 70670 5.650600E+04
7.800000E-04 71640 5.727300E+04
7.900000E-04 72633 5.806800E+04
8.000000E-04 73632 5.887000E+04
8.100000E-04 74637 5.967400E+04
8.200000E-04 75669 6.050200E+04
8.300000E-04 76666 6.131200E+04
8.400000E-04 77642 6.209100E+04
8.500000E-04 78542 6.282800E+04
8.600000E-04 79466 6.354700E+04
8.700000E-04 80437 6.435100E+04
8.800000E-04 81343 6.510400E+04
8.900000E-04 82260 6.583900E+04
9.000000E-04 83149 6.656300E+04
9.100000E-04 84085 6.729700E+04
9.200000E-04 85011 6.803300E+04
9.300000E-04 85970 6.880400E+04
9.400000E-04 86895 6.954800E+04
9.500000E-04 87881 7.034200E+04
9.600000E-04 88840 7.110800E+04
9.700000E-04 89734 7.182800E+04
9.800000E-04 90647 7.253100E+04
9.900000E-04 91637 7.332200E+04
1.000000E-03 92641 7.413800E+04
