 time E 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0 0.000000E+00
1.000000E-05 272 5.600000E+01
2.000000E-05 714 3.050000E+02
3.000000E-05 1330 7.550000E+02
4.000000E-05 2136 1.370000E+03
5.000000E-05 2987 2.051000E+03
6.000000E-05 3888 2.761000E+03
7.000000E-05 4824 3.514000E+03
8.000000E-05 5733 4.239000E+03
9.000000E-05 6591 4.943000E+03
1.000000E-04 7470 5.639000E+03
1.100000E-04 8447 6.418000E+03
1.200000E-04 9466 7.230000E+03
1.300000E-04 10492 8.041000E+03
1.400000E-04 11485 8.856000E+03
1.500000E-04 12430 9.618000E+03
1.600000E-04 13369 1.035800E+04
1.700000E-04 14280 1.107900E+04
1.800000E-04 15272 1.186000E+04
1.900000E-04 16288 1.269400E+04
2.000000E-04 17318 1.351900E+04
2.100000E-04 18359 1.433600E+04
2.200000E-04 19356 1.514800E+04
2.300000E-04 20356 1.596500E+04
2.400000E-04 21414 1.682400E+04
2.500000E-04 22361 1.759500E+04
2.600000E-04 23294 1.833600E+04
2.700000E-04 24203 1.906400E+04
2.800000E-04 25104 1.978300E+04
2.900000E-04 26078 2.055400E+04
3.000000E-04 27055 2.133400E+04
3.100000E-04 27961 2.206900E+04
3.200000E-04 28901 2.283100E+04
3.300000E-04 29843 2.360200E+04
3.400000E-04 30765 2.433100E+04
3.500000E-04 31712 2.508400E+04
3.600000E-04 32579 2.578300E+04
3.700000E-04 33457 2.648000E+04
3.800000E-04 34376 2.720500E+04
3.900000E-04 35278 2.792000E+04
4.000000E-04 36189 2.866100E+04
4.100000E-04 37121 2.939700E+04
4.200000E-04 38026 3.010400E+04
4.300000E-04 39068 3.095300E+04
4.400000E-04 40096 3.176500E+04
4.500000E-04 41113 3.260800E+04
4.600000E-04 42149 3.345800E+04
4.700000E-04 43103 3.424000E+04
4.800000E-04 44032 3.499600E+04
4.900000E-04 44935 3.571400E+04
5.000000E-04 45835 3.643200E+04
5.100000E-04 46757 3.717000E+04
5.200000E-04 47700 3.792600E+04
5.300000E-04 48629 3.864100E+04
5.400000E-04 49613 3.942400E+04
5.500000E-04 50653 4.031000E+04
5.600000E-04 51569 4.104600E+04
5.700000E-04 52488 4.177100E+04
5.800000E-04 53410 4.248600E+04
5.900000E-04 54292 4.320300E+04
6.000000E-04 55263 4.398400E+04
6.100000E-04 56228 4.477400E+04
6.200000E-04 57213 4.554900E+04
6.300000E-04 58171 4.631700E+04
6.400000E-04 59193 4.713900E+04
6.500000E-04 60106 4.788600E+04
6.600000E-04 61050 4.862500E+04
6.700000E-04 62032 4.939200E+04
6.800000E-04 62963 5.015700E+04
6.900000E-04 63962 5.094400E+04
7.000000E-04 65029 5.179400E+04
7.100000E-04 66015 5.260700E+04
7.200000E-04 66995 5.339200E+04
7.300000E-04 67936 5.414300E+04
7.400000E-04 68921 5.493600E+04
7.500000E-04 69911 5.574500E+04
7.600000E-04 70830 5.649400E+04
7.700000E-04 71761 5.723800E+04
7.800000E-04 72642 5.795600E+04
7.900000E-04 73524 5.867500E+04
8.000000E-04 74402 5.935600E+04
8.100000E-04 75262 6.005800E+04
8.200000E-04 76115 6.072400E+04
8.300000E-04 77049 6.144700E+04
8.400000E-04 77988 6.219100E+04
8.500000E-04 78943 6.297600E+04
8.600000E-04 79910 6.374200E+04
8.700000E-04 80885 6.453700E+04
8.800000E-04 81811 6.528500E+04
8.900000E-04 82737 6.603700E+04
9.000000E-04 83624 6.675700E+04
9.100000E-04 84540 6.747800E+04
9.200000E-04 85425 6.819800E+04
9.300000E-04 86330 6.892200E+04
9.400000E-04 87284 6.969100E+04
9.500000E-04 88194 7.041600E+04
9.600000E-04 89170 7.119800E+04
9.700000E-04 90093 7.193800E+04
9.800000E-04 91092 7.272700E+04
9.900000E-04 92122 7.356600E+04
1.000000E-03 93063 7.432700E+04
