time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 5.200000E+01 0.000000E+00 3.930000E+02 0.000000E+00
2.000000E-04 2.640000E+02 0.000000E+00 1.761000E+03 6.000000E+00
3.000000E-04 6.010000E+02 0.000000E+00 3.884000E+03 6.500000E+01
4.000000E-04 1.029000E+03 1.600000E+01 6.406000E+03 1.700000E+02
5.000000E-04 1.561000E+03 6.700000E+01 9.130000E+03 2.960000E+02
6.000000E-04 2.118000E+03 1.070000E+02 1.185700E+04 4.580000E+02
7.000000E-04 2.713000E+03 1.760000E+02 1.464600E+04 5.660000E+02
8.000000E-04 3.313000E+03 2.110000E+02 1.744800E+04 7.670000E+02
9.000000E-04 3.880000E+03 2.920000E+02 2.016300E+04 8.960000E+02
1.000000E-03 4.445000E+03 3.510000E+02 2.294500E+04 1.070000E+03
1.100000E-03 5.004000E+03 4.120000E+02 2.571800E+04 1.191000E+03
1.200000E-03 5.539000E+03 4.640000E+02 2.857900E+04 1.327000E+03
1.300000E-03 6.066000E+03 5.250000E+02 3.133300E+04 1.449000E+03
1.400000E-03 6.597000E+03 5.970000E+02 3.425300E+04 1.559000E+03
1.500000E-03 7.191000E+03 6.610000E+02 3.716700E+04 1.700000E+03
1.600000E-03 7.730000E+03 7.230000E+02 4.006300E+04 1.887000E+03
1.700000E-03 8.285000E+03 7.920000E+02 4.297100E+04 2.008000E+03
1.800000E-03 8.858000E+03 8.390000E+02 4.577300E+04 2.207000E+03
1.900000E-03 9.388000E+03 8.900000E+02 4.865500E+04 2.306000E+03
2.000000E-03 9.963000E+03 9.510000E+02 5.142600E+04 2.425000E+03
2.100000E-03 1.055300E+04 1.018000E+03 5.416400E+04 2.553000E+03
2.200000E-03 1.117400E+04 1.063000E+03 5.693800E+04 2.726000E+03
2.300000E-03 1.171400E+04 1.153000E+03 5.976300E+04 2.882000E+03
2.400000E-03 1.224300E+04 1.228000E+03 6.252300E+04 3.023000E+03
2.500000E-03 1.281800E+04 1.305000E+03 6.534900E+04 3.227000E+03
