time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 3.500000E+01 0.000000E+00 3.660000E+02 0.000000E+00
2.000000E-04 1.920000E+02 0.000000E+00 1.717000E+03 0.000000E+00
3.000000E-04 5.000000E+02 0.000000E+00 3.877000E+03 6.600000E+01
4.000000E-04 9.480000E+02 3.800000E+01 6.479000E+03 1.930000E+02
5.000000E-04 1.458000E+03 7.200000E+01 9.277000E+03 3.830000E+02
6.000000E-04 1.990000E+03 1.300000E+02 1.220600E+04 5.090000E+02
7.000000E-04 2.583000E+03 1.770000E+02 1.515000E+04 6.180000E+02
8.000000E-04 3.193000E+03 2.330000E+02 1.801300E+04 7.690000E+02
9.000000E-04 3.820000E+03 2.870000E+02 2.080100E+04 9.030000E+02
1.000000E-03 4.414000E+03 3.400000E+02 2.364800E+04 1.088000E+03
1.100000E-03 4.974000E+03 3.900000E+02 2.652400E+04 1.199000E+03
1.200000E-03 5.578000E+03 4.730000E+02 2.928200E+04 1.342000E+03
1.300000E-03 6.112000E+03 5.270000E+02 3.202300E+04 1.537000E+03
1.400000E-03 6.628000E+03 5.570000E+02 3.485200E+04 1.699000E+03
1.500000E-03 7.109000E+03 6.200000E+02 3.774800E+04 1.786000E+03
1.600000E-03 7.663000E+03 6.680000E+02 4.046500E+04 1.932000E+03
1.700000E-03 8.220000E+03 7.090000E+02 4.324800E+04 2.100000E+03
1.800000E-03 8.759000E+03 7.680000E+02 4.602200E+04 2.266000E+03
1.900000E-03 9.261000E+03 8.250000E+02 4.874100E+04 2.426000E+03
2.000000E-03 9.795000E+03 8.690000E+02 5.153500E+04 2.521000E+03
2.100000E-03 1.034100E+04 8.940000E+02 5.445200E+04 2.642000E+03
2.200000E-03 1.088000E+04 9.640000E+02 5.734800E+04 2.790000E+03
2.300000E-03 1.147100E+04 1.037000E+03 6.007300E+04 2.941000E+03
2.400000E-03 1.206800E+04 1.136000E+03 6.290100E+04 3.077000E+03
2.500000E-03 1.266800E+04 1.235000E+03 6.576500E+04 3.171000E+03
2.600000E-03 1.321900E+04 1.285000E+03 6.861400E+04 3.284000E+03
2.700000E-03 1.376800E+04 1.359000E+03 7.148700E+04 3.430000E+03
2.800000E-03 1.434100E+04 1.420000E+03 7.435900E+04 3.524000E+03
2.900000E-03 1.484900E+04 1.510000E+03 7.714800E+04 3.723000E+03
3.000000E-03 1.543500E+04 1.551000E+03 8.005000E+04 3.876000E+03
3.100000E-03 1.600700E+04 1.583000E+03 8.298800E+04 4.013000E+03
3.200000E-03 1.658600E+04 1.635000E+03 8.584400E+04 4.128000E+03
3.300000E-03 1.716500E+04 1.690000E+03 8.871700E+04 4.280000E+03
3.400000E-03 1.771800E+04 1.783000E+03 9.157100E+04 4.401000E+03
3.500000E-03 1.829700E+04 1.844000E+03 9.445100E+04 4.568000E+03
3.600000E-03 1.887200E+04 1.914000E+03 9.719900E+04 4.747000E+03
3.700000E-03 1.938600E+04 1.982000E+03 1.000280E+05 4.850000E+03
3.800000E-03 1.989200E+04 2.040000E+03 1.027980E+05 4.991000E+03
3.900000E-03 2.048400E+04 2.087000E+03 1.055790E+05 5.156000E+03
4.000000E-03 2.105800E+04 2.142000E+03 1.083610E+05 5.324000E+03
4.100000E-03 2.158900E+04 2.191000E+03 1.110660E+05 5.481000E+03
4.200000E-03 2.219100E+04 2.252000E+03 1.139070E+05 5.580000E+03
