time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 2.900000E+01 0.000000E+00 3.720000E+02 0.000000E+00
2.000000E-04 2.000000E+02 0.000000E+00 1.792000E+03 8.000000E+00
3.000000E-04 5.500000E+02 1.800000E+01 3.956000E+03 5.400000E+01
4.000000E-04 1.004000E+03 4.900000E+01 6.717000E+03 1.850000E+02
5.000000E-04 1.588000E+03 9.100000E+01 9.445000E+03 3.790000E+02
6.000000E-04 2.146000E+03 1.580000E+02 1.213000E+04 4.640000E+02
7.000000E-04 2.714000E+03 2.530000E+02 1.489000E+04 6.310000E+02
8.000000E-04 3.219000E+03 2.810000E+02 1.766300E+04 7.950000E+02
9.000000E-04 3.738000E+03 3.830000E+02 2.044300E+04 8.850000E+02
1.000000E-03 4.284000E+03 4.190000E+02 2.320000E+04 1.033000E+03
1.100000E-03 4.889000E+03 4.860000E+02 2.592400E+04 1.214000E+03
1.200000E-03 5.510000E+03 5.590000E+02 2.866200E+04 1.306000E+03
1.300000E-03 6.090000E+03 6.120000E+02 3.141600E+04 1.461000E+03
1.400000E-03 6.629000E+03 6.590000E+02 3.418400E+04 1.585000E+03
1.500000E-03 7.164000E+03 7.300000E+02 3.701900E+04 1.731000E+03
1.600000E-03 7.747000E+03 7.840000E+02 3.982900E+04 1.901000E+03
1.700000E-03 8.303000E+03 8.240000E+02 4.275300E+04 2.028000E+03
1.800000E-03 8.841000E+03 8.660000E+02 4.548700E+04 2.196000E+03
1.900000E-03 9.396000E+03 9.660000E+02 4.834100E+04 2.262000E+03
2.000000E-03 9.982000E+03 9.940000E+02 5.116100E+04 2.459000E+03
2.100000E-03 1.056700E+04 1.077000E+03 5.403300E+04 2.566000E+03
2.200000E-03 1.107900E+04 1.148000E+03 5.685400E+04 2.766000E+03
2.300000E-03 1.164300E+04 1.211000E+03 5.973100E+04 2.866000E+03
2.400000E-03 1.220600E+04 1.257000E+03 6.268700E+04 3.031000E+03
2.500000E-03 1.274900E+04 1.312000E+03 6.553000E+04 3.156000E+03
2.600000E-03 1.330100E+04 1.386000E+03 6.828800E+04 3.327000E+03
2.700000E-03 1.385200E+04 1.468000E+03 7.123400E+04 3.429000E+03
2.800000E-03 1.442400E+04 1.524000E+03 7.422100E+04 3.582000E+03
