time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 4.800000E+01 0.000000E+00 4.190000E+02 0.000000E+00
2.000000E-04 2.340000E+02 0.000000E+00 1.754000E+03 0.000000E+00
3.000000E-04 5.790000E+02 4.000000E+00 3.863000E+03 8.500000E+01
4.000000E-04 1.045000E+03 2.000000E+01 6.514000E+03 2.420000E+02
5.000000E-04 1.582000E+03 7.600000E+01 9.104000E+03 3.560000E+02
6.000000E-04 2.148000E+03 1.070000E+02 1.199200E+04 5.220000E+02
7.000000E-04 2.704000E+03 1.490000E+02 1.473400E+04 6.650000E+02
8.000000E-04 3.327000E+03 2.200000E+02 1.762400E+04 8.130000E+02
9.000000E-04 3.906000E+03 3.070000E+02 2.051900E+04 9.080000E+02
1.000000E-03 4.455000E+03 3.670000E+02 2.334200E+04 1.050000E+03
1.100000E-03 4.996000E+03 4.290000E+02 2.613800E+04 1.193000E+03
1.200000E-03 5.592000E+03 4.790000E+02 2.889200E+04 1.353000E+03
1.300000E-03 6.197000E+03 5.180000E+02 3.166100E+04 1.514000E+03
1.400000E-03 6.848000E+03 5.840000E+02 3.444300E+04 1.689000E+03
1.500000E-03 7.450000E+03 6.560000E+02 3.728400E+04 1.830000E+03
1.600000E-03 8.030000E+03 7.080000E+02 4.010500E+04 1.937000E+03
1.700000E-03 8.599000E+03 7.560000E+02 4.301400E+04 2.095000E+03
1.800000E-03 9.193000E+03 8.280000E+02 4.576500E+04 2.231000E+03
1.900000E-03 9.793000E+03 8.910000E+02 4.860300E+04 2.431000E+03
2.000000E-03 1.032300E+04 9.850000E+02 5.136900E+04 2.571000E+03
2.100000E-03 1.084100E+04 1.056000E+03 5.420600E+04 2.704000E+03
2.200000E-03 1.141400E+04 1.121000E+03 5.690000E+04 2.888000E+03
2.300000E-03 1.188100E+04 1.152000E+03 5.972600E+04 2.963000E+03
2.400000E-03 1.245500E+04 1.201000E+03 6.251800E+04 3.107000E+03
2.500000E-03 1.300800E+04 1.275000E+03 6.530100E+04 3.271000E+03
2.600000E-03 1.358900E+04 1.336000E+03 6.810800E+04 3.404000E+03
2.700000E-03 1.415900E+04 1.367000E+03 7.080400E+04 3.558000E+03
2.800000E-03 1.478300E+04 1.420000E+03 7.357900E+04 3.702000E+03
2.900000E-03 1.538100E+04 1.481000E+03 7.639000E+04 3.820000E+03
3.000000E-03 1.593700E+04 1.521000E+03 7.916600E+04 4.009000E+03
3.100000E-03 1.654400E+04 1.569000E+03 8.189600E+04 4.125000E+03
3.200000E-03 1.709900E+04 1.651000E+03 8.462700E+04 4.290000E+03
3.300000E-03 1.763100E+04 1.689000E+03 8.746800E+04 4.440000E+03
3.400000E-03 1.819700E+04 1.748000E+03 9.028200E+04 4.576000E+03
3.500000E-03 1.873400E+04 1.791000E+03 9.293600E+04 4.707000E+03
3.600000E-03 1.934300E+04 1.864000E+03 9.581500E+04 4.863000E+03
3.700000E-03 1.998400E+04 1.900000E+03 9.860700E+04 5.040000E+03
3.800000E-03 2.062800E+04 1.940000E+03 1.013930E+05 5.208000E+03
3.900000E-03 2.120800E+04 1.983000E+03 1.041900E+05 5.287000E+03
4.000000E-03 2.175100E+04 2.022000E+03 1.069230E+05 5.425000E+03
4.100000E-03 2.230100E+04 2.080000E+03 1.097320E+05 5.586000E+03
4.200000E-03 2.283100E+04 2.118000E+03 1.126390E+05 5.734000E+03
4.300000E-03 2.335500E+04 2.178000E+03 1.154760E+05 5.911000E+03
4.400000E-03 2.386800E+04 2.255000E+03 1.182450E+05 6.046000E+03
4.500000E-03 2.441000E+04 2.302000E+03 1.210070E+05 6.197000E+03
4.600000E-03 2.499400E+04 2.365000E+03 1.236780E+05 6.320000E+03
4.700000E-03 2.561100E+04 2.412000E+03 1.265900E+05 6.472000E+03
4.800000E-03 2.617600E+04 2.444000E+03 1.294060E+05 6.626000E+03
4.900000E-03 2.674900E+04 2.511000E+03 1.322160E+05 6.782000E+03
5.000000E-03 2.731500E+04 2.571000E+03 1.350350E+05 6.922000E+03
5.100000E-03 2.781900E+04 2.624000E+03 1.378310E+05 7.074000E+03
5.200000E-03 2.840200E+04 2.664000E+03 1.406670E+05 7.205000E+03
5.300000E-03 2.904600E+04 2.701000E+03 1.434030E+05 7.376000E+03
5.400000E-03 2.966600E+04 2.765000E+03 1.461810E+05 7.532000E+03
5.500000E-03 3.026900E+04 2.813000E+03 1.490340E+05 7.686000E+03
5.600000E-03 3.089200E+04 2.873000E+03 1.519010E+05 7.820000E+03
5.700000E-03 3.151200E+04 2.931000E+03 1.545890E+05 7.985000E+03
5.800000E-03 3.206200E+04 2.971000E+03 1.574450E+05 8.102000E+03
5.900000E-03 3.260000E+04 3.023000E+03 1.602910E+05 8.272000E+03
6.000000E-03 3.316300E+04 3.067000E+03 1.631480E+05 8.404000E+03
6.100000E-03 3.372500E+04 3.097000E+03 1.659140E+05 8.602000E+03
6.200000E-03 3.430000E+04 3.174000E+03 1.687320E+05 8.703000E+03
6.300000E-03 3.481300E+04 3.209000E+03 1.715800E+05 8.839000E+03
6.400000E-03 3.536700E+04 3.271000E+03 1.744170E+05 8.996000E+03
6.500000E-03 3.585200E+04 3.363000E+03 1.771710E+05 9.122000E+03
6.600000E-03 3.637100E+04 3.415000E+03 1.799930E+05 9.320000E+03
6.700000E-03 3.690400E+04 3.499000E+03 1.829330E+05 9.436000E+03
6.800000E-03 3.746200E+04 3.563000E+03 1.856880E+05 9.585000E+03
6.900000E-03 3.807100E+04 3.600000E+03 1.884440E+05 9.717000E+03
7.000000E-03 3.863200E+04 3.672000E+03 1.912300E+05 9.891000E+03
7.100000E-03 3.922300E+04 3.718000E+03 1.939900E+05 1.003700E+04
7.200000E-03 3.976600E+04 3.766000E+03 1.967690E+05 1.019500E+04
7.300000E-03 4.032900E+04 3.842000E+03 1.995090E+05 1.036300E+04
7.400000E-03 4.091600E+04 3.891000E+03 2.023010E+05 1.048000E+04
7.500000E-03 4.150400E+04 3.921000E+03 2.051530E+05 1.058800E+04
7.600000E-03 4.206400E+04 4.034000E+03 2.080330E+05 1.072600E+04
7.700000E-03 4.264300E+04 4.067000E+03 2.109130E+05 1.095000E+04
7.800000E-03 4.324000E+04 4.127000E+03 2.137280E+05 1.106000E+04
7.900000E-03 4.372200E+04 4.185000E+03 2.165150E+05 1.123500E+04
8.000000E-03 4.420600E+04 4.280000E+03 2.193580E+05 1.138900E+04
8.100000E-03 4.476400E+04 4.322000E+03 2.221330E+05 1.150900E+04
8.200000E-03 4.531100E+04 4.365000E+03 2.249900E+05 1.167600E+04
8.300000E-03 4.585100E+04 4.401000E+03 2.277270E+05 1.180400E+04
8.400000E-03 4.639800E+04 4.433000E+03 2.305360E+05 1.194600E+04
8.500000E-03 4.705300E+04 4.476000E+03 2.334390E+05 1.208000E+04
8.600000E-03 4.768300E+04 4.549000E+03 2.362620E+05 1.226100E+04
8.700000E-03 4.835200E+04 4.581000E+03 2.390990E+05 1.239600E+04
8.800000E-03 4.895500E+04 4.667000E+03 2.420040E+05 1.253700E+04
8.900000E-03 4.953800E+04 4.755000E+03 2.448460E+05 1.271600E+04
9.000000E-03 5.014200E+04 4.848000E+03 2.476590E+05 1.281400E+04
9.100000E-03 5.066800E+04 4.898000E+03 2.505000E+05 1.298900E+04
9.200000E-03 5.120700E+04 4.957000E+03 2.533670E+05 1.313800E+04
9.300000E-03 5.170800E+04 4.994000E+03 2.561110E+05 1.326900E+04
9.400000E-03 5.226700E+04 5.032000E+03 2.588700E+05 1.341000E+04
9.500000E-03 5.283900E+04 5.103000E+03 2.617050E+05 1.357700E+04
9.600000E-03 5.341600E+04 5.147000E+03 2.645260E+05 1.376000E+04
9.700000E-03 5.396800E+04 5.185000E+03 2.673780E+05 1.388400E+04
9.800000E-03 5.449200E+04 5.287000E+03 2.702890E+05 1.399200E+04
9.900000E-03 5.506300E+04 5.321000E+03 2.731180E+05 1.411400E+04
1.000000E-02 5.566800E+04 5.367000E+03 2.760040E+05 1.423600E+04
