time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 3.200000E+01 0.000000E+00 4.060000E+02 0.000000E+00
2.000000E-04 1.860000E+02 0.000000E+00 1.757000E+03 8.000000E+00
3.000000E-04 4.970000E+02 6.000000E+00 3.916000E+03 7.200000E+01
4.000000E-04 9.840000E+02 6.100000E+01 6.498000E+03 1.940000E+02
5.000000E-04 1.459000E+03 1.280000E+02 9.238000E+03 3.060000E+02
6.000000E-04 2.020000E+03 1.990000E+02 1.192300E+04 4.440000E+02
7.000000E-04 2.559000E+03 2.770000E+02 1.470400E+04 5.530000E+02
8.000000E-04 3.066000E+03 3.280000E+02 1.748300E+04 7.620000E+02
9.000000E-04 3.635000E+03 3.810000E+02 2.023500E+04 8.880000E+02
1.000000E-03 4.186000E+03 4.740000E+02 2.308600E+04 9.880000E+02
1.100000E-03 4.699000E+03 5.030000E+02 2.585700E+04 1.148000E+03
1.200000E-03 5.158000E+03 5.280000E+02 2.865700E+04 1.316000E+03
1.300000E-03 5.711000E+03 5.850000E+02 3.142700E+04 1.452000E+03
1.400000E-03 6.251000E+03 6.170000E+02 3.419600E+04 1.600000E+03
1.500000E-03 6.789000E+03 6.670000E+02 3.700800E+04 1.727000E+03
1.600000E-03 7.443000E+03 7.130000E+02 3.984200E+04 1.871000E+03
1.700000E-03 8.072000E+03 7.940000E+02 4.272200E+04 1.961000E+03
1.800000E-03 8.590000E+03 8.280000E+02 4.554800E+04 2.094000E+03
1.900000E-03 9.152000E+03 9.090000E+02 4.829600E+04 2.274000E+03
2.000000E-03 9.731000E+03 9.370000E+02 5.102700E+04 2.439000E+03
2.100000E-03 1.036500E+04 1.018000E+03 5.373800E+04 2.554000E+03
2.200000E-03 1.093500E+04 1.038000E+03 5.663500E+04 2.690000E+03
2.300000E-03 1.149700E+04 1.086000E+03 5.941500E+04 2.844000E+03
2.400000E-03 1.206600E+04 1.144000E+03 6.216900E+04 3.039000E+03
2.500000E-03 1.265700E+04 1.207000E+03 6.500600E+04 3.137000E+03
2.600000E-03 1.324500E+04 1.270000E+03 6.774000E+04 3.263000E+03
2.700000E-03 1.384000E+04 1.361000E+03 7.053100E+04 3.412000E+03
2.800000E-03 1.445700E+04 1.414000E+03 7.325900E+04 3.588000E+03
2.900000E-03 1.503600E+04 1.470000E+03 7.599800E+04 3.740000E+03
3.000000E-03 1.560000E+04 1.512000E+03 7.888100E+04 3.835000E+03
3.100000E-03 1.616700E+04 1.556000E+03 8.186300E+04 3.990000E+03
3.200000E-03 1.670600E+04 1.617000E+03 8.474300E+04 4.145000E+03
3.300000E-03 1.722700E+04 1.685000E+03 8.765400E+04 4.264000E+03
3.400000E-03 1.775700E+04 1.760000E+03 9.046600E+04 4.412000E+03
3.500000E-03 1.830200E+04 1.818000E+03 9.327800E+04 4.580000E+03
3.600000E-03 1.879400E+04 1.861000E+03 9.620400E+04 4.713000E+03
3.700000E-03 1.930500E+04 1.921000E+03 9.905100E+04 4.883000E+03
3.800000E-03 1.983700E+04 1.976000E+03 1.019270E+05 5.015000E+03
3.900000E-03 2.041200E+04 2.053000E+03 1.045700E+05 5.154000E+03
4.000000E-03 2.098400E+04 2.080000E+03 1.075560E+05 5.303000E+03
4.100000E-03 2.157800E+04 2.149000E+03 1.103130E+05 5.475000E+03
4.200000E-03 2.216200E+04 2.194000E+03 1.131730E+05 5.597000E+03
4.300000E-03 2.277100E+04 2.256000E+03 1.160210E+05 5.735000E+03
4.400000E-03 2.340500E+04 2.321000E+03 1.189390E+05 5.902000E+03
4.500000E-03 2.397300E+04 2.393000E+03 1.217330E+05 6.085000E+03
4.600000E-03 2.447400E+04 2.428000E+03 1.246090E+05 6.224000E+03
4.700000E-03 2.502300E+04 2.489000E+03 1.274590E+05 6.339000E+03
4.800000E-03 2.558800E+04 2.530000E+03 1.302940E+05 6.514000E+03
4.900000E-03 2.613800E+04 2.588000E+03 1.330110E+05 6.693000E+03
5.000000E-03 2.669300E+04 2.664000E+03 1.357670E+05 6.846000E+03
5.100000E-03 2.724500E+04 2.724000E+03 1.385600E+05 6.936000E+03
5.200000E-03 2.781600E+04 2.778000E+03 1.413400E+05 7.130000E+03
5.300000E-03 2.838700E+04 2.844000E+03 1.442610E+05 7.274000E+03
5.400000E-03 2.894400E+04 2.918000E+03 1.470350E+05 7.481000E+03
5.500000E-03 2.948700E+04 2.967000E+03 1.498730E+05 7.636000E+03
5.600000E-03 3.002300E+04 3.016000E+03 1.527150E+05 7.766000E+03
5.700000E-03 3.053900E+04 3.070000E+03 1.554810E+05 7.903000E+03
5.800000E-03 3.106100E+04 3.154000E+03 1.582710E+05 8.026000E+03
5.900000E-03 3.158200E+04 3.187000E+03 1.611490E+05 8.136000E+03
6.000000E-03 3.216000E+04 3.230000E+03 1.640860E+05 8.261000E+03
6.100000E-03 3.268400E+04 3.310000E+03 1.669470E+05 8.397000E+03
6.200000E-03 3.326300E+04 3.370000E+03 1.697390E+05 8.520000E+03
6.300000E-03 3.385800E+04 3.430000E+03 1.726150E+05 8.677000E+03
6.400000E-03 3.442600E+04 3.462000E+03 1.754730E+05 8.811000E+03
6.500000E-03 3.501800E+04 3.504000E+03 1.782660E+05 8.955000E+03
6.600000E-03 3.561400E+04 3.572000E+03 1.810740E+05 9.129000E+03
6.700000E-03 3.618500E+04 3.607000E+03 1.839120E+05 9.293000E+03
6.800000E-03 3.672600E+04 3.649000E+03 1.867930E+05 9.445000E+03
6.900000E-03 3.728500E+04 3.718000E+03 1.896970E+05 9.568000E+03
7.000000E-03 3.782700E+04 3.773000E+03 1.925220E+05 9.768000E+03
7.100000E-03 3.838200E+04 3.828000E+03 1.951760E+05 9.887000E+03
7.200000E-03 3.890900E+04 3.874000E+03 1.979380E+05 1.004500E+04
7.300000E-03 3.944200E+04 3.898000E+03 2.007600E+05 1.013200E+04
7.400000E-03 3.999400E+04 3.945000E+03 2.035860E+05 1.030100E+04
7.500000E-03 4.059900E+04 3.993000E+03 2.063810E+05 1.047900E+04
7.600000E-03 4.114200E+04 4.040000E+03 2.090950E+05 1.061800E+04
7.700000E-03 4.172100E+04 4.088000E+03 2.118990E+05 1.076800E+04
7.800000E-03 4.230600E+04 4.136000E+03 2.147060E+05 1.093700E+04
7.900000E-03 4.287900E+04 4.209000E+03 2.174690E+05 1.110800E+04
8.000000E-03 4.343500E+04 4.304000E+03 2.201820E+05 1.120700E+04
8.100000E-03 4.400500E+04 4.366000E+03 2.229810E+05 1.130500E+04
8.200000E-03 4.455100E+04 4.414000E+03 2.257070E+05 1.148500E+04
8.300000E-03 4.515000E+04 4.467000E+03 2.284940E+05 1.163600E+04
8.400000E-03 4.570400E+04 4.536000E+03 2.313410E+05 1.175400E+04
8.500000E-03 4.630500E+04 4.632000E+03 2.341470E+05 1.187100E+04
8.600000E-03 4.687600E+04 4.691000E+03 2.369440E+05 1.202100E+04
8.700000E-03 4.743900E+04 4.745000E+03 2.397050E+05 1.214600E+04
8.800000E-03 4.797700E+04 4.821000E+03 2.425290E+05 1.225800E+04
8.900000E-03 4.851100E+04 4.850000E+03 2.453720E+05 1.243900E+04
9.000000E-03 4.907000E+04 4.903000E+03 2.482110E+05 1.259000E+04
9.100000E-03 4.964000E+04 4.927000E+03 2.510710E+05 1.269800E+04
9.200000E-03 5.026900E+04 4.981000E+03 2.538240E+05 1.284700E+04
9.300000E-03 5.091600E+04 5.027000E+03 2.567050E+05 1.302800E+04
9.400000E-03 5.149400E+04 5.062000E+03 2.594920E+05 1.315900E+04
9.500000E-03 5.205200E+04 5.146000E+03 2.622910E+05 1.332200E+04
9.600000E-03 5.260300E+04 5.231000E+03 2.649780E+05 1.343400E+04
9.700000E-03 5.310800E+04 5.265000E+03 2.678340E+05 1.357600E+04
9.800000E-03 5.366200E+04 5.342000E+03 2.705870E+05 1.376700E+04
9.900000E-03 5.422700E+04 5.389000E+03 2.733870E+05 1.395800E+04
1.000000E-02 5.478400E+04 5.467000E+03 2.762350E+05 1.408600E+04
