time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 4.500000E+01 0.000000E+00 3.360000E+02 0.000000E+00
2.000000E-04 2.410000E+02 0.000000E+00 1.726000E+03 1.700000E+01
3.000000E-04 5.740000E+02 4.000000E+00 3.773000E+03 7.700000E+01
4.000000E-04 1.071000E+03 1.900000E+01 6.227000E+03 1.850000E+02
5.000000E-04 1.643000E+03 7.100000E+01 8.916000E+03 3.690000E+02
6.000000E-04 2.179000E+03 1.060000E+02 1.172500E+04 4.660000E+02
7.000000E-04 2.717000E+03 2.030000E+02 1.448400E+04 6.370000E+02
8.000000E-04 3.268000E+03 2.770000E+02 1.729200E+04 7.590000E+02
9.000000E-04 3.796000E+03 3.240000E+02 2.010000E+04 8.600000E+02
1.000000E-03 4.418000E+03 3.620000E+02 2.293300E+04 1.040000E+03
1.100000E-03 4.984000E+03 4.080000E+02 2.573800E+04 1.186000E+03
1.200000E-03 5.563000E+03 4.510000E+02 2.858400E+04 1.302000E+03
1.300000E-03 6.148000E+03 5.050000E+02 3.134100E+04 1.474000E+03
1.400000E-03 6.723000E+03 5.570000E+02 3.413000E+04 1.630000E+03
1.500000E-03 7.333000E+03 5.980000E+02 3.690600E+04 1.726000E+03
1.600000E-03 7.923000E+03 6.500000E+02 3.958600E+04 1.875000E+03
1.700000E-03 8.513000E+03 6.880000E+02 4.242300E+04 2.011000E+03
1.800000E-03 9.062000E+03 7.400000E+02 4.522800E+04 2.140000E+03
1.900000E-03 9.632000E+03 8.160000E+02 4.807900E+04 2.283000E+03
2.000000E-03 1.018500E+04 8.760000E+02 5.088800E+04 2.415000E+03
2.100000E-03 1.067400E+04 9.130000E+02 5.365100E+04 2.562000E+03
2.200000E-03 1.122300E+04 9.950000E+02 5.645600E+04 2.701000E+03
2.300000E-03 1.179300E+04 1.073000E+03 5.918600E+04 2.874000E+03
2.400000E-03 1.232600E+04 1.122000E+03 6.204300E+04 2.995000E+03
2.500000E-03 1.289600E+04 1.155000E+03 6.485000E+04 3.137000E+03
2.600000E-03 1.345000E+04 1.198000E+03 6.762200E+04 3.288000E+03
2.700000E-03 1.402800E+04 1.272000E+03 7.047300E+04 3.402000E+03
