time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 7.000000E+01 0.000000E+00 3.630000E+02 0.000000E+00
2.000000E-04 2.870000E+02 0.000000E+00 1.758000E+03 0.000000E+00
3.000000E-04 6.630000E+02 8.000000E+00 3.906000E+03 3.500000E+01
4.000000E-04 1.209000E+03 8.300000E+01 6.578000E+03 1.760000E+02
5.000000E-04 1.785000E+03 1.180000E+02 9.323000E+03 2.940000E+02
6.000000E-04 2.346000E+03 1.920000E+02 1.209700E+04 4.610000E+02
7.000000E-04 2.898000E+03 2.480000E+02 1.478900E+04 6.590000E+02
8.000000E-04 3.463000E+03 2.930000E+02 1.741400E+04 7.680000E+02
9.000000E-04 4.062000E+03 3.730000E+02 2.027600E+04 8.780000E+02
1.000000E-03 4.608000E+03 4.300000E+02 2.305100E+04 1.020000E+03
1.100000E-03 5.196000E+03 4.520000E+02 2.601200E+04 1.194000E+03
1.200000E-03 5.701000E+03 5.110000E+02 2.878400E+04 1.344000E+03
1.300000E-03 6.241000E+03 5.760000E+02 3.166600E+04 1.470000E+03
1.400000E-03 6.765000E+03 6.090000E+02 3.438900E+04 1.617000E+03
1.500000E-03 7.317000E+03 6.970000E+02 3.726800E+04 1.724000E+03
1.600000E-03 7.893000E+03 7.440000E+02 4.006200E+04 1.870000E+03
1.700000E-03 8.482000E+03 7.910000E+02 4.303100E+04 2.053000E+03
1.800000E-03 8.998000E+03 8.580000E+02 4.588700E+04 2.217000E+03
1.900000E-03 9.573000E+03 9.110000E+02 4.874400E+04 2.355000E+03
2.000000E-03 1.018400E+04 9.880000E+02 5.156200E+04 2.472000E+03
2.100000E-03 1.080500E+04 1.020000E+03 5.441900E+04 2.641000E+03
2.200000E-03 1.140900E+04 1.039000E+03 5.731500E+04 2.832000E+03
2.300000E-03 1.206100E+04 1.105000E+03 6.006300E+04 2.965000E+03
2.400000E-03 1.266400E+04 1.207000E+03 6.277400E+04 3.061000E+03
2.500000E-03 1.325000E+04 1.253000E+03 6.555300E+04 3.183000E+03
2.600000E-03 1.381500E+04 1.300000E+03 6.823100E+04 3.376000E+03
2.700000E-03 1.436700E+04 1.368000E+03 7.102800E+04 3.579000E+03
2.800000E-03 1.495400E+04 1.425000E+03 7.389000E+04 3.648000E+03
2.900000E-03 1.552200E+04 1.501000E+03 7.673400E+04 3.823000E+03
3.000000E-03 1.610000E+04 1.549000E+03 7.949400E+04 3.993000E+03
3.100000E-03 1.665600E+04 1.622000E+03 8.224500E+04 4.171000E+03
3.200000E-03 1.726700E+04 1.675000E+03 8.504300E+04 4.330000E+03
3.300000E-03 1.783600E+04 1.737000E+03 8.786000E+04 4.472000E+03
3.400000E-03 1.835200E+04 1.789000E+03 9.074100E+04 4.577000E+03
3.500000E-03 1.891800E+04 1.854000E+03 9.354100E+04 4.709000E+03
3.600000E-03 1.941200E+04 1.905000E+03 9.629200E+04 4.890000E+03
3.700000E-03 1.995200E+04 1.982000E+03 9.903400E+04 5.064000E+03
3.800000E-03 2.054200E+04 2.030000E+03 1.018340E+05 5.178000E+03
3.900000E-03 2.109800E+04 2.111000E+03 1.045730E+05 5.316000E+03
4.000000E-03 2.162300E+04 2.186000E+03 1.073370E+05 5.464000E+03
4.100000E-03 2.217400E+04 2.222000E+03 1.103840E+05 5.587000E+03
4.200000E-03 2.276200E+04 2.315000E+03 1.133460E+05 5.715000E+03
4.300000E-03 2.327000E+04 2.361000E+03 1.161350E+05 5.888000E+03
4.400000E-03 2.378200E+04 2.399000E+03 1.188680E+05 6.032000E+03
4.500000E-03 2.431000E+04 2.450000E+03 1.216150E+05 6.163000E+03
4.600000E-03 2.485700E+04 2.533000E+03 1.244500E+05 6.301000E+03
