time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 4.800000E+01 0.000000E+00 3.550000E+02 0.000000E+00
2.000000E-04 2.650000E+02 0.000000E+00 1.759000E+03 1.000000E+00
3.000000E-04 6.250000E+02 9.000000E+00 3.911000E+03 3.200000E+01
4.000000E-04 1.105000E+03 4.900000E+01 6.501000E+03 1.720000E+02
5.000000E-04 1.652000E+03 8.900000E+01 9.089000E+03 2.890000E+02
6.000000E-04 2.231000E+03 1.370000E+02 1.186000E+04 4.120000E+02
7.000000E-04 2.809000E+03 2.180000E+02 1.465700E+04 5.740000E+02
8.000000E-04 3.312000E+03 2.640000E+02 1.751900E+04 7.640000E+02
9.000000E-04 3.792000E+03 2.990000E+02 2.036700E+04 9.200000E+02
1.000000E-03 4.345000E+03 3.510000E+02 2.314900E+04 1.028000E+03
1.100000E-03 4.896000E+03 4.550000E+02 2.597700E+04 1.175000E+03
1.200000E-03 5.500000E+03 5.270000E+02 2.875300E+04 1.302000E+03
1.300000E-03 6.087000E+03 5.760000E+02 3.150000E+04 1.499000E+03
1.400000E-03 6.702000E+03 6.450000E+02 3.433600E+04 1.612000E+03
1.500000E-03 7.291000E+03 6.990000E+02 3.722500E+04 1.786000E+03
1.600000E-03 7.850000E+03 7.520000E+02 3.997200E+04 1.922000E+03
1.700000E-03 8.425000E+03 8.310000E+02 4.271800E+04 2.083000E+03
1.800000E-03 9.024000E+03 8.750000E+02 4.556100E+04 2.195000E+03
1.900000E-03 9.588000E+03 9.250000E+02 4.837700E+04 2.358000E+03
2.000000E-03 1.013500E+04 9.850000E+02 5.118400E+04 2.456000E+03
2.100000E-03 1.074900E+04 1.054000E+03 5.410200E+04 2.650000E+03
2.200000E-03 1.137300E+04 1.120000E+03 5.698600E+04 2.801000E+03
2.300000E-03 1.192200E+04 1.213000E+03 5.975500E+04 2.899000E+03
2.400000E-03 1.247200E+04 1.275000E+03 6.250200E+04 3.037000E+03
