time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 6.200000E+01 0.000000E+00 3.750000E+02 0.000000E+00
2.000000E-04 2.860000E+02 0.000000E+00 1.749000E+03 8.000000E+00
3.000000E-04 6.660000E+02 0.000000E+00 3.805000E+03 7.800000E+01
4.000000E-04 1.136000E+03 2.600000E+01 6.375000E+03 2.040000E+02
5.000000E-04 1.675000E+03 6.600000E+01 9.089000E+03 3.450000E+02
6.000000E-04 2.279000E+03 1.190000E+02 1.188900E+04 5.310000E+02
7.000000E-04 2.904000E+03 1.910000E+02 1.474800E+04 6.610000E+02
8.000000E-04 3.478000E+03 2.450000E+02 1.763200E+04 7.850000E+02
9.000000E-04 4.050000E+03 2.850000E+02 2.055300E+04 9.180000E+02
1.000000E-03 4.665000E+03 3.420000E+02 2.349400E+04 1.056000E+03
1.100000E-03 5.265000E+03 3.990000E+02 2.631100E+04 1.236000E+03
1.200000E-03 5.865000E+03 4.450000E+02 2.915300E+04 1.367000E+03
1.300000E-03 6.419000E+03 4.980000E+02 3.201800E+04 1.501000E+03
1.400000E-03 6.962000E+03 5.500000E+02 3.489600E+04 1.653000E+03
1.500000E-03 7.511000E+03 6.220000E+02 3.763200E+04 1.761000E+03
1.600000E-03 8.074000E+03 6.710000E+02 4.044500E+04 1.905000E+03
1.700000E-03 8.622000E+03 6.970000E+02 4.320000E+04 2.085000E+03
1.800000E-03 9.239000E+03 7.840000E+02 4.603800E+04 2.213000E+03
1.900000E-03 9.852000E+03 8.200000E+02 4.883300E+04 2.371000E+03
2.000000E-03 1.047000E+04 8.680000E+02 5.168800E+04 2.513000E+03
2.100000E-03 1.105500E+04 9.340000E+02 5.457500E+04 2.678000E+03
2.200000E-03 1.162500E+04 9.610000E+02 5.738400E+04 2.837000E+03
2.300000E-03 1.216100E+04 1.026000E+03 6.016500E+04 2.922000E+03
2.400000E-03 1.268900E+04 1.105000E+03 6.301900E+04 3.047000E+03
2.500000E-03 1.325000E+04 1.138000E+03 6.584000E+04 3.197000E+03
2.600000E-03 1.384100E+04 1.217000E+03 6.861300E+04 3.346000E+03
2.700000E-03 1.446200E+04 1.289000E+03 7.142000E+04 3.506000E+03
2.800000E-03 1.500700E+04 1.335000E+03 7.419000E+04 3.662000E+03
2.900000E-03 1.560900E+04 1.376000E+03 7.691800E+04 3.843000E+03
3.000000E-03 1.618200E+04 1.417000E+03 7.978500E+04 3.956000E+03
3.100000E-03 1.679300E+04 1.458000E+03 8.264200E+04 4.111000E+03
3.200000E-03 1.735400E+04 1.542000E+03 8.546500E+04 4.236000E+03
3.300000E-03 1.781800E+04 1.573000E+03 8.826500E+04 4.378000E+03
3.400000E-03 1.836500E+04 1.653000E+03 9.116400E+04 4.522000E+03
3.500000E-03 1.888900E+04 1.720000E+03 9.404200E+04 4.655000E+03
3.600000E-03 1.940300E+04 1.763000E+03 9.691900E+04 4.756000E+03
3.700000E-03 1.997700E+04 1.801000E+03 9.979100E+04 4.946000E+03
3.800000E-03 2.056700E+04 1.890000E+03 1.025030E+05 5.051000E+03
3.900000E-03 2.114400E+04 1.955000E+03 1.053530E+05 5.202000E+03
4.000000E-03 2.169300E+04 2.024000E+03 1.080590E+05 5.366000E+03
4.100000E-03 2.223600E+04 2.101000E+03 1.108750E+05 5.506000E+03
4.200000E-03 2.276800E+04 2.126000E+03 1.137590E+05 5.663000E+03
