time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 5.300000E+01 0.000000E+00 3.460000E+02 0.000000E+00
2.000000E-04 2.250000E+02 0.000000E+00 1.750000E+03 7.000000E+00
3.000000E-04 5.560000E+02 1.000000E+01 3.908000E+03 6.400000E+01
4.000000E-04 9.990000E+02 2.900000E+01 6.567000E+03 1.540000E+02
5.000000E-04 1.569000E+03 9.600000E+01 9.330000E+03 2.910000E+02
6.000000E-04 2.162000E+03 1.550000E+02 1.214500E+04 4.820000E+02
7.000000E-04 2.711000E+03 2.230000E+02 1.484900E+04 6.120000E+02
8.000000E-04 3.253000E+03 2.540000E+02 1.760800E+04 7.720000E+02
9.000000E-04 3.829000E+03 3.010000E+02 2.037300E+04 9.170000E+02
1.000000E-03 4.374000E+03 3.770000E+02 2.313300E+04 1.065000E+03
1.100000E-03 4.934000E+03 4.410000E+02 2.593900E+04 1.231000E+03
1.200000E-03 5.555000E+03 4.730000E+02 2.879800E+04 1.386000E+03
1.300000E-03 6.149000E+03 4.920000E+02 3.167600E+04 1.541000E+03
1.400000E-03 6.773000E+03 5.630000E+02 3.453000E+04 1.660000E+03
1.500000E-03 7.404000E+03 6.260000E+02 3.732300E+04 1.828000E+03
1.600000E-03 8.026000E+03 6.780000E+02 4.012000E+04 1.934000E+03
1.700000E-03 8.590000E+03 7.280000E+02 4.283200E+04 2.140000E+03
1.800000E-03 9.165000E+03 8.160000E+02 4.574000E+04 2.269000E+03
1.900000E-03 9.706000E+03 9.070000E+02 4.848900E+04 2.410000E+03
2.000000E-03 1.023500E+04 9.730000E+02 5.127800E+04 2.544000E+03
2.100000E-03 1.073400E+04 1.034000E+03 5.417500E+04 2.722000E+03
2.200000E-03 1.125400E+04 1.104000E+03 5.702700E+04 2.901000E+03
2.300000E-03 1.181000E+04 1.129000E+03 5.987500E+04 3.034000E+03
2.400000E-03 1.238200E+04 1.174000E+03 6.274500E+04 3.217000E+03
2.500000E-03 1.299000E+04 1.213000E+03 6.561700E+04 3.329000E+03
2.600000E-03 1.358100E+04 1.257000E+03 6.837000E+04 3.467000E+03
2.700000E-03 1.417300E+04 1.347000E+03 7.114400E+04 3.600000E+03
2.800000E-03 1.479100E+04 1.412000E+03 7.396300E+04 3.744000E+03
2.900000E-03 1.542300E+04 1.424000E+03 7.680200E+04 3.860000E+03
3.000000E-03 1.598200E+04 1.478000E+03 7.968100E+04 4.055000E+03
3.100000E-03 1.650800E+04 1.528000E+03 8.244700E+04 4.176000E+03
3.200000E-03 1.709800E+04 1.589000E+03 8.528700E+04 4.313000E+03
3.300000E-03 1.765900E+04 1.641000E+03 8.812000E+04 4.389000E+03
3.400000E-03 1.827200E+04 1.676000E+03 9.088500E+04 4.568000E+03
3.500000E-03 1.881200E+04 1.752000E+03 9.367300E+04 4.731000E+03
3.600000E-03 1.933500E+04 1.777000E+03 9.648800E+04 4.867000E+03
3.700000E-03 1.980500E+04 1.853000E+03 9.929200E+04 5.028000E+03
3.800000E-03 2.038900E+04 1.909000E+03 1.021360E+05 5.166000E+03
3.900000E-03 2.096000E+04 1.969000E+03 1.048810E+05 5.286000E+03
4.000000E-03 2.159200E+04 2.022000E+03 1.077930E+05 5.415000E+03
4.100000E-03 2.223000E+04 2.079000E+03 1.105710E+05 5.597000E+03
4.200000E-03 2.279500E+04 2.179000E+03 1.133780E+05 5.717000E+03
4.300000E-03 2.332700E+04 2.262000E+03 1.161870E+05 5.874000E+03
4.400000E-03 2.392100E+04 2.349000E+03 1.189450E+05 6.045000E+03
4.500000E-03 2.449800E+04 2.377000E+03 1.217620E+05 6.137000E+03
