time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 2.900000E+01 0.000000E+00 4.000000E+02 1.000000E+01
2.000000E-04 2.140000E+02 0.000000E+00 1.750000E+03 1.000000E+01
3.000000E-04 5.610000E+02 0.000000E+00 3.807000E+03 7.900000E+01
4.000000E-04 1.034000E+03 4.100000E+01 6.353000E+03 2.130000E+02
5.000000E-04 1.574000E+03 1.290000E+02 9.037000E+03 3.270000E+02
6.000000E-04 2.151000E+03 1.950000E+02 1.177600E+04 4.820000E+02
7.000000E-04 2.725000E+03 2.370000E+02 1.453900E+04 6.600000E+02
8.000000E-04 3.278000E+03 2.780000E+02 1.737700E+04 7.870000E+02
9.000000E-04 3.835000E+03 3.390000E+02 2.013600E+04 9.280000E+02
1.000000E-03 4.427000E+03 3.800000E+02 2.291700E+04 1.073000E+03
1.100000E-03 5.009000E+03 4.610000E+02 2.581100E+04 1.207000E+03
1.200000E-03 5.565000E+03 4.920000E+02 2.847800E+04 1.327000E+03
1.300000E-03 6.150000E+03 5.330000E+02 3.137400E+04 1.564000E+03
1.400000E-03 6.715000E+03 6.050000E+02 3.422100E+04 1.682000E+03
1.500000E-03 7.316000E+03 6.560000E+02 3.707600E+04 1.818000E+03
1.600000E-03 7.928000E+03 7.430000E+02 3.987800E+04 1.942000E+03
1.700000E-03 8.504000E+03 7.980000E+02 4.283100E+04 2.073000E+03
1.800000E-03 9.119000E+03 8.580000E+02 4.568400E+04 2.204000E+03
1.900000E-03 9.721000E+03 9.060000E+02 4.857600E+04 2.380000E+03
2.000000E-03 1.033200E+04 9.750000E+02 5.139100E+04 2.560000E+03
2.100000E-03 1.094900E+04 1.012000E+03 5.424000E+04 2.723000E+03
2.200000E-03 1.160100E+04 1.071000E+03 5.690100E+04 2.851000E+03
2.300000E-03 1.226000E+04 1.125000E+03 5.972400E+04 2.987000E+03
2.400000E-03 1.290500E+04 1.209000E+03 6.254400E+04 3.088000E+03
2.500000E-03 1.353400E+04 1.273000E+03 6.544500E+04 3.244000E+03
2.600000E-03 1.413200E+04 1.342000E+03 6.823700E+04 3.341000E+03
2.700000E-03 1.475700E+04 1.412000E+03 7.103100E+04 3.477000E+03
2.800000E-03 1.535800E+04 1.477000E+03 7.378300E+04 3.697000E+03
2.900000E-03 1.588900E+04 1.546000E+03 7.653600E+04 3.828000E+03
3.000000E-03 1.643100E+04 1.581000E+03 7.927800E+04 3.978000E+03
3.100000E-03 1.698800E+04 1.629000E+03 8.195200E+04 4.118000E+03
3.200000E-03 1.756000E+04 1.673000E+03 8.476700E+04 4.273000E+03
3.300000E-03 1.814000E+04 1.708000E+03 8.750800E+04 4.420000E+03
3.400000E-03 1.876800E+04 1.762000E+03 9.026400E+04 4.545000E+03
3.500000E-03 1.938600E+04 1.805000E+03 9.311400E+04 4.703000E+03
3.600000E-03 2.002500E+04 1.853000E+03 9.585900E+04 4.801000E+03
3.700000E-03 2.061800E+04 1.909000E+03 9.867600E+04 4.944000E+03
3.800000E-03 2.117600E+04 1.988000E+03 1.015180E+05 5.078000E+03
3.900000E-03 2.169100E+04 2.062000E+03 1.043820E+05 5.213000E+03
4.000000E-03 2.230700E+04 2.108000E+03 1.072590E+05 5.325000E+03
4.100000E-03 2.291600E+04 2.142000E+03 1.101150E+05 5.451000E+03
4.200000E-03 2.347700E+04 2.166000E+03 1.130040E+05 5.639000E+03
4.300000E-03 2.403400E+04 2.245000E+03 1.157610E+05 5.817000E+03
4.400000E-03 2.454800E+04 2.275000E+03 1.186450E+05 5.961000E+03
4.500000E-03 2.511800E+04 2.323000E+03 1.215430E+05 6.082000E+03
4.600000E-03 2.571800E+04 2.381000E+03 1.243940E+05 6.258000E+03
4.700000E-03 2.633300E+04 2.431000E+03 1.272360E+05 6.421000E+03
4.800000E-03 2.687600E+04 2.502000E+03 1.300990E+05 6.545000E+03
4.900000E-03 2.743400E+04 2.550000E+03 1.329940E+05 6.653000E+03
5.000000E-03 2.797200E+04 2.597000E+03 1.358750E+05 6.840000E+03
5.100000E-03 2.847800E+04 2.666000E+03 1.387480E+05 6.952000E+03
5.200000E-03 2.905300E+04 2.718000E+03 1.415760E+05 7.061000E+03
5.300000E-03 2.970500E+04 2.754000E+03 1.442540E+05 7.244000E+03
5.400000E-03 3.026700E+04 2.763000E+03 1.470290E+05 7.375000E+03
5.500000E-03 3.086200E+04 2.844000E+03 1.497860E+05 7.517000E+03
5.600000E-03 3.146600E+04 2.890000E+03 1.526750E+05 7.685000E+03
5.700000E-03 3.203100E+04 2.946000E+03 1.555450E+05 7.796000E+03
5.800000E-03 3.259500E+04 2.989000E+03 1.584530E+05 7.963000E+03
5.900000E-03 3.319800E+04 3.043000E+03 1.613160E+05 8.095000E+03
6.000000E-03 3.380000E+04 3.078000E+03 1.641040E+05 8.280000E+03
6.100000E-03 3.435400E+04 3.156000E+03 1.669290E+05 8.482000E+03
6.200000E-03 3.491500E+04 3.218000E+03 1.698290E+05 8.583000E+03
6.300000E-03 3.549200E+04 3.289000E+03 1.727050E+05 8.717000E+03
6.400000E-03 3.605200E+04 3.361000E+03 1.755970E+05 8.922000E+03
6.500000E-03 3.657400E+04 3.430000E+03 1.784460E+05 9.049000E+03
6.600000E-03 3.711300E+04 3.472000E+03 1.812900E+05 9.185000E+03
6.700000E-03 3.768100E+04 3.528000E+03 1.840360E+05 9.324000E+03
6.800000E-03 3.824700E+04 3.602000E+03 1.867960E+05 9.460000E+03
6.900000E-03 3.880300E+04 3.635000E+03 1.896540E+05 9.604000E+03
7.000000E-03 3.937200E+04 3.693000E+03 1.924950E+05 9.747000E+03
7.100000E-03 4.000700E+04 3.761000E+03 1.951970E+05 9.848000E+03
7.200000E-03 4.061300E+04 3.813000E+03 1.981130E+05 1.002700E+04
7.300000E-03 4.119500E+04 3.860000E+03 2.008980E+05 1.016300E+04
7.400000E-03 4.183600E+04 3.924000E+03 2.037340E+05 1.035000E+04
7.500000E-03 4.249400E+04 3.963000E+03 2.066090E+05 1.048600E+04
7.600000E-03 4.311400E+04 4.031000E+03 2.094180E+05 1.061400E+04
7.700000E-03 4.369800E+04 4.104000E+03 2.121200E+05 1.077800E+04
7.800000E-03 4.428500E+04 4.179000E+03 2.149800E+05 1.091200E+04
7.900000E-03 4.485600E+04 4.231000E+03 2.178270E+05 1.103500E+04
8.000000E-03 4.543500E+04 4.308000E+03 2.206260E+05 1.119600E+04
8.100000E-03 4.599600E+04 4.344000E+03 2.234630E+05 1.131000E+04
8.200000E-03 4.659200E+04 4.385000E+03 2.263190E+05 1.145000E+04
8.300000E-03 4.708800E+04 4.459000E+03 2.291230E+05 1.161000E+04
8.400000E-03 4.761100E+04 4.494000E+03 2.319310E+05 1.174900E+04
8.500000E-03 4.816500E+04 4.521000E+03 2.347360E+05 1.188600E+04
8.600000E-03 4.873700E+04 4.572000E+03 2.374230E+05 1.204500E+04
8.700000E-03 4.936200E+04 4.591000E+03 2.402930E+05 1.217700E+04
8.800000E-03 4.992100E+04 4.647000E+03 2.430690E+05 1.230000E+04
8.900000E-03 5.056300E+04 4.676000E+03 2.458980E+05 1.248500E+04
9.000000E-03 5.113600E+04 4.739000E+03 2.487340E+05 1.259300E+04
9.100000E-03 5.171200E+04 4.792000E+03 2.515480E+05 1.270800E+04
9.200000E-03 5.229900E+04 4.850000E+03 2.544730E+05 1.281900E+04
9.300000E-03 5.287900E+04 4.883000E+03 2.573550E+05 1.298800E+04
9.400000E-03 5.344800E+04 4.961000E+03 2.601860E+05 1.311000E+04
9.500000E-03 5.394900E+04 5.027000E+03 2.630870E+05 1.325900E+04
9.600000E-03 5.447000E+04 5.081000E+03 2.658080E+05 1.338100E+04
9.700000E-03 5.500000E+04 5.113000E+03 2.686300E+05 1.348800E+04
9.800000E-03 5.555200E+04 5.184000E+03 2.715320E+05 1.361700E+04
9.900000E-03 5.614500E+04 5.248000E+03 2.744890E+05 1.381100E+04
1.000000E-02 5.672800E+04 5.277000E+03 2.773350E+05 1.395100E+04
