time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 4.700000E+01 0.000000E+00 3.830000E+02 0.000000E+00
2.000000E-04 2.330000E+02 0.000000E+00 1.741000E+03 1.000000E+01
3.000000E-04 6.230000E+02 1.200000E+01 3.956000E+03 7.300000E+01
4.000000E-04 1.071000E+03 2.700000E+01 6.524000E+03 1.780000E+02
5.000000E-04 1.595000E+03 7.800000E+01 9.113000E+03 4.210000E+02
6.000000E-04 2.143000E+03 1.200000E+02 1.191900E+04 6.050000E+02
7.000000E-04 2.749000E+03 2.210000E+02 1.479800E+04 7.070000E+02
8.000000E-04 3.389000E+03 2.730000E+02 1.753300E+04 8.080000E+02
9.000000E-04 3.999000E+03 3.200000E+02 2.039700E+04 9.680000E+02
1.000000E-03 4.507000E+03 3.720000E+02 2.317500E+04 1.150000E+03
1.100000E-03 5.001000E+03 4.690000E+02 2.586000E+04 1.248000E+03
1.200000E-03 5.525000E+03 4.970000E+02 2.866400E+04 1.330000E+03
1.300000E-03 6.011000E+03 5.410000E+02 3.167700E+04 1.526000E+03
1.400000E-03 6.552000E+03 5.860000E+02 3.453900E+04 1.661000E+03
1.500000E-03 7.140000E+03 6.660000E+02 3.754000E+04 1.764000E+03
1.600000E-03 7.722000E+03 7.450000E+02 4.038500E+04 1.876000E+03
1.700000E-03 8.288000E+03 7.930000E+02 4.315800E+04 2.056000E+03
1.800000E-03 8.801000E+03 8.520000E+02 4.596300E+04 2.187000E+03
1.900000E-03 9.331000E+03 9.170000E+02 4.878400E+04 2.340000E+03
2.000000E-03 9.931000E+03 9.840000E+02 5.168800E+04 2.507000E+03
2.100000E-03 1.051000E+04 1.047000E+03 5.456500E+04 2.616000E+03
2.200000E-03 1.109000E+04 1.100000E+03 5.731600E+04 2.806000E+03
2.300000E-03 1.176600E+04 1.150000E+03 6.020200E+04 2.886000E+03
2.400000E-03 1.241100E+04 1.207000E+03 6.301200E+04 3.095000E+03
2.500000E-03 1.301400E+04 1.272000E+03 6.576200E+04 3.190000E+03
2.600000E-03 1.357600E+04 1.321000E+03 6.862400E+04 3.322000E+03
2.700000E-03 1.410800E+04 1.357000E+03 7.130600E+04 3.446000E+03
2.800000E-03 1.467300E+04 1.420000E+03 7.415900E+04 3.563000E+03
2.900000E-03 1.524200E+04 1.465000E+03 7.696600E+04 3.724000E+03
3.000000E-03 1.582000E+04 1.532000E+03 7.984100E+04 3.864000E+03
3.100000E-03 1.640300E+04 1.633000E+03 8.271100E+04 4.017000E+03
3.200000E-03 1.702500E+04 1.670000E+03 8.556000E+04 4.171000E+03
3.300000E-03 1.756900E+04 1.731000E+03 8.839600E+04 4.369000E+03
3.400000E-03 1.812100E+04 1.785000E+03 9.116800E+04 4.495000E+03
3.500000E-03 1.865400E+04 1.850000E+03 9.404300E+04 4.618000E+03
3.600000E-03 1.923200E+04 1.919000E+03 9.687500E+04 4.773000E+03
3.700000E-03 1.980400E+04 2.012000E+03 9.977800E+04 4.906000E+03
3.800000E-03 2.036200E+04 2.055000E+03 1.025250E+05 5.048000E+03
3.900000E-03 2.095200E+04 2.158000E+03 1.053040E+05 5.162000E+03
4.000000E-03 2.155500E+04 2.205000E+03 1.082230E+05 5.338000E+03
4.100000E-03 2.213600E+04 2.311000E+03 1.110750E+05 5.428000E+03
4.200000E-03 2.270000E+04 2.382000E+03 1.138420E+05 5.578000E+03
4.300000E-03 2.325500E+04 2.455000E+03 1.165140E+05 5.741000E+03
4.400000E-03 2.383800E+04 2.551000E+03 1.193220E+05 5.900000E+03
4.500000E-03 2.440200E+04 2.592000E+03 1.222580E+05 6.039000E+03
4.600000E-03 2.488400E+04 2.622000E+03 1.250480E+05 6.155000E+03
4.700000E-03 2.542000E+04 2.718000E+03 1.278660E+05 6.329000E+03
4.800000E-03 2.592800E+04 2.762000E+03 1.306810E+05 6.498000E+03
4.900000E-03 2.642100E+04 2.819000E+03 1.334690E+05 6.625000E+03
5.000000E-03 2.698700E+04 2.875000E+03 1.362890E+05 6.811000E+03
5.100000E-03 2.752700E+04 2.926000E+03 1.391350E+05 6.937000E+03
5.200000E-03 2.806600E+04 2.997000E+03 1.419930E+05 7.091000E+03
5.300000E-03 2.863000E+04 3.044000E+03 1.447950E+05 7.176000E+03
5.400000E-03 2.915600E+04 3.097000E+03 1.476960E+05 7.350000E+03
5.500000E-03 2.975900E+04 3.178000E+03 1.505520E+05 7.493000E+03
5.600000E-03 3.040100E+04 3.223000E+03 1.534020E+05 7.583000E+03
5.700000E-03 3.096300E+04 3.266000E+03 1.561680E+05 7.751000E+03
5.800000E-03 3.155000E+04 3.329000E+03 1.589090E+05 7.903000E+03
5.900000E-03 3.212600E+04 3.384000E+03 1.616980E+05 8.003000E+03
6.000000E-03 3.270900E+04 3.461000E+03 1.645780E+05 8.172000E+03
6.100000E-03 3.322800E+04 3.510000E+03 1.672960E+05 8.352000E+03
6.200000E-03 3.380700E+04 3.556000E+03 1.700380E+05 8.501000E+03
6.300000E-03 3.439900E+04 3.601000E+03 1.729110E+05 8.622000E+03
6.400000E-03 3.496300E+04 3.631000E+03 1.757830E+05 8.779000E+03
6.500000E-03 3.543100E+04 3.698000E+03 1.785980E+05 8.891000E+03
6.600000E-03 3.595800E+04 3.758000E+03 1.815040E+05 9.065000E+03
6.700000E-03 3.642000E+04 3.826000E+03 1.843240E+05 9.205000E+03
6.800000E-03 3.693600E+04 3.889000E+03 1.871200E+05 9.349000E+03
6.900000E-03 3.745000E+04 3.924000E+03 1.898200E+05 9.500000E+03
7.000000E-03 3.793400E+04 3.996000E+03 1.924870E+05 9.659000E+03
7.100000E-03 3.844100E+04 4.030000E+03 1.953310E+05 9.768000E+03
7.200000E-03 3.901700E+04 4.059000E+03 1.981880E+05 9.926000E+03
7.300000E-03 3.952500E+04 4.120000E+03 2.011100E+05 1.010500E+04
7.400000E-03 4.007100E+04 4.164000E+03 2.039680E+05 1.024000E+04
7.500000E-03 4.062100E+04 4.209000E+03 2.067900E+05 1.035500E+04
7.600000E-03 4.116700E+04 4.287000E+03 2.095960E+05 1.047300E+04
7.700000E-03 4.172600E+04 4.300000E+03 2.124440E+05 1.063200E+04
7.800000E-03 4.227500E+04 4.365000E+03 2.152120E+05 1.079200E+04
7.900000E-03 4.276900E+04 4.404000E+03 2.180250E+05 1.095100E+04
8.000000E-03 4.339000E+04 4.493000E+03 2.208720E+05 1.106100E+04
8.100000E-03 4.394700E+04 4.540000E+03 2.235760E+05 1.117000E+04
8.200000E-03 4.449300E+04 4.565000E+03 2.264110E+05 1.131600E+04
8.300000E-03 4.505600E+04 4.598000E+03 2.292080E+05 1.144800E+04
8.400000E-03 4.564200E+04 4.656000E+03 2.320850E+05 1.161500E+04
8.500000E-03 4.616600E+04 4.688000E+03 2.349200E+05 1.174200E+04
8.600000E-03 4.675000E+04 4.727000E+03 2.376490E+05 1.187200E+04
8.700000E-03 4.736400E+04 4.749000E+03 2.404210E+05 1.200500E+04
8.800000E-03 4.793900E+04 4.820000E+03 2.432170E+05 1.214900E+04
8.900000E-03 4.850000E+04 4.858000E+03 2.460170E+05 1.231500E+04
9.000000E-03 4.907800E+04 4.907000E+03 2.488620E+05 1.243400E+04
9.100000E-03 4.965500E+04 4.966000E+03 2.517360E+05 1.259600E+04
9.200000E-03 5.016100E+04 5.009000E+03 2.546020E+05 1.272800E+04
9.300000E-03 5.064200E+04 5.069000E+03 2.575430E+05 1.291300E+04
9.400000E-03 5.116600E+04 5.136000E+03 2.603710E+05 1.309600E+04
9.500000E-03 5.170100E+04 5.185000E+03 2.631000E+05 1.319800E+04
9.600000E-03 5.233500E+04 5.229000E+03 2.659400E+05 1.330300E+04
