time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 2.800000E+01 0.000000E+00 3.600000E+02 0.000000E+00
2.000000E-04 1.880000E+02 0.000000E+00 1.759000E+03 1.000000E+01
3.000000E-04 4.890000E+02 2.500000E+01 3.955000E+03 7.400000E+01
4.000000E-04 9.200000E+02 3.800000E+01 6.491000E+03 1.650000E+02
5.000000E-04 1.413000E+03 7.500000E+01 9.221000E+03 3.180000E+02
6.000000E-04 1.952000E+03 1.300000E+02 1.193800E+04 4.850000E+02
7.000000E-04 2.557000E+03 2.020000E+02 1.477800E+04 6.840000E+02
8.000000E-04 3.114000E+03 2.750000E+02 1.759100E+04 8.210000E+02
9.000000E-04 3.647000E+03 3.530000E+02 2.038200E+04 9.200000E+02
1.000000E-03 4.231000E+03 4.680000E+02 2.315700E+04 1.025000E+03
1.100000E-03 4.791000E+03 5.260000E+02 2.595000E+04 1.267000E+03
1.200000E-03 5.366000E+03 5.780000E+02 2.876300E+04 1.412000E+03
1.300000E-03 5.899000E+03 6.610000E+02 3.149900E+04 1.581000E+03
1.400000E-03 6.415000E+03 7.120000E+02 3.429100E+04 1.704000E+03
1.500000E-03 6.985000E+03 7.730000E+02 3.719000E+04 1.863000E+03
1.600000E-03 7.594000E+03 8.250000E+02 3.999700E+04 2.013000E+03
1.700000E-03 8.182000E+03 8.720000E+02 4.274400E+04 2.184000E+03
1.800000E-03 8.768000E+03 9.350000E+02 4.555200E+04 2.338000E+03
1.900000E-03 9.307000E+03 1.001000E+03 4.835800E+04 2.504000E+03
2.000000E-03 9.895000E+03 1.082000E+03 5.120800E+04 2.603000E+03
2.100000E-03 1.045600E+04 1.134000E+03 5.400200E+04 2.783000E+03
2.200000E-03 1.098800E+04 1.188000E+03 5.677500E+04 2.938000E+03
2.300000E-03 1.156900E+04 1.240000E+03 5.947800E+04 3.063000E+03
2.400000E-03 1.213900E+04 1.329000E+03 6.228400E+04 3.178000E+03
2.500000E-03 1.272400E+04 1.381000E+03 6.507100E+04 3.300000E+03
2.600000E-03 1.329400E+04 1.411000E+03 6.783300E+04 3.467000E+03
2.700000E-03 1.391400E+04 1.484000E+03 7.071200E+04 3.580000E+03
2.800000E-03 1.453700E+04 1.532000E+03 7.364400E+04 3.771000E+03
2.900000E-03 1.512700E+04 1.625000E+03 7.653500E+04 3.920000E+03
3.000000E-03 1.565800E+04 1.719000E+03 7.935800E+04 4.056000E+03
3.100000E-03 1.620000E+04 1.752000E+03 8.209200E+04 4.243000E+03
3.200000E-03 1.673800E+04 1.823000E+03 8.492400E+04 4.401000E+03
3.300000E-03 1.730200E+04 1.862000E+03 8.784900E+04 4.509000E+03
3.400000E-03 1.782300E+04 1.957000E+03 9.068200E+04 4.678000E+03
3.500000E-03 1.843300E+04 2.001000E+03 9.346900E+04 4.826000E+03
3.600000E-03 1.903200E+04 2.036000E+03 9.624900E+04 4.975000E+03
3.700000E-03 1.961400E+04 2.108000E+03 9.904800E+04 5.090000E+03
3.800000E-03 2.018300E+04 2.144000E+03 1.018480E+05 5.255000E+03
3.900000E-03 2.078400E+04 2.176000E+03 1.047360E+05 5.399000E+03
4.000000E-03 2.135700E+04 2.261000E+03 1.075680E+05 5.593000E+03
4.100000E-03 2.194100E+04 2.321000E+03 1.103920E+05 5.711000E+03
4.200000E-03 2.254200E+04 2.362000E+03 1.132210E+05 5.910000E+03
4.300000E-03 2.319400E+04 2.392000E+03 1.158710E+05 6.064000E+03
4.400000E-03 2.374400E+04 2.447000E+03 1.187090E+05 6.149000E+03
4.500000E-03 2.428000E+04 2.506000E+03 1.213970E+05 6.338000E+03
4.600000E-03 2.483000E+04 2.549000E+03 1.242370E+05 6.483000E+03
4.700000E-03 2.536300E+04 2.588000E+03 1.269860E+05 6.618000E+03
4.800000E-03 2.591400E+04 2.640000E+03 1.297060E+05 6.786000E+03
4.900000E-03 2.647800E+04 2.725000E+03 1.325240E+05 6.913000E+03
5.000000E-03 2.703500E+04 2.778000E+03 1.353510E+05 7.060000E+03
5.100000E-03 2.757000E+04 2.831000E+03 1.381400E+05 7.193000E+03
5.200000E-03 2.815800E+04 2.912000E+03 1.409790E+05 7.334000E+03
5.300000E-03 2.870800E+04 2.968000E+03 1.437700E+05 7.507000E+03
5.400000E-03 2.923100E+04 3.014000E+03 1.465370E+05 7.648000E+03
5.500000E-03 2.980400E+04 3.054000E+03 1.493930E+05 7.808000E+03
