time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 3.500000E+01 0.000000E+00 3.630000E+02 0.000000E+00
2.000000E-04 2.190000E+02 0.000000E+00 1.733000E+03 2.700000E+01
3.000000E-04 5.820000E+02 9.000000E+00 3.891000E+03 6.300000E+01
4.000000E-04 1.067000E+03 2.300000E+01 6.451000E+03 2.150000E+02
5.000000E-04 1.642000E+03 5.300000E+01 9.224000E+03 3.300000E+02
6.000000E-04 2.202000E+03 1.520000E+02 1.201300E+04 4.470000E+02
7.000000E-04 2.784000E+03 2.220000E+02 1.486400E+04 6.490000E+02
8.000000E-04 3.364000E+03 3.020000E+02 1.769400E+04 7.700000E+02
9.000000E-04 3.964000E+03 3.530000E+02 2.044300E+04 9.110000E+02
1.000000E-03 4.480000E+03 4.140000E+02 2.318900E+04 1.038000E+03
1.100000E-03 5.051000E+03 4.620000E+02 2.602400E+04 1.190000E+03
1.200000E-03 5.593000E+03 5.410000E+02 2.880200E+04 1.319000E+03
1.300000E-03 6.149000E+03 5.850000E+02 3.149200E+04 1.428000E+03
1.400000E-03 6.731000E+03 6.390000E+02 3.422600E+04 1.591000E+03
1.500000E-03 7.304000E+03 7.190000E+02 3.705000E+04 1.688000E+03
1.600000E-03 7.878000E+03 7.670000E+02 3.982500E+04 1.841000E+03
1.700000E-03 8.464000E+03 8.100000E+02 4.270400E+04 1.974000E+03
1.800000E-03 9.053000E+03 8.870000E+02 4.547500E+04 2.154000E+03
1.900000E-03 9.644000E+03 9.200000E+02 4.817800E+04 2.259000E+03
2.000000E-03 1.019500E+04 1.000000E+03 5.081400E+04 2.375000E+03
2.100000E-03 1.079300E+04 1.046000E+03 5.352100E+04 2.542000E+03
2.200000E-03 1.137700E+04 1.075000E+03 5.631400E+04 2.661000E+03
2.300000E-03 1.200000E+04 1.157000E+03 5.910800E+04 2.805000E+03
2.400000E-03 1.255700E+04 1.235000E+03 6.192300E+04 3.013000E+03
2.500000E-03 1.315800E+04 1.296000E+03 6.476300E+04 3.139000E+03
2.600000E-03 1.373800E+04 1.355000E+03 6.752100E+04 3.260000E+03
2.700000E-03 1.431700E+04 1.393000E+03 7.031600E+04 3.426000E+03
2.800000E-03 1.484900E+04 1.456000E+03 7.306300E+04 3.624000E+03
2.900000E-03 1.542200E+04 1.489000E+03 7.597800E+04 3.734000E+03
3.000000E-03 1.600900E+04 1.521000E+03 7.871900E+04 3.863000E+03
3.100000E-03 1.653800E+04 1.554000E+03 8.148100E+04 4.035000E+03
3.200000E-03 1.711400E+04 1.630000E+03 8.429700E+04 4.174000E+03
3.300000E-03 1.771200E+04 1.709000E+03 8.718100E+04 4.339000E+03
3.400000E-03 1.829400E+04 1.770000E+03 9.003800E+04 4.454000E+03
3.500000E-03 1.893600E+04 1.867000E+03 9.286700E+04 4.569000E+03
3.600000E-03 1.950900E+04 1.915000E+03 9.575900E+04 4.776000E+03
3.700000E-03 2.010200E+04 1.954000E+03 9.854900E+04 4.917000E+03
3.800000E-03 2.066600E+04 2.033000E+03 1.013100E+05 5.082000E+03
3.900000E-03 2.118000E+04 2.095000E+03 1.040730E+05 5.197000E+03
4.000000E-03 2.177200E+04 2.162000E+03 1.069650E+05 5.363000E+03
4.100000E-03 2.232500E+04 2.231000E+03 1.098150E+05 5.482000E+03
4.200000E-03 2.290900E+04 2.262000E+03 1.127340E+05 5.605000E+03
4.300000E-03 2.352800E+04 2.290000E+03 1.156080E+05 5.748000E+03
