time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 5.800000E+01 0.000000E+00 3.550000E+02 0.000000E+00
2.000000E-04 2.620000E+02 0.000000E+00 1.667000E+03 1.800000E+01
3.000000E-04 5.920000E+02 1.800000E+01 3.816000E+03 9.900000E+01
4.000000E-04 1.055000E+03 5.000000E+01 6.350000E+03 2.030000E+02
5.000000E-04 1.588000E+03 9.300000E+01 9.096000E+03 3.150000E+02
6.000000E-04 2.125000E+03 1.710000E+02 1.173600E+04 4.530000E+02
7.000000E-04 2.740000E+03 2.490000E+02 1.456400E+04 5.870000E+02
8.000000E-04 3.331000E+03 2.770000E+02 1.732600E+04 7.420000E+02
9.000000E-04 3.868000E+03 3.240000E+02 2.011600E+04 8.580000E+02
1.000000E-03 4.448000E+03 4.110000E+02 2.303600E+04 1.001000E+03
1.100000E-03 4.977000E+03 4.570000E+02 2.577100E+04 1.162000E+03
1.200000E-03 5.604000E+03 5.240000E+02 2.858900E+04 1.309000E+03
1.300000E-03 6.212000E+03 5.730000E+02 3.131200E+04 1.460000E+03
1.400000E-03 6.753000E+03 6.180000E+02 3.411500E+04 1.634000E+03
1.500000E-03 7.335000E+03 6.880000E+02 3.696500E+04 1.776000E+03
1.600000E-03 7.942000E+03 7.410000E+02 3.975800E+04 1.908000E+03
1.700000E-03 8.568000E+03 7.960000E+02 4.267900E+04 2.043000E+03
1.800000E-03 9.174000E+03 8.680000E+02 4.541600E+04 2.240000E+03
1.900000E-03 9.799000E+03 9.580000E+02 4.806700E+04 2.372000E+03
2.000000E-03 1.040800E+04 1.009000E+03 5.094800E+04 2.487000E+03
2.100000E-03 1.096900E+04 1.069000E+03 5.376400E+04 2.646000E+03
2.200000E-03 1.158900E+04 1.123000E+03 5.655000E+04 2.787000E+03
2.300000E-03 1.212300E+04 1.210000E+03 5.943700E+04 2.979000E+03
2.400000E-03 1.271700E+04 1.261000E+03 6.235700E+04 3.127000E+03
2.500000E-03 1.332500E+04 1.305000E+03 6.520100E+04 3.221000E+03
2.600000E-03 1.393200E+04 1.355000E+03 6.798900E+04 3.346000E+03
2.700000E-03 1.454000E+04 1.407000E+03 7.086600E+04 3.488000E+03
2.800000E-03 1.510800E+04 1.459000E+03 7.370700E+04 3.621000E+03
2.900000E-03 1.568000E+04 1.540000E+03 7.656100E+04 3.766000E+03
3.000000E-03 1.624100E+04 1.624000E+03 7.929200E+04 3.911000E+03
3.100000E-03 1.678400E+04 1.692000E+03 8.190800E+04 3.963000E+03
3.200000E-03 1.729200E+04 1.733000E+03 8.471000E+04 4.119000E+03
3.300000E-03 1.780400E+04 1.778000E+03 8.768900E+04 4.267000E+03
3.400000E-03 1.829600E+04 1.839000E+03 9.050600E+04 4.416000E+03
3.500000E-03 1.882200E+04 1.874000E+03 9.333700E+04 4.570000E+03
3.600000E-03 1.937000E+04 1.958000E+03 9.619400E+04 4.741000E+03
3.700000E-03 1.991300E+04 2.020000E+03 9.895400E+04 4.859000E+03
3.800000E-03 2.046700E+04 2.078000E+03 1.017790E+05 4.997000E+03
3.900000E-03 2.108100E+04 2.118000E+03 1.046320E+05 5.111000E+03
4.000000E-03 2.164700E+04 2.155000E+03 1.073420E+05 5.267000E+03
4.100000E-03 2.221900E+04 2.231000E+03 1.100960E+05 5.424000E+03
4.200000E-03 2.275500E+04 2.298000E+03 1.129160E+05 5.590000E+03
4.300000E-03 2.332400E+04 2.320000E+03 1.157450E+05 5.722000E+03
4.400000E-03 2.387500E+04 2.381000E+03 1.185340E+05 5.850000E+03
4.500000E-03 2.439200E+04 2.426000E+03 1.212720E+05 6.024000E+03
4.600000E-03 2.491400E+04 2.490000E+03 1.241470E+05 6.125000E+03
4.700000E-03 2.552400E+04 2.538000E+03 1.269080E+05 6.300000E+03
4.800000E-03 2.609800E+04 2.631000E+03 1.297300E+05 6.460000E+03
4.900000E-03 2.668600E+04 2.707000E+03 1.325430E+05 6.548000E+03
5.000000E-03 2.721700E+04 2.740000E+03 1.353230E+05 6.683000E+03
5.100000E-03 2.774800E+04 2.785000E+03 1.380210E+05 6.854000E+03
5.200000E-03 2.831600E+04 2.811000E+03 1.406950E+05 7.029000E+03
5.300000E-03 2.898100E+04 2.857000E+03 1.434400E+05 7.108000E+03
5.400000E-03 2.957300E+04 2.914000E+03 1.462460E+05 7.291000E+03
5.500000E-03 3.011700E+04 2.967000E+03 1.491310E+05 7.401000E+03
5.600000E-03 3.064300E+04 3.033000E+03 1.519400E+05 7.570000E+03
5.700000E-03 3.118800E+04 3.097000E+03 1.547240E+05 7.734000E+03
5.800000E-03 3.174100E+04 3.147000E+03 1.575490E+05 7.881000E+03
5.900000E-03 3.231600E+04 3.216000E+03 1.602980E+05 7.975000E+03
6.000000E-03 3.294100E+04 3.262000E+03 1.631480E+05 8.146000E+03
6.100000E-03 3.350800E+04 3.331000E+03 1.659250E+05 8.304000E+03
6.200000E-03 3.405400E+04 3.403000E+03 1.686950E+05 8.383000E+03
6.300000E-03 3.464400E+04 3.454000E+03 1.715200E+05 8.562000E+03
6.400000E-03 3.517700E+04 3.495000E+03 1.743600E+05 8.704000E+03
6.500000E-03 3.572700E+04 3.568000E+03 1.772390E+05 8.819000E+03
6.600000E-03 3.632000E+04 3.636000E+03 1.801620E+05 8.989000E+03
6.700000E-03 3.689200E+04 3.694000E+03 1.830360E+05 9.095000E+03
6.800000E-03 3.742900E+04 3.744000E+03 1.858530E+05 9.273000E+03
6.900000E-03 3.797400E+04 3.805000E+03 1.886710E+05 9.413000E+03
7.000000E-03 3.847900E+04 3.851000E+03 1.914580E+05 9.542000E+03
