time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 5.800000E+01 0.000000E+00 3.720000E+02 0.000000E+00
2.000000E-04 2.730000E+02 0.000000E+00 1.768000E+03 0.000000E+00
3.000000E-04 6.860000E+02 1.500000E+01 3.858000E+03 3.800000E+01
4.000000E-04 1.211000E+03 6.700000E+01 6.426000E+03 1.290000E+02
5.000000E-04 1.846000E+03 1.340000E+02 9.096000E+03 2.640000E+02
6.000000E-04 2.526000E+03 1.790000E+02 1.191400E+04 4.010000E+02
7.000000E-04 3.115000E+03 2.270000E+02 1.472300E+04 5.260000E+02
8.000000E-04 3.701000E+03 2.690000E+02 1.765300E+04 6.940000E+02
9.000000E-04 4.302000E+03 3.550000E+02 2.049100E+04 8.710000E+02
1.000000E-03 4.900000E+03 4.320000E+02 2.321700E+04 9.870000E+02
1.100000E-03 5.463000E+03 4.610000E+02 2.604500E+04 1.144000E+03
1.200000E-03 6.021000E+03 4.960000E+02 2.878800E+04 1.317000E+03
1.300000E-03 6.590000E+03 5.480000E+02 3.160300E+04 1.426000E+03
1.400000E-03 7.154000E+03 6.000000E+02 3.447500E+04 1.577000E+03
1.500000E-03 7.656000E+03 6.440000E+02 3.734100E+04 1.750000E+03
1.600000E-03 8.242000E+03 7.000000E+02 4.019900E+04 1.962000E+03
1.700000E-03 8.788000E+03 7.360000E+02 4.304100E+04 2.102000E+03
1.800000E-03 9.406000E+03 8.130000E+02 4.590900E+04 2.229000E+03
1.900000E-03 1.000300E+04 8.510000E+02 4.864000E+04 2.419000E+03
2.000000E-03 1.057400E+04 9.020000E+02 5.139900E+04 2.549000E+03
2.100000E-03 1.110800E+04 9.660000E+02 5.433900E+04 2.739000E+03
2.200000E-03 1.164200E+04 1.020000E+03 5.721000E+04 2.841000E+03
2.300000E-03 1.218100E+04 1.098000E+03 6.010600E+04 2.941000E+03
2.400000E-03 1.274400E+04 1.140000E+03 6.283100E+04 3.100000E+03
2.500000E-03 1.331600E+04 1.219000E+03 6.565200E+04 3.215000E+03
2.600000E-03 1.387800E+04 1.301000E+03 6.855600E+04 3.449000E+03
2.700000E-03 1.440200E+04 1.333000E+03 7.152300E+04 3.542000E+03
2.800000E-03 1.497600E+04 1.392000E+03 7.438400E+04 3.641000E+03
2.900000E-03 1.551100E+04 1.461000E+03 7.724200E+04 3.729000E+03
3.000000E-03 1.604800E+04 1.515000E+03 8.005800E+04 3.904000E+03
3.100000E-03 1.662200E+04 1.559000E+03 8.283800E+04 4.035000E+03
3.200000E-03 1.724100E+04 1.588000E+03 8.551300E+04 4.158000E+03
3.300000E-03 1.782600E+04 1.661000E+03 8.824600E+04 4.308000E+03
3.400000E-03 1.834600E+04 1.707000E+03 9.093400E+04 4.482000E+03
3.500000E-03 1.887900E+04 1.738000E+03 9.386200E+04 4.619000E+03
3.600000E-03 1.939300E+04 1.827000E+03 9.659600E+04 4.787000E+03
3.700000E-03 1.992700E+04 1.866000E+03 9.931500E+04 4.891000E+03
3.800000E-03 2.048300E+04 1.933000E+03 1.020650E+05 5.075000E+03
