time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 6.300000E+01 0.000000E+00 3.430000E+02 0.000000E+00
2.000000E-04 2.900000E+02 1.000000E+01 1.695000E+03 8.000000E+00
3.000000E-04 6.740000E+02 2.800000E+01 3.836000E+03 4.400000E+01
4.000000E-04 1.178000E+03 3.800000E+01 6.347000E+03 1.670000E+02
5.000000E-04 1.769000E+03 9.700000E+01 9.032000E+03 3.630000E+02
6.000000E-04 2.362000E+03 1.280000E+02 1.182800E+04 5.030000E+02
7.000000E-04 2.957000E+03 2.050000E+02 1.468500E+04 6.000000E+02
8.000000E-04 3.459000E+03 2.600000E+02 1.750000E+04 7.500000E+02
9.000000E-04 3.984000E+03 3.190000E+02 2.033300E+04 9.000000E+02
1.000000E-03 4.494000E+03 3.730000E+02 2.307100E+04 1.059000E+03
1.100000E-03 5.050000E+03 4.450000E+02 2.587100E+04 1.181000E+03
1.200000E-03 5.594000E+03 5.180000E+02 2.860800E+04 1.360000E+03
1.300000E-03 6.185000E+03 5.610000E+02 3.148400E+04 1.516000E+03
1.400000E-03 6.689000E+03 6.390000E+02 3.435800E+04 1.640000E+03
1.500000E-03 7.270000E+03 6.950000E+02 3.708300E+04 1.806000E+03
1.600000E-03 7.813000E+03 7.720000E+02 3.983600E+04 1.954000E+03
1.700000E-03 8.412000E+03 8.410000E+02 4.261300E+04 2.098000E+03
1.800000E-03 8.970000E+03 8.820000E+02 4.526300E+04 2.253000E+03
1.900000E-03 9.519000E+03 9.390000E+02 4.801300E+04 2.374000E+03
2.000000E-03 1.006000E+04 9.560000E+02 5.086800E+04 2.516000E+03
2.100000E-03 1.071300E+04 1.032000E+03 5.381200E+04 2.631000E+03
2.200000E-03 1.126800E+04 1.056000E+03 5.672300E+04 2.728000E+03
2.300000E-03 1.182500E+04 1.121000E+03 5.967300E+04 2.899000E+03
2.400000E-03 1.232200E+04 1.202000E+03 6.255600E+04 3.067000E+03
2.500000E-03 1.285200E+04 1.260000E+03 6.537000E+04 3.200000E+03
2.600000E-03 1.344700E+04 1.299000E+03 6.815700E+04 3.341000E+03
2.700000E-03 1.403700E+04 1.351000E+03 7.089100E+04 3.487000E+03
2.800000E-03 1.460600E+04 1.384000E+03 7.369100E+04 3.637000E+03
2.900000E-03 1.517400E+04 1.456000E+03 7.655800E+04 3.791000E+03
3.000000E-03 1.573600E+04 1.525000E+03 7.948700E+04 3.923000E+03
3.100000E-03 1.634100E+04 1.582000E+03 8.231400E+04 4.078000E+03
3.200000E-03 1.692500E+04 1.654000E+03 8.508600E+04 4.223000E+03
3.300000E-03 1.751900E+04 1.706000E+03 8.779600E+04 4.419000E+03
3.400000E-03 1.806400E+04 1.754000E+03 9.055000E+04 4.540000E+03
3.500000E-03 1.861800E+04 1.787000E+03 9.331300E+04 4.687000E+03
3.600000E-03 1.920500E+04 1.849000E+03 9.611300E+04 4.808000E+03
3.700000E-03 1.977300E+04 1.894000E+03 9.891400E+04 4.931000E+03
3.800000E-03 2.033600E+04 1.941000E+03 1.017780E+05 5.040000E+03
