time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 2.800000E+01 0.000000E+00 3.210000E+02 0.000000E+00
2.000000E-04 2.100000E+02 0.000000E+00 1.678000E+03 0.000000E+00
3.000000E-04 5.790000E+02 1.300000E+01 3.841000E+03 4.500000E+01
4.000000E-04 1.038000E+03 3.800000E+01 6.390000E+03 1.470000E+02
5.000000E-04 1.585000E+03 8.400000E+01 9.148000E+03 3.050000E+02
6.000000E-04 2.121000E+03 1.420000E+02 1.194200E+04 4.560000E+02
7.000000E-04 2.716000E+03 1.900000E+02 1.468700E+04 6.090000E+02
8.000000E-04 3.308000E+03 3.350000E+02 1.754800E+04 7.100000E+02
9.000000E-04 3.862000E+03 3.950000E+02 2.040300E+04 8.420000E+02
1.000000E-03 4.399000E+03 4.400000E+02 2.329600E+04 9.600000E+02
1.100000E-03 4.944000E+03 4.940000E+02 2.619400E+04 1.060000E+03
1.200000E-03 5.497000E+03 5.860000E+02 2.904600E+04 1.212000E+03
1.300000E-03 6.029000E+03 6.260000E+02 3.188900E+04 1.350000E+03
1.400000E-03 6.567000E+03 6.660000E+02 3.464900E+04 1.479000E+03
1.500000E-03 7.153000E+03 7.250000E+02 3.747500E+04 1.615000E+03
1.600000E-03 7.769000E+03 8.000000E+02 4.018000E+04 1.832000E+03
1.700000E-03 8.340000E+03 8.390000E+02 4.294800E+04 1.931000E+03
1.800000E-03 8.900000E+03 8.940000E+02 4.575500E+04 2.067000E+03
1.900000E-03 9.467000E+03 9.260000E+02 4.855900E+04 2.226000E+03
2.000000E-03 1.006200E+04 9.970000E+02 5.133000E+04 2.366000E+03
2.100000E-03 1.064100E+04 1.040000E+03 5.409400E+04 2.508000E+03
2.200000E-03 1.119800E+04 1.111000E+03 5.697600E+04 2.630000E+03
2.300000E-03 1.173200E+04 1.167000E+03 5.980400E+04 2.795000E+03
2.400000E-03 1.232800E+04 1.195000E+03 6.249300E+04 2.957000E+03
2.500000E-03 1.287200E+04 1.255000E+03 6.530200E+04 3.094000E+03
2.600000E-03 1.346200E+04 1.325000E+03 6.808600E+04 3.235000E+03
2.700000E-03 1.400600E+04 1.386000E+03 7.085700E+04 3.362000E+03
2.800000E-03 1.457700E+04 1.442000E+03 7.361300E+04 3.479000E+03
2.900000E-03 1.509700E+04 1.493000E+03 7.640900E+04 3.621000E+03
3.000000E-03 1.567600E+04 1.521000E+03 7.914500E+04 3.765000E+03
3.100000E-03 1.619200E+04 1.555000E+03 8.187600E+04 3.920000E+03
3.200000E-03 1.669200E+04 1.625000E+03 8.463900E+04 4.054000E+03
3.300000E-03 1.717400E+04 1.660000E+03 8.738400E+04 4.135000E+03
3.400000E-03 1.770700E+04 1.684000E+03 9.024400E+04 4.269000E+03
3.500000E-03 1.827600E+04 1.770000E+03 9.306100E+04 4.444000E+03
3.600000E-03 1.879100E+04 1.842000E+03 9.583300E+04 4.637000E+03
3.700000E-03 1.933700E+04 1.873000E+03 9.856200E+04 4.726000E+03
3.800000E-03 1.992200E+04 1.927000E+03 1.014260E+05 4.865000E+03
3.900000E-03 2.049700E+04 2.012000E+03 1.042210E+05 4.998000E+03
4.000000E-03 2.100200E+04 2.055000E+03 1.070480E+05 5.157000E+03
4.100000E-03 2.152000E+04 2.074000E+03 1.098810E+05 5.302000E+03
4.200000E-03 2.207200E+04 2.127000E+03 1.126820E+05 5.439000E+03
4.300000E-03 2.258500E+04 2.222000E+03 1.155530E+05 5.587000E+03
4.400000E-03 2.310900E+04 2.240000E+03 1.184800E+05 5.718000E+03
4.500000E-03 2.365600E+04 2.288000E+03 1.213170E+05 5.853000E+03
4.600000E-03 2.425800E+04 2.346000E+03 1.240690E+05 5.967000E+03
4.700000E-03 2.485900E+04 2.409000E+03 1.268280E+05 6.112000E+03
4.800000E-03 2.544200E+04 2.426000E+03 1.296210E+05 6.216000E+03
4.900000E-03 2.603500E+04 2.518000E+03 1.325130E+05 6.342000E+03
5.000000E-03 2.663600E+04 2.571000E+03 1.353270E+05 6.452000E+03
5.100000E-03 2.719700E+04 2.641000E+03 1.380890E+05 6.587000E+03
5.200000E-03 2.777700E+04 2.685000E+03 1.409750E+05 6.753000E+03
5.300000E-03 2.831000E+04 2.733000E+03 1.438510E+05 6.932000E+03
5.400000E-03 2.883300E+04 2.784000E+03 1.467330E+05 7.091000E+03
5.500000E-03 2.936900E+04 2.824000E+03 1.494850E+05 7.215000E+03
5.600000E-03 2.998300E+04 2.892000E+03 1.522930E+05 7.362000E+03
