time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 4.200000E+01 0.000000E+00 3.600000E+02 0.000000E+00
2.000000E-04 2.070000E+02 0.000000E+00 1.693000E+03 1.600000E+01
3.000000E-04 5.630000E+02 0.000000E+00 3.937000E+03 5.300000E+01
4.000000E-04 1.018000E+03 1.100000E+01 6.521000E+03 1.900000E+02
5.000000E-04 1.582000E+03 3.200000E+01 9.257000E+03 3.140000E+02
6.000000E-04 2.125000E+03 8.700000E+01 1.206700E+04 4.810000E+02
7.000000E-04 2.665000E+03 1.660000E+02 1.478800E+04 6.200000E+02
8.000000E-04 3.162000E+03 2.350000E+02 1.766100E+04 7.790000E+02
9.000000E-04 3.741000E+03 2.770000E+02 2.054900E+04 9.190000E+02
1.000000E-03 4.282000E+03 3.490000E+02 2.338400E+04 1.081000E+03
1.100000E-03 4.854000E+03 3.910000E+02 2.623300E+04 1.213000E+03
1.200000E-03 5.466000E+03 4.650000E+02 2.899500E+04 1.314000E+03
1.300000E-03 6.058000E+03 5.010000E+02 3.167600E+04 1.531000E+03
1.400000E-03 6.678000E+03 5.510000E+02 3.450800E+04 1.639000E+03
1.500000E-03 7.309000E+03 5.840000E+02 3.729000E+04 1.824000E+03
1.600000E-03 7.875000E+03 7.000000E+02 4.007800E+04 1.952000E+03
1.700000E-03 8.459000E+03 7.550000E+02 4.292900E+04 2.076000E+03
1.800000E-03 8.972000E+03 8.350000E+02 4.581400E+04 2.188000E+03
1.900000E-03 9.505000E+03 8.870000E+02 4.868200E+04 2.321000E+03
2.000000E-03 1.004000E+04 9.420000E+02 5.147200E+04 2.512000E+03
2.100000E-03 1.061300E+04 1.005000E+03 5.433700E+04 2.600000E+03
2.200000E-03 1.118100E+04 1.072000E+03 5.713600E+04 2.747000E+03
2.300000E-03 1.170800E+04 1.099000E+03 5.997600E+04 2.971000E+03
2.400000E-03 1.227000E+04 1.182000E+03 6.274700E+04 3.108000E+03
2.500000E-03 1.285400E+04 1.272000E+03 6.544300E+04 3.253000E+03
2.600000E-03 1.345700E+04 1.305000E+03 6.821000E+04 3.350000E+03
2.700000E-03 1.403200E+04 1.354000E+03 7.109600E+04 3.480000E+03
2.800000E-03 1.458600E+04 1.405000E+03 7.388400E+04 3.632000E+03
2.900000E-03 1.521300E+04 1.455000E+03 7.670400E+04 3.790000E+03
