time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 5.900000E+01 0.000000E+00 3.530000E+02 0.000000E+00
2.000000E-04 2.980000E+02 0.000000E+00 1.729000E+03 9.000000E+00
3.000000E-04 6.630000E+02 2.000000E+01 3.803000E+03 8.100000E+01
4.000000E-04 1.192000E+03 5.500000E+01 6.404000E+03 1.980000E+02
5.000000E-04 1.796000E+03 8.200000E+01 9.098000E+03 3.350000E+02
6.000000E-04 2.431000E+03 1.170000E+02 1.176100E+04 5.090000E+02
7.000000E-04 3.038000E+03 1.720000E+02 1.454700E+04 6.350000E+02
8.000000E-04 3.679000E+03 2.160000E+02 1.737100E+04 8.000000E+02
9.000000E-04 4.329000E+03 2.880000E+02 2.018600E+04 9.680000E+02
1.000000E-03 4.916000E+03 3.650000E+02 2.303500E+04 1.094000E+03
1.100000E-03 5.525000E+03 3.990000E+02 2.589400E+04 1.179000E+03
1.200000E-03 6.100000E+03 4.630000E+02 2.870800E+04 1.297000E+03
1.300000E-03 6.678000E+03 5.610000E+02 3.146200E+04 1.486000E+03
1.400000E-03 7.288000E+03 6.000000E+02 3.428400E+04 1.656000E+03
1.500000E-03 7.787000E+03 6.540000E+02 3.716700E+04 1.798000E+03
1.600000E-03 8.324000E+03 7.100000E+02 4.000900E+04 1.892000E+03
1.700000E-03 8.867000E+03 7.800000E+02 4.290800E+04 2.040000E+03
1.800000E-03 9.422000E+03 8.750000E+02 4.572700E+04 2.161000E+03
1.900000E-03 9.990000E+03 9.230000E+02 4.844900E+04 2.292000E+03
2.000000E-03 1.061200E+04 9.960000E+02 5.112000E+04 2.445000E+03
2.100000E-03 1.118100E+04 1.026000E+03 5.390900E+04 2.574000E+03
2.200000E-03 1.181900E+04 1.057000E+03 5.678400E+04 2.682000E+03
2.300000E-03 1.246300E+04 1.108000E+03 5.953700E+04 2.834000E+03
