time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 4.900000E+01 0.000000E+00 3.470000E+02 0.000000E+00
2.000000E-04 2.480000E+02 0.000000E+00 1.680000E+03 1.900000E+01
3.000000E-04 6.140000E+02 1.800000E+01 3.717000E+03 7.600000E+01
4.000000E-04 1.125000E+03 6.200000E+01 6.251000E+03 1.570000E+02
5.000000E-04 1.685000E+03 1.210000E+02 8.974000E+03 3.450000E+02
6.000000E-04 2.278000E+03 2.010000E+02 1.182700E+04 4.550000E+02
7.000000E-04 2.904000E+03 2.430000E+02 1.455700E+04 5.900000E+02
8.000000E-04 3.512000E+03 3.150000E+02 1.738600E+04 7.210000E+02
9.000000E-04 4.057000E+03 3.970000E+02 2.018500E+04 8.700000E+02
1.000000E-03 4.589000E+03 4.630000E+02 2.299100E+04 1.042000E+03
1.100000E-03 5.105000E+03 5.200000E+02 2.574600E+04 1.137000E+03
1.200000E-03 5.654000E+03 5.670000E+02 2.848400E+04 1.291000E+03
1.300000E-03 6.253000E+03 6.050000E+02 3.118400E+04 1.463000E+03
1.400000E-03 6.820000E+03 6.320000E+02 3.402500E+04 1.650000E+03
1.500000E-03 7.417000E+03 7.020000E+02 3.692600E+04 1.786000E+03
1.600000E-03 8.041000E+03 7.770000E+02 3.980500E+04 1.931000E+03
1.700000E-03 8.629000E+03 8.100000E+02 4.263600E+04 2.073000E+03
1.800000E-03 9.232000E+03 8.760000E+02 4.537900E+04 2.217000E+03
1.900000E-03 9.867000E+03 9.260000E+02 4.822700E+04 2.392000E+03
2.000000E-03 1.049700E+04 9.650000E+02 5.106700E+04 2.581000E+03
2.100000E-03 1.106200E+04 1.028000E+03 5.385400E+04 2.721000E+03
2.200000E-03 1.156800E+04 1.084000E+03 5.667100E+04 2.856000E+03
2.300000E-03 1.208700E+04 1.130000E+03 5.954000E+04 3.001000E+03
2.400000E-03 1.261900E+04 1.207000E+03 6.233300E+04 3.144000E+03
2.500000E-03 1.316200E+04 1.257000E+03 6.517500E+04 3.330000E+03
2.600000E-03 1.368400E+04 1.317000E+03 6.793000E+04 3.464000E+03
2.700000E-03 1.420200E+04 1.375000E+03 7.064200E+04 3.588000E+03
2.800000E-03 1.475900E+04 1.402000E+03 7.342200E+04 3.748000E+03
2.900000E-03 1.530800E+04 1.470000E+03 7.621000E+04 3.870000E+03
3.000000E-03 1.585100E+04 1.513000E+03 7.903400E+04 3.986000E+03
3.100000E-03 1.638900E+04 1.602000E+03 8.196400E+04 4.130000E+03
3.200000E-03 1.698800E+04 1.645000E+03 8.472400E+04 4.307000E+03
3.300000E-03 1.757800E+04 1.736000E+03 8.749900E+04 4.409000E+03
3.400000E-03 1.818800E+04 1.798000E+03 9.020300E+04 4.582000E+03
3.500000E-03 1.879400E+04 1.837000E+03 9.304500E+04 4.711000E+03
3.600000E-03 1.938400E+04 1.879000E+03 9.586500E+04 4.814000E+03
3.700000E-03 2.000400E+04 1.954000E+03 9.873700E+04 5.011000E+03
3.800000E-03 2.058000E+04 2.035000E+03 1.015330E+05 5.116000E+03
3.900000E-03 2.115100E+04 2.112000E+03 1.042690E+05 5.229000E+03
4.000000E-03 2.167600E+04 2.154000E+03 1.070530E+05 5.420000E+03
4.100000E-03 2.220800E+04 2.197000E+03 1.099080E+05 5.579000E+03
4.200000E-03 2.279300E+04 2.252000E+03 1.128440E+05 5.711000E+03
4.300000E-03 2.339900E+04 2.324000E+03 1.156040E+05 5.904000E+03
4.400000E-03 2.396100E+04 2.344000E+03 1.183540E+05 6.012000E+03
4.500000E-03 2.456000E+04 2.431000E+03 1.211170E+05 6.175000E+03
4.600000E-03 2.518400E+04 2.509000E+03 1.239280E+05 6.328000E+03
4.700000E-03 2.574400E+04 2.571000E+03 1.268150E+05 6.478000E+03
4.800000E-03 2.630000E+04 2.632000E+03 1.296100E+05 6.667000E+03
4.900000E-03 2.686200E+04 2.678000E+03 1.323830E+05 6.828000E+03
5.000000E-03 2.739000E+04 2.723000E+03 1.351080E+05 7.005000E+03
5.100000E-03 2.787800E+04 2.761000E+03 1.378660E+05 7.138000E+03
5.200000E-03 2.837600E+04 2.839000E+03 1.406220E+05 7.309000E+03
5.300000E-03 2.890900E+04 2.883000E+03 1.434870E+05 7.430000E+03
5.400000E-03 2.951000E+04 2.927000E+03 1.462540E+05 7.582000E+03
5.500000E-03 3.008600E+04 2.996000E+03 1.490800E+05 7.718000E+03
5.600000E-03 3.066500E+04 3.038000E+03 1.519540E+05 7.873000E+03
5.700000E-03 3.129500E+04 3.065000E+03 1.548540E+05 7.951000E+03
5.800000E-03 3.190700E+04 3.134000E+03 1.577210E+05 8.053000E+03
5.900000E-03 3.245500E+04 3.198000E+03 1.605360E+05 8.174000E+03
6.000000E-03 3.305800E+04 3.248000E+03 1.632880E+05 8.337000E+03
6.100000E-03 3.359100E+04 3.344000E+03 1.660010E+05 8.482000E+03
6.200000E-03 3.413200E+04 3.392000E+03 1.688220E+05 8.697000E+03
6.300000E-03 3.469000E+04 3.450000E+03 1.716420E+05 8.769000E+03
6.400000E-03 3.522200E+04 3.515000E+03 1.744880E+05 8.929000E+03
6.500000E-03 3.577500E+04 3.584000E+03 1.774060E+05 9.117000E+03
6.600000E-03 3.633900E+04 3.621000E+03 1.801580E+05 9.248000E+03
6.700000E-03 3.686600E+04 3.646000E+03 1.829680E+05 9.384000E+03
6.800000E-03 3.740800E+04 3.664000E+03 1.857380E+05 9.538000E+03
6.900000E-03 3.797200E+04 3.714000E+03 1.884700E+05 9.680000E+03
7.000000E-03 3.857900E+04 3.762000E+03 1.912370E+05 9.791000E+03
7.100000E-03 3.915900E+04 3.857000E+03 1.940490E+05 9.887000E+03
7.200000E-03 3.964800E+04 3.897000E+03 1.968330E+05 1.010200E+04
7.300000E-03 4.015800E+04 3.962000E+03 1.996800E+05 1.020300E+04
7.400000E-03 4.068000E+04 4.021000E+03 2.025360E+05 1.039900E+04
7.500000E-03 4.118500E+04 4.073000E+03 2.053420E+05 1.051900E+04
7.600000E-03 4.172500E+04 4.114000E+03 2.082350E+05 1.063000E+04
7.700000E-03 4.227600E+04 4.176000E+03 2.110630E+05 1.079800E+04
7.800000E-03 4.290700E+04 4.227000E+03 2.138540E+05 1.100500E+04
7.900000E-03 4.351700E+04 4.291000E+03 2.166990E+05 1.110400E+04
8.000000E-03 4.410000E+04 4.366000E+03 2.195020E+05 1.128300E+04
8.100000E-03 4.470000E+04 4.433000E+03 2.223540E+05 1.147500E+04
8.200000E-03 4.521500E+04 4.503000E+03 2.251480E+05 1.158900E+04
8.300000E-03 4.570900E+04 4.602000E+03 2.279420E+05 1.174000E+04
8.400000E-03 4.626900E+04 4.648000E+03 2.306990E+05 1.185900E+04
8.500000E-03 4.686400E+04 4.677000E+03 2.335200E+05 1.202400E+04
8.600000E-03 4.742300E+04 4.752000E+03 2.363050E+05 1.216400E+04
8.700000E-03 4.797600E+04 4.833000E+03 2.392530E+05 1.231400E+04
8.800000E-03 4.854100E+04 4.891000E+03 2.420640E+05 1.247800E+04
8.900000E-03 4.913400E+04 4.940000E+03 2.448810E+05 1.261000E+04
9.000000E-03 4.972100E+04 5.001000E+03 2.476600E+05 1.279600E+04
9.100000E-03 5.026700E+04 5.063000E+03 2.504280E+05 1.294700E+04
9.200000E-03 5.078900E+04 5.146000E+03 2.531900E+05 1.308800E+04
9.300000E-03 5.134000E+04 5.202000E+03 2.559750E+05 1.325900E+04
9.400000E-03 5.187000E+04 5.286000E+03 2.586780E+05 1.338000E+04
9.500000E-03 5.237100E+04 5.307000E+03 2.614640E+05 1.352500E+04
9.600000E-03 5.298400E+04 5.366000E+03 2.642810E+05 1.362000E+04
9.700000E-03 5.355600E+04 5.438000E+03 2.669860E+05 1.382100E+04
9.800000E-03 5.411000E+04 5.505000E+03 2.698260E+05 1.392800E+04
9.900000E-03 5.470600E+04 5.642000E+03 2.725980E+05 1.408900E+04
1.000000E-02 5.528400E+04 5.697000E+03 2.753700E+05 1.425000E+04
