time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 3.600000E+01 0.000000E+00 3.820000E+02 0.000000E+00
2.000000E-04 1.980000E+02 2.000000E+00 1.669000E+03 1.400000E+01
3.000000E-04 5.130000E+02 2.000000E+00 3.793000E+03 3.800000E+01
4.000000E-04 9.340000E+02 2.800000E+01 6.420000E+03 9.800000E+01
5.000000E-04 1.480000E+03 7.000000E+01 9.177000E+03 3.040000E+02
6.000000E-04 2.072000E+03 1.390000E+02 1.205200E+04 4.220000E+02
7.000000E-04 2.654000E+03 1.790000E+02 1.501300E+04 5.290000E+02
8.000000E-04 3.281000E+03 2.100000E+02 1.788700E+04 6.670000E+02
9.000000E-04 3.839000E+03 2.670000E+02 2.073700E+04 8.260000E+02
1.000000E-03 4.416000E+03 3.400000E+02 2.357000E+04 9.900000E+02
1.100000E-03 4.999000E+03 3.750000E+02 2.633200E+04 1.178000E+03
1.200000E-03 5.590000E+03 4.570000E+02 2.919100E+04 1.313000E+03
1.300000E-03 6.185000E+03 5.190000E+02 3.207100E+04 1.468000E+03
1.400000E-03 6.794000E+03 5.840000E+02 3.501200E+04 1.548000E+03
1.500000E-03 7.336000E+03 6.250000E+02 3.796700E+04 1.678000E+03
1.600000E-03 7.922000E+03 6.750000E+02 4.073300E+04 1.831000E+03
1.700000E-03 8.487000E+03 7.220000E+02 4.356700E+04 1.986000E+03
1.800000E-03 9.053000E+03 7.620000E+02 4.637100E+04 2.146000E+03
1.900000E-03 9.648000E+03 8.420000E+02 4.918100E+04 2.299000E+03
2.000000E-03 1.021800E+04 8.870000E+02 5.202600E+04 2.405000E+03
2.100000E-03 1.077700E+04 9.410000E+02 5.479700E+04 2.572000E+03
2.200000E-03 1.133400E+04 9.800000E+02 5.758100E+04 2.745000E+03
2.300000E-03 1.194800E+04 1.049000E+03 6.042800E+04 2.847000E+03
2.400000E-03 1.254800E+04 1.110000E+03 6.321500E+04 3.021000E+03
2.500000E-03 1.314700E+04 1.183000E+03 6.606600E+04 3.104000E+03
2.600000E-03 1.370100E+04 1.207000E+03 6.884200E+04 3.184000E+03
2.700000E-03 1.424200E+04 1.265000E+03 7.165300E+04 3.395000E+03
2.800000E-03 1.481000E+04 1.314000E+03 7.445900E+04 3.532000E+03
2.900000E-03 1.534900E+04 1.396000E+03 7.713000E+04 3.660000E+03
3.000000E-03 1.587300E+04 1.466000E+03 7.993500E+04 3.806000E+03
3.100000E-03 1.648100E+04 1.555000E+03 8.285300E+04 3.996000E+03
3.200000E-03 1.699700E+04 1.616000E+03 8.569500E+04 4.126000E+03
3.300000E-03 1.756200E+04 1.714000E+03 8.844400E+04 4.287000E+03
3.400000E-03 1.811700E+04 1.771000E+03 9.131300E+04 4.472000E+03
3.500000E-03 1.865000E+04 1.858000E+03 9.416300E+04 4.554000E+03
3.600000E-03 1.921500E+04 1.907000E+03 9.700200E+04 4.721000E+03
3.700000E-03 1.980400E+04 1.963000E+03 9.990000E+04 4.860000E+03
3.800000E-03 2.039100E+04 2.008000E+03 1.027540E+05 4.989000E+03
3.900000E-03 2.097100E+04 2.053000E+03 1.055180E+05 5.142000E+03
4.000000E-03 2.159300E+04 2.151000E+03 1.083010E+05 5.227000E+03
4.100000E-03 2.220700E+04 2.190000E+03 1.111140E+05 5.415000E+03
4.200000E-03 2.281500E+04 2.231000E+03 1.139970E+05 5.514000E+03
