time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 3.600000E+01 0.000000E+00 3.930000E+02 0.000000E+00
2.000000E-04 1.920000E+02 0.000000E+00 1.707000E+03 7.000000E+00
3.000000E-04 5.010000E+02 1.500000E+01 3.778000E+03 1.500000E+01
4.000000E-04 9.370000E+02 4.300000E+01 6.237000E+03 1.430000E+02
5.000000E-04 1.415000E+03 1.010000E+02 8.913000E+03 2.600000E+02
6.000000E-04 1.939000E+03 1.830000E+02 1.171100E+04 3.740000E+02
7.000000E-04 2.451000E+03 2.580000E+02 1.452200E+04 5.250000E+02
8.000000E-04 3.010000E+03 3.190000E+02 1.739000E+04 6.520000E+02
9.000000E-04 3.578000E+03 3.510000E+02 2.020600E+04 7.790000E+02
1.000000E-03 4.106000E+03 3.800000E+02 2.307100E+04 9.790000E+02
1.100000E-03 4.628000E+03 4.310000E+02 2.584100E+04 1.117000E+03
1.200000E-03 5.121000E+03 5.080000E+02 2.859000E+04 1.242000E+03
1.300000E-03 5.639000E+03 5.670000E+02 3.146200E+04 1.394000E+03
1.400000E-03 6.180000E+03 5.900000E+02 3.443700E+04 1.520000E+03
1.500000E-03 6.749000E+03 6.500000E+02 3.727800E+04 1.666000E+03
1.600000E-03 7.300000E+03 7.160000E+02 4.000100E+04 1.831000E+03
1.700000E-03 7.877000E+03 7.770000E+02 4.286700E+04 1.911000E+03
1.800000E-03 8.418000E+03 8.410000E+02 4.576100E+04 2.110000E+03
1.900000E-03 8.995000E+03 8.890000E+02 4.864800E+04 2.234000E+03
2.000000E-03 9.575000E+03 9.250000E+02 5.140900E+04 2.329000E+03
2.100000E-03 1.013600E+04 1.015000E+03 5.425400E+04 2.499000E+03
2.200000E-03 1.065700E+04 1.053000E+03 5.701000E+04 2.598000E+03
2.300000E-03 1.124200E+04 1.106000E+03 5.994000E+04 2.785000E+03
2.400000E-03 1.175800E+04 1.167000E+03 6.271900E+04 2.888000E+03
