time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 3.700000E+01 0.000000E+00 3.340000E+02 0.000000E+00
2.000000E-04 2.280000E+02 0.000000E+00 1.723000E+03 1.300000E+01
3.000000E-04 5.700000E+02 8.000000E+00 3.898000E+03 3.600000E+01
4.000000E-04 1.047000E+03 2.800000E+01 6.538000E+03 1.620000E+02
5.000000E-04 1.582000E+03 7.000000E+01 9.310000E+03 3.170000E+02
6.000000E-04 2.185000E+03 1.660000E+02 1.207100E+04 4.370000E+02
7.000000E-04 2.755000E+03 2.260000E+02 1.477700E+04 6.360000E+02
8.000000E-04 3.330000E+03 2.600000E+02 1.748100E+04 7.550000E+02
9.000000E-04 3.864000E+03 3.100000E+02 2.026000E+04 9.010000E+02
1.000000E-03 4.456000E+03 3.790000E+02 2.308800E+04 1.036000E+03
1.100000E-03 5.059000E+03 4.180000E+02 2.596600E+04 1.174000E+03
1.200000E-03 5.642000E+03 4.630000E+02 2.882300E+04 1.352000E+03
1.300000E-03 6.262000E+03 5.570000E+02 3.163100E+04 1.525000E+03
1.400000E-03 6.852000E+03 6.490000E+02 3.451200E+04 1.663000E+03
1.500000E-03 7.411000E+03 6.970000E+02 3.747000E+04 1.823000E+03
1.600000E-03 7.921000E+03 7.420000E+02 4.018500E+04 1.955000E+03
1.700000E-03 8.464000E+03 8.050000E+02 4.298100E+04 2.085000E+03
1.800000E-03 9.013000E+03 8.520000E+02 4.567200E+04 2.189000E+03
1.900000E-03 9.611000E+03 9.230000E+02 4.850900E+04 2.336000E+03
2.000000E-03 1.014700E+04 9.540000E+02 5.125700E+04 2.504000E+03
2.100000E-03 1.067700E+04 1.008000E+03 5.406500E+04 2.655000E+03
2.200000E-03 1.117700E+04 1.044000E+03 5.686600E+04 2.785000E+03
2.300000E-03 1.171900E+04 1.098000E+03 5.978300E+04 2.924000E+03
2.400000E-03 1.230500E+04 1.153000E+03 6.266200E+04 3.053000E+03
2.500000E-03 1.290400E+04 1.212000E+03 6.545000E+04 3.183000E+03
2.600000E-03 1.351900E+04 1.320000E+03 6.821200E+04 3.372000E+03
2.700000E-03 1.404600E+04 1.378000E+03 7.103500E+04 3.490000E+03
2.800000E-03 1.458300E+04 1.410000E+03 7.385200E+04 3.631000E+03
2.900000E-03 1.515600E+04 1.440000E+03 7.674700E+04 3.771000E+03
3.000000E-03 1.571100E+04 1.539000E+03 7.954000E+04 3.908000E+03
3.100000E-03 1.626800E+04 1.592000E+03 8.236500E+04 4.075000E+03
3.200000E-03 1.684200E+04 1.618000E+03 8.517800E+04 4.174000E+03
3.300000E-03 1.744200E+04 1.676000E+03 8.791300E+04 4.291000E+03
3.400000E-03 1.805200E+04 1.737000E+03 9.069500E+04 4.438000E+03
3.500000E-03 1.868200E+04 1.788000E+03 9.343500E+04 4.561000E+03
3.600000E-03 1.925800E+04 1.829000E+03 9.627300E+04 4.738000E+03
3.700000E-03 1.983500E+04 1.859000E+03 9.900200E+04 4.919000E+03
3.800000E-03 2.035900E+04 1.923000E+03 1.018330E+05 5.041000E+03
3.900000E-03 2.092300E+04 1.986000E+03 1.046380E+05 5.207000E+03
4.000000E-03 2.147500E+04 2.023000E+03 1.073820E+05 5.334000E+03
4.100000E-03 2.205200E+04 2.046000E+03 1.102220E+05 5.455000E+03
4.200000E-03 2.258100E+04 2.139000E+03 1.130530E+05 5.624000E+03
4.300000E-03 2.308600E+04 2.171000E+03 1.158310E+05 5.742000E+03
4.400000E-03 2.358000E+04 2.260000E+03 1.186410E+05 5.853000E+03
4.500000E-03 2.407800E+04 2.302000E+03 1.215020E+05 6.016000E+03
4.600000E-03 2.459000E+04 2.358000E+03 1.242920E+05 6.163000E+03
4.700000E-03 2.512700E+04 2.416000E+03 1.270650E+05 6.293000E+03
4.800000E-03 2.570100E+04 2.481000E+03 1.298860E+05 6.372000E+03
4.900000E-03 2.630500E+04 2.514000E+03 1.328310E+05 6.551000E+03
5.000000E-03 2.690500E+04 2.535000E+03 1.357120E+05 6.725000E+03
5.100000E-03 2.745200E+04 2.588000E+03 1.386050E+05 6.877000E+03
5.200000E-03 2.801200E+04 2.658000E+03 1.414060E+05 6.995000E+03
5.300000E-03 2.861200E+04 2.733000E+03 1.441190E+05 7.128000E+03
5.400000E-03 2.920400E+04 2.791000E+03 1.469270E+05 7.278000E+03
5.500000E-03 2.981900E+04 2.854000E+03 1.497150E+05 7.403000E+03
5.600000E-03 3.048700E+04 2.926000E+03 1.525170E+05 7.538000E+03
5.700000E-03 3.105400E+04 3.005000E+03 1.553630E+05 7.747000E+03
5.800000E-03 3.167900E+04 3.080000E+03 1.581750E+05 7.900000E+03
5.900000E-03 3.226300E+04 3.102000E+03 1.609650E+05 8.022000E+03
6.000000E-03 3.286800E+04 3.148000E+03 1.637090E+05 8.172000E+03
6.100000E-03 3.346500E+04 3.205000E+03 1.664940E+05 8.255000E+03
6.200000E-03 3.400000E+04 3.282000E+03 1.692180E+05 8.372000E+03
6.300000E-03 3.462300E+04 3.337000E+03 1.719980E+05 8.511000E+03
6.400000E-03 3.518400E+04 3.399000E+03 1.747360E+05 8.708000E+03
6.500000E-03 3.575400E+04 3.427000E+03 1.775150E+05 8.835000E+03
6.600000E-03 3.626300E+04 3.500000E+03 1.803730E+05 8.944000E+03
6.700000E-03 3.677800E+04 3.583000E+03 1.832290E+05 9.063000E+03
6.800000E-03 3.739100E+04 3.651000E+03 1.860240E+05 9.276000E+03
6.900000E-03 3.798200E+04 3.698000E+03 1.888790E+05 9.377000E+03
7.000000E-03 3.860100E+04 3.793000E+03 1.916430E+05 9.589000E+03
7.100000E-03 3.923200E+04 3.823000E+03 1.944990E+05 9.747000E+03
7.200000E-03 3.990000E+04 3.895000E+03 1.972800E+05 9.871000E+03
7.300000E-03 4.054400E+04 3.969000E+03 1.999520E+05 1.005600E+04
7.400000E-03 4.109100E+04 4.032000E+03 2.028620E+05 1.012600E+04
7.500000E-03 4.162700E+04 4.081000E+03 2.056660E+05 1.025500E+04
7.600000E-03 4.224600E+04 4.146000E+03 2.084820E+05 1.038900E+04
7.700000E-03 4.287200E+04 4.200000E+03 2.113480E+05 1.053000E+04
7.800000E-03 4.350000E+04 4.253000E+03 2.140950E+05 1.069800E+04
7.900000E-03 4.409900E+04 4.327000E+03 2.169390E+05 1.079900E+04
8.000000E-03 4.470000E+04 4.349000E+03 2.196750E+05 1.098300E+04
8.100000E-03 4.534400E+04 4.412000E+03 2.224730E+05 1.112600E+04
8.200000E-03 4.599300E+04 4.473000E+03 2.252930E+05 1.125300E+04
8.300000E-03 4.657800E+04 4.511000E+03 2.280440E+05 1.141200E+04
8.400000E-03 4.715300E+04 4.569000E+03 2.308400E+05 1.148900E+04
8.500000E-03 4.773500E+04 4.645000E+03 2.337100E+05 1.168100E+04
8.600000E-03 4.835800E+04 4.681000E+03 2.364660E+05 1.178500E+04
8.700000E-03 4.894000E+04 4.720000E+03 2.392360E+05 1.197700E+04
8.800000E-03 4.955600E+04 4.775000E+03 2.420470E+05 1.209100E+04
8.900000E-03 5.014600E+04 4.823000E+03 2.447810E+05 1.224600E+04
9.000000E-03 5.074300E+04 4.907000E+03 2.475530E+05 1.242200E+04
9.100000E-03 5.136300E+04 4.965000E+03 2.503920E+05 1.254600E+04
9.200000E-03 5.196100E+04 5.044000E+03 2.532070E+05 1.263000E+04
9.300000E-03 5.254800E+04 5.096000E+03 2.560300E+05 1.279300E+04
9.400000E-03 5.315600E+04 5.172000E+03 2.589300E+05 1.296800E+04
9.500000E-03 5.371700E+04 5.217000E+03 2.618560E+05 1.311100E+04
9.600000E-03 5.427500E+04 5.310000E+03 2.646150E+05 1.325400E+04
9.700000E-03 5.479100E+04 5.370000E+03 2.674840E+05 1.337200E+04
9.800000E-03 5.525000E+04 5.430000E+03 2.702330E+05 1.353900E+04
9.900000E-03 5.571200E+04 5.484000E+03 2.729510E+05 1.367300E+04
1.000000E-02 5.623700E+04 5.529000E+03 2.757240E+05 1.381400E+04
