time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 5.700000E+01 0.000000E+00 3.610000E+02 0.000000E+00
2.000000E-04 2.880000E+02 0.000000E+00 1.693000E+03 9.000000E+00
3.000000E-04 7.140000E+02 1.400000E+01 3.713000E+03 5.100000E+01
4.000000E-04 1.237000E+03 4.100000E+01 6.322000E+03 1.750000E+02
5.000000E-04 1.824000E+03 8.300000E+01 9.001000E+03 3.330000E+02
6.000000E-04 2.397000E+03 1.130000E+02 1.176100E+04 4.500000E+02
7.000000E-04 2.947000E+03 2.180000E+02 1.459300E+04 6.010000E+02
8.000000E-04 3.505000E+03 2.710000E+02 1.749200E+04 7.680000E+02
9.000000E-04 4.052000E+03 3.610000E+02 2.027600E+04 8.550000E+02
1.000000E-03 4.609000E+03 4.420000E+02 2.319200E+04 9.870000E+02
1.100000E-03 5.176000E+03 4.960000E+02 2.602600E+04 1.121000E+03
1.200000E-03 5.774000E+03 5.310000E+02 2.897400E+04 1.325000E+03
1.300000E-03 6.378000E+03 5.530000E+02 3.182600E+04 1.438000E+03
1.400000E-03 6.999000E+03 5.930000E+02 3.462200E+04 1.590000E+03
1.500000E-03 7.614000E+03 6.640000E+02 3.742300E+04 1.706000E+03
1.600000E-03 8.207000E+03 7.310000E+02 4.024600E+04 1.866000E+03
1.700000E-03 8.770000E+03 8.090000E+02 4.300300E+04 1.960000E+03
1.800000E-03 9.318000E+03 8.940000E+02 4.584000E+04 2.132000E+03
1.900000E-03 9.832000E+03 9.350000E+02 4.873900E+04 2.252000E+03
2.000000E-03 1.038500E+04 9.700000E+02 5.149800E+04 2.405000E+03
2.100000E-03 1.094600E+04 1.010000E+03 5.432000E+04 2.539000E+03
2.200000E-03 1.149400E+04 1.051000E+03 5.706800E+04 2.694000E+03
2.300000E-03 1.207700E+04 1.118000E+03 5.987400E+04 2.832000E+03
2.400000E-03 1.264900E+04 1.161000E+03 6.266800E+04 2.971000E+03
2.500000E-03 1.320800E+04 1.201000E+03 6.542000E+04 3.097000E+03
2.600000E-03 1.381900E+04 1.291000E+03 6.829600E+04 3.256000E+03
2.700000E-03 1.435300E+04 1.346000E+03 7.113200E+04 3.382000E+03
2.800000E-03 1.492500E+04 1.419000E+03 7.408000E+04 3.501000E+03
2.900000E-03 1.549900E+04 1.511000E+03 7.695200E+04 3.587000E+03
3.000000E-03 1.611800E+04 1.596000E+03 7.985700E+04 3.735000E+03
3.100000E-03 1.668300E+04 1.666000E+03 8.273100E+04 3.903000E+03
3.200000E-03 1.724300E+04 1.738000E+03 8.563100E+04 4.016000E+03
3.300000E-03 1.783800E+04 1.782000E+03 8.845100E+04 4.140000E+03
3.400000E-03 1.839200E+04 1.860000E+03 9.125200E+04 4.277000E+03
3.500000E-03 1.897100E+04 1.903000E+03 9.411700E+04 4.415000E+03
3.600000E-03 1.955700E+04 1.981000E+03 9.698500E+04 4.614000E+03
3.700000E-03 2.016500E+04 2.011000E+03 9.987500E+04 4.789000E+03
3.800000E-03 2.082200E+04 2.094000E+03 1.027530E+05 4.897000E+03
3.900000E-03 2.139500E+04 2.157000E+03 1.055820E+05 4.973000E+03
4.000000E-03 2.195300E+04 2.226000E+03 1.084280E+05 5.151000E+03
4.100000E-03 2.253600E+04 2.264000E+03 1.112290E+05 5.257000E+03
4.200000E-03 2.310200E+04 2.321000E+03 1.140670E+05 5.408000E+03
4.300000E-03 2.372000E+04 2.412000E+03 1.168750E+05 5.550000E+03
4.400000E-03 2.436100E+04 2.475000E+03 1.196530E+05 5.708000E+03
4.500000E-03 2.491300E+04 2.509000E+03 1.224050E+05 5.872000E+03
4.600000E-03 2.556100E+04 2.562000E+03 1.252210E+05 5.981000E+03
4.700000E-03 2.613700E+04 2.606000E+03 1.281460E+05 6.140000E+03
4.800000E-03 2.681100E+04 2.702000E+03 1.310650E+05 6.334000E+03
4.900000E-03 2.742900E+04 2.777000E+03 1.339200E+05 6.453000E+03
5.000000E-03 2.801500E+04 2.870000E+03 1.367240E+05 6.576000E+03
5.100000E-03 2.857900E+04 2.927000E+03 1.394560E+05 6.749000E+03
5.200000E-03 2.917500E+04 2.979000E+03 1.421770E+05 6.898000E+03
5.300000E-03 2.979100E+04 3.029000E+03 1.450700E+05 7.081000E+03
5.400000E-03 3.047100E+04 3.064000E+03 1.478770E+05 7.213000E+03
5.500000E-03 3.110800E+04 3.132000E+03 1.505810E+05 7.354000E+03
5.600000E-03 3.170400E+04 3.172000E+03 1.534170E+05 7.471000E+03
5.700000E-03 3.227000E+04 3.269000E+03 1.562090E+05 7.591000E+03
5.800000E-03 3.286500E+04 3.304000E+03 1.590280E+05 7.726000E+03
5.900000E-03 3.348300E+04 3.385000E+03 1.617800E+05 7.872000E+03
6.000000E-03 3.407600E+04 3.448000E+03 1.646070E+05 8.005000E+03
6.100000E-03 3.465000E+04 3.520000E+03 1.675190E+05 8.175000E+03
6.200000E-03 3.527200E+04 3.563000E+03 1.703310E+05 8.288000E+03
6.300000E-03 3.582400E+04 3.601000E+03 1.731380E+05 8.460000E+03
6.400000E-03 3.634900E+04 3.644000E+03 1.760080E+05 8.611000E+03
6.500000E-03 3.690700E+04 3.717000E+03 1.788910E+05 8.735000E+03
6.600000E-03 3.747600E+04 3.826000E+03 1.816240E+05 8.889000E+03
6.700000E-03 3.800800E+04 3.926000E+03 1.844380E+05 9.011000E+03
6.800000E-03 3.853300E+04 3.996000E+03 1.872970E+05 9.186000E+03
6.900000E-03 3.904300E+04 4.015000E+03 1.900470E+05 9.317000E+03
7.000000E-03 3.956900E+04 4.043000E+03 1.929210E+05 9.471000E+03
7.100000E-03 4.012700E+04 4.078000E+03 1.957140E+05 9.586000E+03
7.200000E-03 4.066900E+04 4.131000E+03 1.985280E+05 9.688000E+03
7.300000E-03 4.122600E+04 4.220000E+03 2.013240E+05 9.816000E+03
7.400000E-03 4.185400E+04 4.250000E+03 2.042980E+05 9.997000E+03
7.500000E-03 4.245300E+04 4.308000E+03 2.070700E+05 1.013400E+04
7.600000E-03 4.306600E+04 4.353000E+03 2.099490E+05 1.027600E+04
7.700000E-03 4.364900E+04 4.411000E+03 2.128500E+05 1.038300E+04
7.800000E-03 4.424000E+04 4.461000E+03 2.156350E+05 1.051300E+04
7.900000E-03 4.479100E+04 4.503000E+03 2.184170E+05 1.070900E+04
8.000000E-03 4.529800E+04 4.556000E+03 2.212570E+05 1.083600E+04
8.100000E-03 4.588400E+04 4.618000E+03 2.240630E+05 1.098700E+04
8.200000E-03 4.644300E+04 4.712000E+03 2.268610E+05 1.117800E+04
8.300000E-03 4.706100E+04 4.763000E+03 2.296620E+05 1.132200E+04
8.400000E-03 4.763600E+04 4.858000E+03 2.324170E+05 1.141400E+04
8.500000E-03 4.824200E+04 4.949000E+03 2.352260E+05 1.158000E+04
8.600000E-03 4.883700E+04 5.007000E+03 2.381170E+05 1.174800E+04
8.700000E-03 4.940300E+04 5.075000E+03 2.408930E+05 1.187500E+04
8.800000E-03 4.990400E+04 5.160000E+03 2.438570E+05 1.195300E+04
8.900000E-03 5.043400E+04 5.194000E+03 2.467040E+05 1.207600E+04
9.000000E-03 5.099100E+04 5.277000E+03 2.495130E+05 1.222500E+04
9.100000E-03 5.150600E+04 5.330000E+03 2.522990E+05 1.237600E+04
9.200000E-03 5.206900E+04 5.393000E+03 2.550610E+05 1.253100E+04
9.300000E-03 5.262600E+04 5.440000E+03 2.579470E+05 1.266200E+04
9.400000E-03 5.322700E+04 5.512000E+03 2.606710E+05 1.282300E+04
9.500000E-03 5.381500E+04 5.560000E+03 2.635420E+05 1.291900E+04
9.600000E-03 5.444000E+04 5.584000E+03 2.664020E+05 1.305000E+04
9.700000E-03 5.500300E+04 5.653000E+03 2.692060E+05 1.322500E+04
9.800000E-03 5.554200E+04 5.700000E+03 2.720630E+05 1.336200E+04
9.900000E-03 5.612000E+04 5.756000E+03 2.748770E+05 1.347200E+04
1.000000E-02 5.668300E+04 5.812000E+03 2.776120E+05 1.361600E+04
