time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 4.600000E+01 0.000000E+00 3.220000E+02 0.000000E+00
2.000000E-04 1.820000E+02 0.000000E+00 1.606000E+03 0.000000E+00
3.000000E-04 4.770000E+02 7.000000E+00 3.683000E+03 4.400000E+01
4.000000E-04 8.580000E+02 2.800000E+01 6.260000E+03 1.600000E+02
5.000000E-04 1.366000E+03 7.000000E+01 8.964000E+03 3.070000E+02
6.000000E-04 1.898000E+03 1.260000E+02 1.174100E+04 4.910000E+02
7.000000E-04 2.458000E+03 1.640000E+02 1.451400E+04 5.990000E+02
8.000000E-04 3.047000E+03 2.270000E+02 1.727800E+04 7.030000E+02
9.000000E-04 3.591000E+03 2.900000E+02 1.999100E+04 9.010000E+02
1.000000E-03 4.184000E+03 3.600000E+02 2.292300E+04 1.039000E+03
1.100000E-03 4.745000E+03 4.120000E+02 2.580700E+04 1.127000E+03
1.200000E-03 5.257000E+03 4.710000E+02 2.865000E+04 1.305000E+03
1.300000E-03 5.843000E+03 5.170000E+02 3.143800E+04 1.470000E+03
1.400000E-03 6.392000E+03 5.680000E+02 3.420000E+04 1.646000E+03
1.500000E-03 7.029000E+03 6.250000E+02 3.700200E+04 1.735000E+03
1.600000E-03 7.575000E+03 6.950000E+02 3.976000E+04 1.867000E+03
1.700000E-03 8.191000E+03 8.150000E+02 4.252400E+04 2.061000E+03
1.800000E-03 8.735000E+03 8.630000E+02 4.530400E+04 2.207000E+03
1.900000E-03 9.331000E+03 9.050000E+02 4.810500E+04 2.308000E+03
2.000000E-03 9.872000E+03 9.560000E+02 5.091300E+04 2.442000E+03
2.100000E-03 1.044500E+04 1.053000E+03 5.376200E+04 2.620000E+03
2.200000E-03 1.105600E+04 1.137000E+03 5.654500E+04 2.751000E+03
2.300000E-03 1.165400E+04 1.208000E+03 5.937800E+04 2.870000E+03
2.400000E-03 1.219200E+04 1.269000E+03 6.220900E+04 3.006000E+03
2.500000E-03 1.274200E+04 1.308000E+03 6.505400E+04 3.157000E+03
2.600000E-03 1.331400E+04 1.380000E+03 6.788100E+04 3.346000E+03
2.700000E-03 1.388400E+04 1.426000E+03 7.074000E+04 3.519000E+03
2.800000E-03 1.444400E+04 1.488000E+03 7.356800E+04 3.675000E+03
2.900000E-03 1.502800E+04 1.515000E+03 7.641800E+04 3.828000E+03
3.000000E-03 1.555600E+04 1.578000E+03 7.919400E+04 3.939000E+03
3.100000E-03 1.612900E+04 1.646000E+03 8.198200E+04 4.063000E+03
3.200000E-03 1.669500E+04 1.671000E+03 8.473500E+04 4.178000E+03
