time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 5.700000E+01 0.000000E+00 3.460000E+02 0.000000E+00
2.000000E-04 2.560000E+02 0.000000E+00 1.637000E+03 0.000000E+00
3.000000E-04 5.910000E+02 5.000000E+00 3.700000E+03 3.900000E+01
4.000000E-04 1.054000E+03 3.300000E+01 6.284000E+03 1.270000E+02
5.000000E-04 1.579000E+03 7.800000E+01 9.028000E+03 2.580000E+02
6.000000E-04 2.139000E+03 1.250000E+02 1.180900E+04 4.240000E+02
7.000000E-04 2.724000E+03 1.880000E+02 1.447800E+04 5.700000E+02
8.000000E-04 3.300000E+03 2.540000E+02 1.731300E+04 7.050000E+02
9.000000E-04 3.877000E+03 2.950000E+02 2.023200E+04 8.440000E+02
1.000000E-03 4.428000E+03 3.560000E+02 2.302500E+04 1.012000E+03
1.100000E-03 4.974000E+03 4.420000E+02 2.576800E+04 1.093000E+03
1.200000E-03 5.561000E+03 4.720000E+02 2.870200E+04 1.290000E+03
1.300000E-03 6.227000E+03 5.290000E+02 3.149400E+04 1.423000E+03
1.400000E-03 6.852000E+03 5.910000E+02 3.422700E+04 1.552000E+03
1.500000E-03 7.442000E+03 6.460000E+02 3.711900E+04 1.692000E+03
1.600000E-03 8.083000E+03 7.000000E+02 3.999900E+04 1.867000E+03
1.700000E-03 8.638000E+03 7.630000E+02 4.284000E+04 2.008000E+03
1.800000E-03 9.244000E+03 8.390000E+02 4.562900E+04 2.186000E+03
1.900000E-03 9.815000E+03 8.960000E+02 4.844200E+04 2.319000E+03
2.000000E-03 1.043100E+04 9.630000E+02 5.121300E+04 2.428000E+03
2.100000E-03 1.103800E+04 1.008000E+03 5.400200E+04 2.635000E+03
2.200000E-03 1.164400E+04 1.105000E+03 5.683200E+04 2.770000E+03
2.300000E-03 1.223900E+04 1.175000E+03 5.965700E+04 2.874000E+03
2.400000E-03 1.281800E+04 1.238000E+03 6.257900E+04 3.014000E+03
2.500000E-03 1.337000E+04 1.286000E+03 6.539800E+04 3.145000E+03
2.600000E-03 1.395000E+04 1.328000E+03 6.828600E+04 3.318000E+03
2.700000E-03 1.455800E+04 1.409000E+03 7.112900E+04 3.451000E+03
2.800000E-03 1.507900E+04 1.454000E+03 7.394200E+04 3.579000E+03
2.900000E-03 1.568000E+04 1.524000E+03 7.682600E+04 3.736000E+03
3.000000E-03 1.627400E+04 1.579000E+03 7.962700E+04 3.879000E+03
3.100000E-03 1.683800E+04 1.622000E+03 8.250900E+04 4.024000E+03
3.200000E-03 1.743500E+04 1.716000E+03 8.537100E+04 4.176000E+03
3.300000E-03 1.800900E+04 1.782000E+03 8.815500E+04 4.284000E+03
3.400000E-03 1.851800E+04 1.848000E+03 9.088600E+04 4.511000E+03
3.500000E-03 1.903500E+04 1.887000E+03 9.375300E+04 4.584000E+03
3.600000E-03 1.956300E+04 1.952000E+03 9.651000E+04 4.747000E+03
3.700000E-03 2.013000E+04 2.031000E+03 9.938000E+04 4.904000E+03
3.800000E-03 2.070400E+04 2.069000E+03 1.022230E+05 4.993000E+03
3.900000E-03 2.130900E+04 2.113000E+03 1.050170E+05 5.197000E+03
4.000000E-03 2.186600E+04 2.171000E+03 1.077910E+05 5.300000E+03
4.100000E-03 2.240900E+04 2.203000E+03 1.105010E+05 5.446000E+03
4.200000E-03 2.297700E+04 2.224000E+03 1.133370E+05 5.599000E+03
4.300000E-03 2.350600E+04 2.275000E+03 1.161390E+05 5.763000E+03
4.400000E-03 2.405100E+04 2.378000E+03 1.188290E+05 5.882000E+03
4.500000E-03 2.465400E+04 2.451000E+03 1.216720E+05 6.001000E+03
4.600000E-03 2.526000E+04 2.487000E+03 1.243860E+05 6.136000E+03
