time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 4.700000E+01 0.000000E+00 3.370000E+02 0.000000E+00
2.000000E-04 2.450000E+02 0.000000E+00 1.715000E+03 2.300000E+01
3.000000E-04 5.820000E+02 7.000000E+00 3.811000E+03 5.900000E+01
4.000000E-04 1.040000E+03 4.400000E+01 6.299000E+03 2.250000E+02
5.000000E-04 1.562000E+03 5.600000E+01 8.936000E+03 3.880000E+02
6.000000E-04 2.073000E+03 1.080000E+02 1.172000E+04 5.290000E+02
7.000000E-04 2.555000E+03 1.800000E+02 1.454600E+04 6.530000E+02
8.000000E-04 3.049000E+03 2.230000E+02 1.735900E+04 8.010000E+02
9.000000E-04 3.555000E+03 2.850000E+02 2.018800E+04 9.700000E+02
1.000000E-03 4.081000E+03 3.090000E+02 2.299600E+04 1.095000E+03
1.100000E-03 4.623000E+03 3.790000E+02 2.580100E+04 1.309000E+03
1.200000E-03 5.177000E+03 4.170000E+02 2.854600E+04 1.427000E+03
1.300000E-03 5.721000E+03 4.860000E+02 3.128900E+04 1.540000E+03
1.400000E-03 6.338000E+03 5.320000E+02 3.419700E+04 1.634000E+03
1.500000E-03 6.914000E+03 6.040000E+02 3.699800E+04 1.841000E+03
1.600000E-03 7.471000E+03 6.870000E+02 3.969500E+04 2.048000E+03
1.700000E-03 8.028000E+03 7.240000E+02 4.255600E+04 2.176000E+03
1.800000E-03 8.624000E+03 7.540000E+02 4.538100E+04 2.279000E+03
1.900000E-03 9.153000E+03 8.160000E+02 4.817000E+04 2.403000E+03
2.000000E-03 9.661000E+03 8.760000E+02 5.102400E+04 2.515000E+03
2.100000E-03 1.022400E+04 8.930000E+02 5.380300E+04 2.718000E+03
2.200000E-03 1.083100E+04 9.300000E+02 5.659300E+04 2.882000E+03
2.300000E-03 1.149200E+04 9.620000E+02 5.937400E+04 3.008000E+03
2.400000E-03 1.215500E+04 1.028000E+03 6.203900E+04 3.178000E+03
2.500000E-03 1.278900E+04 1.134000E+03 6.492000E+04 3.280000E+03
2.600000E-03 1.336800E+04 1.168000E+03 6.774900E+04 3.423000E+03
2.700000E-03 1.396600E+04 1.192000E+03 7.056000E+04 3.552000E+03
2.800000E-03 1.449200E+04 1.247000E+03 7.329300E+04 3.704000E+03
2.900000E-03 1.507100E+04 1.297000E+03 7.611300E+04 3.853000E+03
3.000000E-03 1.567300E+04 1.341000E+03 7.889300E+04 4.006000E+03
3.100000E-03 1.626500E+04 1.386000E+03 8.180500E+04 4.081000E+03
3.200000E-03 1.681900E+04 1.491000E+03 8.457200E+04 4.237000E+03
3.300000E-03 1.735500E+04 1.566000E+03 8.743700E+04 4.409000E+03
3.400000E-03 1.793800E+04 1.610000E+03 9.020500E+04 4.537000E+03
3.500000E-03 1.848100E+04 1.658000E+03 9.303600E+04 4.739000E+03
3.600000E-03 1.905400E+04 1.755000E+03 9.583100E+04 4.888000E+03
3.700000E-03 1.960400E+04 1.812000E+03 9.869700E+04 5.006000E+03
3.800000E-03 2.018000E+04 1.846000E+03 1.014980E+05 5.160000E+03
3.900000E-03 2.072900E+04 1.928000E+03 1.042070E+05 5.278000E+03
4.000000E-03 2.127600E+04 2.003000E+03 1.069980E+05 5.442000E+03
4.100000E-03 2.184900E+04 2.022000E+03 1.098080E+05 5.627000E+03
4.200000E-03 2.240800E+04 2.067000E+03 1.126420E+05 5.783000E+03
4.300000E-03 2.299900E+04 2.155000E+03 1.153740E+05 5.964000E+03
4.400000E-03 2.352500E+04 2.187000E+03 1.182040E+05 6.103000E+03
4.500000E-03 2.405400E+04 2.209000E+03 1.209670E+05 6.229000E+03
4.600000E-03 2.467800E+04 2.302000E+03 1.238720E+05 6.353000E+03
4.700000E-03 2.525500E+04 2.402000E+03 1.266890E+05 6.530000E+03
4.800000E-03 2.582800E+04 2.457000E+03 1.294920E+05 6.700000E+03
4.900000E-03 2.640200E+04 2.506000E+03 1.322580E+05 6.831000E+03
5.000000E-03 2.693000E+04 2.558000E+03 1.349720E+05 6.970000E+03
5.100000E-03 2.751100E+04 2.625000E+03 1.378040E+05 7.105000E+03
5.200000E-03 2.813300E+04 2.700000E+03 1.406690E+05 7.254000E+03
5.300000E-03 2.875200E+04 2.755000E+03 1.433730E+05 7.388000E+03
5.400000E-03 2.935500E+04 2.783000E+03 1.461310E+05 7.537000E+03
5.500000E-03 2.994600E+04 2.868000E+03 1.489230E+05 7.640000E+03
5.600000E-03 3.052200E+04 2.926000E+03 1.517590E+05 7.796000E+03
5.700000E-03 3.110300E+04 3.001000E+03 1.545670E+05 7.975000E+03
5.800000E-03 3.170300E+04 3.063000E+03 1.574080E+05 8.154000E+03
5.900000E-03 3.223300E+04 3.117000E+03 1.601700E+05 8.254000E+03
6.000000E-03 3.277300E+04 3.212000E+03 1.629870E+05 8.384000E+03
6.100000E-03 3.332300E+04 3.252000E+03 1.657840E+05 8.536000E+03
6.200000E-03 3.379500E+04 3.304000E+03 1.686560E+05 8.693000E+03
6.300000E-03 3.437600E+04 3.372000E+03 1.715630E+05 8.829000E+03
6.400000E-03 3.494700E+04 3.448000E+03 1.744920E+05 8.967000E+03
6.500000E-03 3.555100E+04 3.507000E+03 1.772010E+05 9.141000E+03
6.600000E-03 3.611900E+04 3.545000E+03 1.799230E+05 9.280000E+03
6.700000E-03 3.670200E+04 3.643000E+03 1.827280E+05 9.401000E+03
6.800000E-03 3.727300E+04 3.682000E+03 1.854920E+05 9.546000E+03
6.900000E-03 3.787300E+04 3.729000E+03 1.883610E+05 9.660000E+03
7.000000E-03 3.845100E+04 3.771000E+03 1.911320E+05 9.798000E+03
7.100000E-03 3.898500E+04 3.842000E+03 1.940130E+05 9.960000E+03
7.200000E-03 3.953600E+04 3.884000E+03 1.968130E+05 1.013800E+04
7.300000E-03 4.011100E+04 3.926000E+03 1.997530E+05 1.027100E+04
7.400000E-03 4.070600E+04 3.974000E+03 2.024830E+05 1.039000E+04
7.500000E-03 4.125800E+04 4.053000E+03 2.053040E+05 1.052500E+04
7.600000E-03 4.177400E+04 4.094000E+03 2.080720E+05 1.066200E+04
7.700000E-03 4.229300E+04 4.171000E+03 2.108440E+05 1.078700E+04
7.800000E-03 4.283300E+04 4.250000E+03 2.138030E+05 1.091300E+04
7.900000E-03 4.345100E+04 4.335000E+03 2.166700E+05 1.104700E+04
