time 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB'
7.800000E-03 4.319200E+04 4.433000E+03 2.149340E+05 1.095300E+04
7.900000E-03 4.381800E+04 4.478000E+03 2.178100E+05 1.112400E+04
8.000000E-03 4.443100E+04 4.513000E+03 2.206320E+05 1.126600E+04
8.100000E-03 4.500600E+04 4.586000E+03 2.234730E+05 1.137200E+04
8.200000E-03 4.558300E+04 4.726000E+03 2.263130E+05 1.153200E+04
8.300000E-03 4.615200E+04 4.786000E+03 2.291710E+05 1.168800E+04
8.400000E-03 4.662300E+04 4.841000E+03 2.319690E+05 1.185100E+04
8.500000E-03 4.719000E+04 4.869000E+03 2.347780E+05 1.204700E+04
8.600000E-03 4.780000E+04 4.933000E+03 2.377130E+05 1.219200E+04
8.700000E-03 4.839200E+04 5.010000E+03 2.406400E+05 1.226600E+04
8.800000E-03 4.907800E+04 5.044000E+03 2.435740E+05 1.240500E+04
8.900000E-03 4.969200E+04 5.155000E+03 2.463980E+05 1.249500E+04
9.000000E-03 5.023600E+04 5.187000E+03 2.492790E+05 1.275900E+04
9.100000E-03 5.082100E+04 5.279000E+03 2.521600E+05 1.284300E+04
9.200000E-03 5.144700E+04 5.328000E+03 2.549150E+05 1.301200E+04
9.300000E-03 5.208400E+04 5.387000E+03 2.576460E+05 1.311500E+04
9.400000E-03 5.265100E+04 5.434000E+03 2.606070E+05 1.327400E+04
9.500000E-03 5.317300E+04 5.483000E+03 2.633700E+05 1.339300E+04
9.600000E-03 5.376800E+04 5.526000E+03 2.661830E+05 1.355900E+04
9.700000E-03 5.431500E+04 5.595000E+03 2.689060E+05 1.367700E+04
9.800000E-03 5.492200E+04 5.647000E+03 2.716930E+05 1.385700E+04
9.900000E-03 5.546500E+04 5.719000E+03 2.744770E+05 1.402100E+04
1.000000E-02 5.600100E+04 5.777000E+03 2.773780E+05 1.411800E+04
