 time E 'electrons_from_1.2_micromoles_Flavin' 'electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 71 0.000000E+00 0.000000E+00
2.000000E-05 138 0.000000E+00 0.000000E+00
3.000000E-05 202 0.000000E+00 0.000000E+00
4.000000E-05 277 0.000000E+00 0.000000E+00
5.000000E-05 340 2.000000E+00 0.000000E+00
6.000000E-05 403 4.000000E+00 0.000000E+00
7.000000E-05 495 6.000000E+00 0.000000E+00
8.000000E-05 570 6.000000E+00 0.000000E+00
9.000000E-05 637 1.000000E+01 0.000000E+00
1.000000E-04 742 1.200000E+01 0.000000E+00
1.100000E-04 823 1.800000E+01 0.000000E+00
1.200000E-04 878 2.200000E+01 0.000000E+00
1.300000E-04 957 3.000000E+01 0.000000E+00
1.400000E-04 1038 4.400000E+01 0.000000E+00
1.500000E-04 1143 6.000000E+01 0.000000E+00
1.600000E-04 1234 7.000000E+01 1.000000E+01
1.700000E-04 1327 8.200000E+01 1.000000E+01
1.800000E-04 1424 1.040000E+02 1.000000E+01
1.900000E-04 1508 1.240000E+02 1.000000E+01
2.000000E-04 1579 1.360000E+02 1.000000E+01
2.100000E-04 1652 1.500000E+02 1.000000E+01
2.200000E-04 1753 1.640000E+02 3.000000E+01
2.300000E-04 1840 1.720000E+02 3.000000E+01
2.400000E-04 1943 1.900000E+02 3.000000E+01
2.500000E-04 2047 2.080000E+02 3.000000E+01
2.600000E-04 2125 2.280000E+02 3.000000E+01
2.700000E-04 2212 2.500000E+02 3.000000E+01
2.800000E-04 2301 2.620000E+02 3.000000E+01
2.900000E-04 2412 2.840000E+02 3.000000E+01
3.000000E-04 2519 3.080000E+02 3.000000E+01
3.100000E-04 2586 3.200000E+02 3.000000E+01
3.200000E-04 2668 3.340000E+02 3.000000E+01
3.300000E-04 2755 3.500000E+02 3.000000E+01
3.400000E-04 2856 3.780000E+02 3.000000E+01
3.500000E-04 2947 4.020000E+02 3.000000E+01
3.600000E-04 3037 4.240000E+02 3.000000E+01
3.700000E-04 3134 4.420000E+02 4.000000E+01
3.800000E-04 3241 4.780000E+02 4.000000E+01
3.900000E-04 3352 5.000000E+02 4.000000E+01
4.000000E-04 3442 5.260000E+02 4.000000E+01
4.100000E-04 3556 5.620000E+02 4.000000E+01
4.200000E-04 3659 5.940000E+02 4.000000E+01
4.300000E-04 3743 6.080000E+02 4.000000E+01
4.400000E-04 3848 6.360000E+02 5.000000E+01
4.500000E-04 3958 6.720000E+02 6.000000E+01
4.600000E-04 4071 7.080000E+02 6.000000E+01
4.700000E-04 4173 7.300000E+02 6.000000E+01
4.800000E-04 4263 7.600000E+02 6.000000E+01
4.900000E-04 4357 7.920000E+02 6.000000E+01
5.000000E-04 4457 8.180000E+02 6.000000E+01
5.100000E-04 4549 8.440000E+02 7.000000E+01
5.200000E-04 4652 8.700000E+02 8.000000E+01
5.300000E-04 4752 9.000000E+02 8.000000E+01
5.400000E-04 4850 9.260000E+02 8.000000E+01
5.500000E-04 4960 9.540000E+02 8.000000E+01
5.600000E-04 5064 9.800000E+02 8.000000E+01
5.700000E-04 5174 1.016000E+03 9.000000E+01
5.800000E-04 5287 1.052000E+03 9.000000E+01
5.900000E-04 5397 1.090000E+03 9.000000E+01
6.000000E-04 5504 1.130000E+03 9.000000E+01
6.100000E-04 5619 1.178000E+03 1.000000E+02
6.200000E-04 5722 1.210000E+03 1.100000E+02
6.300000E-04 5822 1.236000E+03 1.100000E+02
6.400000E-04 5919 1.258000E+03 1.200000E+02
6.500000E-04 6027 1.300000E+03 1.200000E+02
6.600000E-04 6124 1.332000E+03 1.300000E+02
6.700000E-04 6228 1.360000E+03 1.300000E+02
6.800000E-04 6332 1.392000E+03 1.400000E+02
6.900000E-04 6446 1.422000E+03 1.400000E+02
7.000000E-04 6570 1.468000E+03 1.400000E+02
7.100000E-04 6673 1.496000E+03 1.400000E+02
7.200000E-04 6795 1.554000E+03 1.700000E+02
7.300000E-04 6892 1.578000E+03 1.700000E+02
7.400000E-04 7004 1.614000E+03 1.800000E+02
7.500000E-04 7120 1.664000E+03 1.900000E+02
7.600000E-04 7218 1.694000E+03 2.000000E+02
7.700000E-04 7322 1.720000E+03 2.000000E+02
7.800000E-04 7444 1.754000E+03 2.200000E+02
7.900000E-04 7569 1.794000E+03 2.400000E+02
8.000000E-04 7695 1.850000E+03 2.400000E+02
8.100000E-04 7814 1.900000E+03 2.500000E+02
8.200000E-04 7933 1.948000E+03 2.500000E+02
8.300000E-04 8046 1.978000E+03 2.500000E+02
8.400000E-04 8167 2.034000E+03 2.700000E+02
8.500000E-04 8274 2.064000E+03 2.700000E+02
8.600000E-04 8388 2.102000E+03 2.800000E+02
8.700000E-04 8505 2.138000E+03 2.800000E+02
8.800000E-04 8627 2.184000E+03 2.800000E+02
8.900000E-04 8752 2.216000E+03 2.800000E+02
9.000000E-04 8875 2.276000E+03 2.800000E+02
9.100000E-04 8996 2.308000E+03 2.800000E+02
9.200000E-04 9124 2.372000E+03 2.800000E+02
9.300000E-04 9240 2.422000E+03 2.900000E+02
9.400000E-04 9374 2.476000E+03 2.900000E+02
9.500000E-04 9477 2.512000E+03 2.900000E+02
9.600000E-04 9583 2.548000E+03 3.000000E+02
9.700000E-04 9694 2.584000E+03 3.000000E+02
9.800000E-04 9811 2.626000E+03 3.100000E+02
9.900000E-04 9941 2.672000E+03 3.200000E+02
1.000000E-03 10081 2.714000E+03 3.200000E+02
