 time E 'electrons_from_1.2_micromoles_Flavin' 'electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 64 0.000000E+00 0.000000E+00
2.000000E-05 128 0.000000E+00 0.000000E+00
3.000000E-05 198 0.000000E+00 1.000000E+01
4.000000E-05 265 0.000000E+00 1.000000E+01
5.000000E-05 350 2.000000E+00 1.000000E+01
6.000000E-05 435 2.000000E+00 1.000000E+01
7.000000E-05 509 6.000000E+00 1.000000E+01
8.000000E-05 583 1.400000E+01 1.000000E+01
9.000000E-05 665 1.800000E+01 1.000000E+01
1.000000E-04 731 2.400000E+01 1.000000E+01
1.100000E-04 795 2.600000E+01 1.000000E+01
1.200000E-04 874 3.400000E+01 1.000000E+01
1.300000E-04 960 4.000000E+01 1.000000E+01
1.400000E-04 1029 4.800000E+01 2.000000E+01
1.500000E-04 1104 6.800000E+01 2.000000E+01
1.600000E-04 1172 7.000000E+01 3.000000E+01
1.700000E-04 1254 7.600000E+01 4.000000E+01
1.800000E-04 1345 9.400000E+01 4.000000E+01
1.900000E-04 1432 1.100000E+02 4.000000E+01
2.000000E-04 1518 1.200000E+02 6.000000E+01
2.100000E-04 1609 1.400000E+02 6.000000E+01
2.200000E-04 1694 1.560000E+02 6.000000E+01
2.300000E-04 1803 1.660000E+02 6.000000E+01
2.400000E-04 1904 1.860000E+02 6.000000E+01
2.500000E-04 1996 2.020000E+02 6.000000E+01
2.600000E-04 2103 2.180000E+02 6.000000E+01
2.700000E-04 2182 2.360000E+02 6.000000E+01
2.800000E-04 2285 2.600000E+02 6.000000E+01
2.900000E-04 2389 2.820000E+02 6.000000E+01
3.000000E-04 2490 2.980000E+02 6.000000E+01
3.100000E-04 2575 3.220000E+02 6.000000E+01
3.200000E-04 2672 3.420000E+02 6.000000E+01
3.300000E-04 2750 3.580000E+02 6.000000E+01
3.400000E-04 2850 3.740000E+02 6.000000E+01
3.500000E-04 2951 4.080000E+02 6.000000E+01
3.600000E-04 3058 4.400000E+02 6.000000E+01
3.700000E-04 3152 4.700000E+02 6.000000E+01
3.800000E-04 3253 4.960000E+02 6.000000E+01
3.900000E-04 3367 5.240000E+02 6.000000E+01
4.000000E-04 3464 5.420000E+02 7.000000E+01
4.100000E-04 3556 5.700000E+02 7.000000E+01
4.200000E-04 3661 5.940000E+02 7.000000E+01
4.300000E-04 3770 6.280000E+02 8.000000E+01
4.400000E-04 3863 6.440000E+02 8.000000E+01
4.500000E-04 3967 6.680000E+02 8.000000E+01
4.600000E-04 4062 6.940000E+02 9.000000E+01
4.700000E-04 4162 7.180000E+02 1.000000E+02
4.800000E-04 4273 7.420000E+02 1.400000E+02
4.900000E-04 4355 7.760000E+02 1.400000E+02
5.000000E-04 4456 8.060000E+02 1.400000E+02
5.100000E-04 4549 8.280000E+02 1.400000E+02
5.200000E-04 4661 8.600000E+02 1.400000E+02
5.300000E-04 4748 9.000000E+02 1.400000E+02
5.400000E-04 4855 9.240000E+02 1.400000E+02
5.500000E-04 4950 9.460000E+02 1.400000E+02
5.600000E-04 5043 9.780000E+02 1.400000E+02
5.700000E-04 5139 1.000000E+03 1.400000E+02
5.800000E-04 5241 1.032000E+03 1.500000E+02
5.900000E-04 5349 1.068000E+03 1.500000E+02
6.000000E-04 5475 1.116000E+03 1.500000E+02
6.100000E-04 5578 1.144000E+03 1.500000E+02
6.200000E-04 5691 1.182000E+03 1.500000E+02
6.300000E-04 5820 1.220000E+03 1.600000E+02
6.400000E-04 5922 1.246000E+03 1.700000E+02
6.500000E-04 6027 1.286000E+03 1.700000E+02
6.600000E-04 6127 1.310000E+03 1.800000E+02
6.700000E-04 6240 1.344000E+03 1.900000E+02
6.800000E-04 6333 1.372000E+03 2.000000E+02
6.900000E-04 6422 1.400000E+03 2.000000E+02
7.000000E-04 6522 1.428000E+03 2.000000E+02
7.100000E-04 6640 1.464000E+03 2.000000E+02
7.200000E-04 6760 1.500000E+03 2.100000E+02
7.300000E-04 6867 1.536000E+03 2.100000E+02
7.400000E-04 6964 1.560000E+03 2.100000E+02
7.500000E-04 7084 1.596000E+03 2.100000E+02
7.600000E-04 7231 1.650000E+03 2.100000E+02
7.700000E-04 7336 1.688000E+03 2.200000E+02
7.800000E-04 7440 1.718000E+03 2.200000E+02
7.900000E-04 7586 1.790000E+03 2.300000E+02
8.000000E-04 7702 1.816000E+03 2.300000E+02
8.100000E-04 7812 1.860000E+03 2.300000E+02
8.200000E-04 7941 1.900000E+03 2.300000E+02
8.300000E-04 8070 1.944000E+03 2.300000E+02
8.400000E-04 8172 1.980000E+03 2.400000E+02
8.500000E-04 8272 2.022000E+03 2.500000E+02
8.600000E-04 8401 2.052000E+03 2.500000E+02
8.700000E-04 8503 2.100000E+03 2.500000E+02
8.800000E-04 8620 2.142000E+03 2.500000E+02
8.900000E-04 8733 2.184000E+03 2.500000E+02
9.000000E-04 8845 2.228000E+03 2.600000E+02
9.100000E-04 8958 2.280000E+03 2.700000E+02
9.200000E-04 9074 2.324000E+03 2.700000E+02
9.300000E-04 9181 2.344000E+03 2.800000E+02
9.400000E-04 9311 2.390000E+03 2.800000E+02
9.500000E-04 9449 2.440000E+03 2.800000E+02
9.600000E-04 9557 2.480000E+03 2.800000E+02
9.700000E-04 9682 2.522000E+03 2.800000E+02
9.800000E-04 9784 2.554000E+03 2.900000E+02
9.900000E-04 9907 2.602000E+03 2.900000E+02
1.000000E-03 10020 2.636000E+03 3.100000E+02
