 time E 'electrons_from_0.45_micromoles_Flavin' 'electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 22 0.000000E+00 0.000000E+00
2.000000E-05 47 0.000000E+00 0.000000E+00
3.000000E-05 88 0.000000E+00 0.000000E+00
4.000000E-05 129 2.000000E+00 0.000000E+00
5.000000E-05 165 4.000000E+00 0.000000E+00
6.000000E-05 208 6.000000E+00 0.000000E+00
7.000000E-05 249 1.000000E+01 0.000000E+00
8.000000E-05 278 1.400000E+01 0.000000E+00
9.000000E-05 317 1.600000E+01 0.000000E+00
1.000000E-04 363 1.600000E+01 0.000000E+00
1.100000E-04 398 1.600000E+01 0.000000E+00
1.200000E-04 440 2.000000E+01 0.000000E+00
1.300000E-04 482 2.400000E+01 0.000000E+00
1.400000E-04 526 2.800000E+01 0.000000E+00
1.500000E-04 587 3.800000E+01 0.000000E+00
1.600000E-04 638 4.200000E+01 0.000000E+00
1.700000E-04 674 4.800000E+01 2.000000E+01
1.800000E-04 720 5.000000E+01 2.000000E+01
1.900000E-04 757 5.400000E+01 2.000000E+01
2.000000E-04 801 5.800000E+01 2.000000E+01
2.100000E-04 842 6.000000E+01 2.000000E+01
2.200000E-04 894 6.200000E+01 2.000000E+01
2.300000E-04 945 7.600000E+01 2.000000E+01
2.400000E-04 989 8.200000E+01 2.000000E+01
2.500000E-04 1031 8.600000E+01 2.000000E+01
2.600000E-04 1087 9.800000E+01 3.000000E+01
2.700000E-04 1142 1.020000E+02 3.000000E+01
2.800000E-04 1177 1.060000E+02 3.000000E+01
2.900000E-04 1230 1.220000E+02 3.000000E+01
3.000000E-04 1278 1.260000E+02 3.000000E+01
3.100000E-04 1325 1.340000E+02 3.000000E+01
3.200000E-04 1373 1.480000E+02 3.000000E+01
3.300000E-04 1429 1.600000E+02 3.000000E+01
3.400000E-04 1499 1.820000E+02 3.000000E+01
3.500000E-04 1557 1.900000E+02 4.000000E+01
3.600000E-04 1616 2.080000E+02 4.000000E+01
3.700000E-04 1670 2.280000E+02 4.000000E+01
3.800000E-04 1725 2.440000E+02 4.000000E+01
3.900000E-04 1768 2.560000E+02 5.000000E+01
4.000000E-04 1829 2.720000E+02 6.000000E+01
4.100000E-04 1877 2.820000E+02 7.000000E+01
4.200000E-04 1924 2.880000E+02 7.000000E+01
4.300000E-04 1978 3.000000E+02 7.000000E+01
4.400000E-04 2032 3.100000E+02 8.000000E+01
4.500000E-04 2093 3.200000E+02 8.000000E+01
4.600000E-04 2169 3.480000E+02 8.000000E+01
4.700000E-04 2228 3.720000E+02 8.000000E+01
4.800000E-04 2283 3.840000E+02 9.000000E+01
4.900000E-04 2330 3.960000E+02 9.000000E+01
5.000000E-04 2388 4.120000E+02 1.000000E+02
5.100000E-04 2446 4.300000E+02 1.000000E+02
5.200000E-04 2503 4.540000E+02 1.100000E+02
5.300000E-04 2561 4.680000E+02 1.100000E+02
5.400000E-04 2614 4.840000E+02 1.100000E+02
5.500000E-04 2680 5.040000E+02 1.100000E+02
5.600000E-04 2742 5.180000E+02 1.200000E+02
5.700000E-04 2774 5.180000E+02 1.200000E+02
5.800000E-04 2829 5.340000E+02 1.200000E+02
5.900000E-04 2874 5.440000E+02 1.200000E+02
6.000000E-04 2919 5.560000E+02 1.200000E+02
6.100000E-04 2977 5.660000E+02 1.300000E+02
6.200000E-04 3037 5.900000E+02 1.400000E+02
6.300000E-04 3090 6.080000E+02 1.500000E+02
6.400000E-04 3149 6.280000E+02 1.600000E+02
6.500000E-04 3215 6.400000E+02 1.700000E+02
6.600000E-04 3267 6.660000E+02 1.700000E+02
6.700000E-04 3312 6.760000E+02 1.700000E+02
6.800000E-04 3376 6.880000E+02 1.700000E+02
6.900000E-04 3423 7.000000E+02 1.700000E+02
7.000000E-04 3472 7.220000E+02 1.800000E+02
7.100000E-04 3535 7.360000E+02 1.800000E+02
7.200000E-04 3590 7.540000E+02 1.800000E+02
7.300000E-04 3650 7.640000E+02 1.900000E+02
7.400000E-04 3723 7.780000E+02 2.000000E+02
7.500000E-04 3784 8.080000E+02 2.000000E+02
7.600000E-04 3840 8.220000E+02 2.000000E+02
7.700000E-04 3905 8.380000E+02 2.000000E+02
7.800000E-04 3966 8.540000E+02 2.000000E+02
7.900000E-04 4042 8.860000E+02 2.100000E+02
8.000000E-04 4106 9.040000E+02 2.200000E+02
8.100000E-04 4157 9.200000E+02 2.200000E+02
8.200000E-04 4227 9.400000E+02 2.300000E+02
8.300000E-04 4296 9.680000E+02 2.400000E+02
8.400000E-04 4358 9.880000E+02 2.400000E+02
8.500000E-04 4418 1.004000E+03 2.400000E+02
8.600000E-04 4475 1.024000E+03 2.400000E+02
8.700000E-04 4546 1.054000E+03 2.400000E+02
8.800000E-04 4624 1.078000E+03 2.500000E+02
8.900000E-04 4690 1.104000E+03 2.500000E+02
9.000000E-04 4751 1.118000E+03 2.500000E+02
9.100000E-04 4816 1.136000E+03 2.500000E+02
9.200000E-04 4888 1.172000E+03 2.600000E+02
9.300000E-04 4946 1.196000E+03 2.600000E+02
9.400000E-04 4997 1.212000E+03 2.600000E+02
9.500000E-04 5064 1.234000E+03 2.600000E+02
9.600000E-04 5130 1.256000E+03 2.600000E+02
9.700000E-04 5188 1.274000E+03 2.700000E+02
9.800000E-04 5252 1.304000E+03 2.700000E+02
9.900000E-04 5308 1.326000E+03 2.700000E+02
1.000000E-03 5363 1.346000E+03 2.800000E+02
