 time E 'electrons_from_0.45_micromoles_Flavin' 'electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 28 0.000000E+00 0.000000E+00
2.000000E-05 68 0.000000E+00 0.000000E+00
3.000000E-05 113 0.000000E+00 0.000000E+00
4.000000E-05 155 0.000000E+00 0.000000E+00
5.000000E-05 186 0.000000E+00 0.000000E+00
6.000000E-05 221 2.000000E+00 0.000000E+00
7.000000E-05 255 6.000000E+00 0.000000E+00
8.000000E-05 289 6.000000E+00 0.000000E+00
9.000000E-05 330 1.200000E+01 0.000000E+00
1.000000E-04 371 1.600000E+01 0.000000E+00
1.100000E-04 417 1.800000E+01 0.000000E+00
1.200000E-04 459 1.800000E+01 0.000000E+00
1.300000E-04 506 2.400000E+01 0.000000E+00
1.400000E-04 558 3.000000E+01 0.000000E+00
1.500000E-04 600 3.200000E+01 0.000000E+00
1.600000E-04 650 3.800000E+01 0.000000E+00
1.700000E-04 701 4.000000E+01 0.000000E+00
1.800000E-04 747 4.600000E+01 0.000000E+00
1.900000E-04 805 5.400000E+01 0.000000E+00
2.000000E-04 861 6.200000E+01 1.000000E+01
2.100000E-04 915 6.800000E+01 1.000000E+01
2.200000E-04 970 7.600000E+01 1.000000E+01
2.300000E-04 1016 8.600000E+01 1.000000E+01
2.400000E-04 1065 9.200000E+01 1.000000E+01
2.500000E-04 1117 9.600000E+01 1.000000E+01
2.600000E-04 1171 1.080000E+02 1.000000E+01
2.700000E-04 1215 1.180000E+02 1.000000E+01
2.800000E-04 1261 1.320000E+02 1.000000E+01
2.900000E-04 1302 1.380000E+02 1.000000E+01
3.000000E-04 1349 1.500000E+02 1.000000E+01
3.100000E-04 1403 1.580000E+02 1.000000E+01
3.200000E-04 1451 1.700000E+02 2.000000E+01
3.300000E-04 1506 1.820000E+02 3.000000E+01
3.400000E-04 1572 1.940000E+02 3.000000E+01
3.500000E-04 1621 2.080000E+02 3.000000E+01
3.600000E-04 1670 2.180000E+02 3.000000E+01
3.700000E-04 1720 2.240000E+02 3.000000E+01
3.800000E-04 1778 2.360000E+02 3.000000E+01
3.900000E-04 1828 2.480000E+02 3.000000E+01
4.000000E-04 1880 2.580000E+02 3.000000E+01
4.100000E-04 1930 2.720000E+02 3.000000E+01
4.200000E-04 1973 2.820000E+02 3.000000E+01
4.300000E-04 2028 2.880000E+02 5.000000E+01
4.400000E-04 2078 3.020000E+02 6.000000E+01
4.500000E-04 2129 3.180000E+02 7.000000E+01
4.600000E-04 2184 3.300000E+02 7.000000E+01
4.700000E-04 2245 3.500000E+02 7.000000E+01
4.800000E-04 2311 3.680000E+02 7.000000E+01
4.900000E-04 2357 3.860000E+02 7.000000E+01
5.000000E-04 2405 4.000000E+02 8.000000E+01
5.100000E-04 2458 4.180000E+02 8.000000E+01
5.200000E-04 2510 4.260000E+02 8.000000E+01
5.300000E-04 2567 4.440000E+02 8.000000E+01
5.400000E-04 2622 4.600000E+02 9.000000E+01
5.500000E-04 2696 4.840000E+02 9.000000E+01
5.600000E-04 2749 4.960000E+02 1.000000E+02
5.700000E-04 2800 5.040000E+02 1.000000E+02
5.800000E-04 2851 5.220000E+02 1.000000E+02
5.900000E-04 2906 5.380000E+02 1.000000E+02
6.000000E-04 2962 5.580000E+02 1.100000E+02
6.100000E-04 3017 5.740000E+02 1.100000E+02
6.200000E-04 3087 5.980000E+02 1.100000E+02
6.300000E-04 3145 6.180000E+02 1.100000E+02
6.400000E-04 3203 6.420000E+02 1.200000E+02
6.500000E-04 3267 6.660000E+02 1.200000E+02
6.600000E-04 3320 6.880000E+02 1.300000E+02
6.700000E-04 3378 7.120000E+02 1.300000E+02
6.800000E-04 3428 7.260000E+02 1.400000E+02
6.900000E-04 3486 7.400000E+02 1.500000E+02
7.000000E-04 3542 7.600000E+02 1.600000E+02
7.100000E-04 3603 7.760000E+02 1.600000E+02
7.200000E-04 3646 7.840000E+02 1.600000E+02
7.300000E-04 3703 8.040000E+02 1.600000E+02
7.400000E-04 3766 8.220000E+02 1.700000E+02
7.500000E-04 3831 8.440000E+02 1.700000E+02
7.600000E-04 3889 8.620000E+02 1.800000E+02
7.700000E-04 3947 8.700000E+02 1.900000E+02
7.800000E-04 4018 8.940000E+02 2.000000E+02
7.900000E-04 4081 9.140000E+02 2.000000E+02
8.000000E-04 4143 9.400000E+02 2.000000E+02
8.100000E-04 4216 9.640000E+02 2.000000E+02
8.200000E-04 4271 9.780000E+02 2.000000E+02
8.300000E-04 4323 9.880000E+02 2.000000E+02
8.400000E-04 4391 1.022000E+03 2.000000E+02
8.500000E-04 4441 1.046000E+03 2.000000E+02
8.600000E-04 4496 1.062000E+03 2.000000E+02
8.700000E-04 4541 1.080000E+03 2.000000E+02
8.800000E-04 4606 1.102000E+03 2.100000E+02
8.900000E-04 4672 1.126000E+03 2.300000E+02
9.000000E-04 4743 1.146000E+03 2.300000E+02
9.100000E-04 4829 1.196000E+03 2.300000E+02
9.200000E-04 4900 1.228000E+03 2.400000E+02
9.300000E-04 4978 1.258000E+03 2.400000E+02
9.400000E-04 5051 1.300000E+03 2.400000E+02
9.500000E-04 5110 1.318000E+03 2.400000E+02
9.600000E-04 5168 1.352000E+03 2.400000E+02
9.700000E-04 5238 1.370000E+03 2.600000E+02
9.800000E-04 5314 1.400000E+03 2.600000E+02
9.900000E-04 5390 1.434000E+03 2.600000E+02
1.000000E-03 5467 1.462000E+03 2.600000E+02
