 time E 'electrons_from_0.75_micromoles_Flavin' 'electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 50 0.000000E+00 0.000000E+00
2.000000E-05 78 0.000000E+00 0.000000E+00
3.000000E-05 145 0.000000E+00 0.000000E+00
4.000000E-05 208 2.000000E+00 0.000000E+00
5.000000E-05 276 4.000000E+00 0.000000E+00
6.000000E-05 335 1.000000E+01 0.000000E+00
7.000000E-05 398 1.000000E+01 0.000000E+00
8.000000E-05 453 1.800000E+01 0.000000E+00
9.000000E-05 517 3.200000E+01 0.000000E+00
1.000000E-04 575 3.600000E+01 0.000000E+00
1.100000E-04 647 4.400000E+01 0.000000E+00
1.200000E-04 715 5.400000E+01 0.000000E+00
1.300000E-04 778 6.000000E+01 0.000000E+00
1.400000E-04 847 6.600000E+01 0.000000E+00
1.500000E-04 901 7.200000E+01 0.000000E+00
1.600000E-04 948 8.000000E+01 0.000000E+00
1.700000E-04 1017 9.000000E+01 0.000000E+00
1.800000E-04 1084 9.800000E+01 0.000000E+00
1.900000E-04 1143 1.080000E+02 0.000000E+00
2.000000E-04 1211 1.140000E+02 0.000000E+00
2.100000E-04 1280 1.200000E+02 0.000000E+00
2.200000E-04 1341 1.320000E+02 0.000000E+00
2.300000E-04 1404 1.520000E+02 0.000000E+00
2.400000E-04 1469 1.620000E+02 2.000000E+01
2.500000E-04 1528 1.740000E+02 2.000000E+01
2.600000E-04 1590 1.860000E+02 3.000000E+01
2.700000E-04 1654 2.020000E+02 3.000000E+01
2.800000E-04 1724 2.120000E+02 3.000000E+01
2.900000E-04 1772 2.160000E+02 4.000000E+01
3.000000E-04 1840 2.320000E+02 4.000000E+01
3.100000E-04 1913 2.460000E+02 4.000000E+01
3.200000E-04 1980 2.580000E+02 4.000000E+01
3.300000E-04 2062 2.740000E+02 4.000000E+01
3.400000E-04 2126 2.940000E+02 4.000000E+01
3.500000E-04 2182 3.100000E+02 4.000000E+01
3.600000E-04 2247 3.280000E+02 4.000000E+01
3.700000E-04 2316 3.540000E+02 4.000000E+01
3.800000E-04 2393 3.800000E+02 4.000000E+01
3.900000E-04 2461 4.000000E+02 5.000000E+01
4.000000E-04 2533 4.160000E+02 5.000000E+01
4.100000E-04 2617 4.360000E+02 5.000000E+01
4.200000E-04 2682 4.500000E+02 6.000000E+01
4.300000E-04 2754 4.660000E+02 6.000000E+01
4.400000E-04 2831 4.780000E+02 6.000000E+01
4.500000E-04 2911 5.000000E+02 6.000000E+01
4.600000E-04 2985 5.240000E+02 6.000000E+01
4.700000E-04 3053 5.480000E+02 6.000000E+01
4.800000E-04 3140 5.720000E+02 6.000000E+01
4.900000E-04 3227 5.920000E+02 6.000000E+01
5.000000E-04 3292 6.040000E+02 6.000000E+01
5.100000E-04 3364 6.260000E+02 6.000000E+01
5.200000E-04 3452 6.620000E+02 8.000000E+01
5.300000E-04 3531 6.800000E+02 8.000000E+01
5.400000E-04 3589 6.960000E+02 8.000000E+01
5.500000E-04 3682 7.200000E+02 8.000000E+01
5.600000E-04 3749 7.400000E+02 8.000000E+01
5.700000E-04 3826 7.600000E+02 8.000000E+01
5.800000E-04 3911 7.820000E+02 8.000000E+01
5.900000E-04 4006 8.080000E+02 9.000000E+01
6.000000E-04 4095 8.300000E+02 9.000000E+01
6.100000E-04 4162 8.500000E+02 9.000000E+01
6.200000E-04 4246 8.720000E+02 9.000000E+01
6.300000E-04 4320 9.000000E+02 9.000000E+01
6.400000E-04 4397 9.180000E+02 9.000000E+01
6.500000E-04 4487 9.440000E+02 1.000000E+02
6.600000E-04 4582 9.800000E+02 1.300000E+02
6.700000E-04 4655 1.014000E+03 1.300000E+02
6.800000E-04 4735 1.036000E+03 1.500000E+02
6.900000E-04 4828 1.076000E+03 1.500000E+02
7.000000E-04 4933 1.114000E+03 1.500000E+02
7.100000E-04 5023 1.146000E+03 1.600000E+02
7.200000E-04 5104 1.164000E+03 1.600000E+02
7.300000E-04 5188 1.192000E+03 1.600000E+02
7.400000E-04 5261 1.214000E+03 1.600000E+02
7.500000E-04 5339 1.250000E+03 1.600000E+02
7.600000E-04 5417 1.272000E+03 1.700000E+02
7.700000E-04 5502 1.306000E+03 1.700000E+02
7.800000E-04 5577 1.334000E+03 1.800000E+02
7.900000E-04 5656 1.356000E+03 1.800000E+02
8.000000E-04 5730 1.376000E+03 2.100000E+02
8.100000E-04 5818 1.408000E+03 2.100000E+02
8.200000E-04 5910 1.448000E+03 2.100000E+02
8.300000E-04 5969 1.466000E+03 2.100000E+02
8.400000E-04 6058 1.498000E+03 2.100000E+02
8.500000E-04 6167 1.534000E+03 2.100000E+02
8.600000E-04 6234 1.566000E+03 2.100000E+02
8.700000E-04 6336 1.612000E+03 2.100000E+02
8.800000E-04 6426 1.644000E+03 2.100000E+02
8.900000E-04 6509 1.672000E+03 2.100000E+02
9.000000E-04 6574 1.684000E+03 2.100000E+02
9.100000E-04 6649 1.706000E+03 2.100000E+02
9.200000E-04 6737 1.750000E+03 2.300000E+02
9.300000E-04 6818 1.774000E+03 2.300000E+02
9.400000E-04 6911 1.810000E+03 2.300000E+02
9.500000E-04 6983 1.842000E+03 2.300000E+02
9.600000E-04 7059 1.872000E+03 2.300000E+02
9.700000E-04 7153 1.912000E+03 2.400000E+02
9.800000E-04 7226 1.936000E+03 2.400000E+02
9.900000E-04 7321 1.968000E+03 2.500000E+02
1.000000E-03 7431 2.020000E+03 2.500000E+02
