 time E 'electrons_from_0.45_micromoles_Flavin' 'electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 35 0.000000E+00 0.000000E+00
2.000000E-05 71 0.000000E+00 0.000000E+00
3.000000E-05 106 0.000000E+00 0.000000E+00
4.000000E-05 148 0.000000E+00 0.000000E+00
5.000000E-05 176 0.000000E+00 0.000000E+00
6.000000E-05 215 2.000000E+00 0.000000E+00
7.000000E-05 265 6.000000E+00 0.000000E+00
8.000000E-05 301 8.000000E+00 0.000000E+00
9.000000E-05 332 1.800000E+01 0.000000E+00
1.000000E-04 373 1.800000E+01 0.000000E+00
1.100000E-04 419 2.200000E+01 1.000000E+01
1.200000E-04 460 2.600000E+01 1.000000E+01
1.300000E-04 506 2.800000E+01 1.000000E+01
1.400000E-04 545 3.000000E+01 1.000000E+01
1.500000E-04 599 3.400000E+01 2.000000E+01
1.600000E-04 643 4.200000E+01 2.000000E+01
1.700000E-04 677 5.000000E+01 2.000000E+01
1.800000E-04 718 5.400000E+01 2.000000E+01
1.900000E-04 754 5.800000E+01 2.000000E+01
2.000000E-04 811 7.000000E+01 2.000000E+01
2.100000E-04 863 8.000000E+01 2.000000E+01
2.200000E-04 889 8.200000E+01 3.000000E+01
2.300000E-04 929 8.600000E+01 3.000000E+01
2.400000E-04 981 9.000000E+01 3.000000E+01
2.500000E-04 1037 1.020000E+02 3.000000E+01
2.600000E-04 1079 1.080000E+02 3.000000E+01
2.700000E-04 1118 1.120000E+02 3.000000E+01
2.800000E-04 1168 1.180000E+02 3.000000E+01
2.900000E-04 1211 1.260000E+02 3.000000E+01
3.000000E-04 1257 1.320000E+02 3.000000E+01
3.100000E-04 1309 1.460000E+02 3.000000E+01
3.200000E-04 1368 1.580000E+02 3.000000E+01
3.300000E-04 1418 1.660000E+02 3.000000E+01
3.400000E-04 1462 1.740000E+02 3.000000E+01
3.500000E-04 1510 1.760000E+02 3.000000E+01
3.600000E-04 1566 1.900000E+02 5.000000E+01
3.700000E-04 1621 2.060000E+02 6.000000E+01
3.800000E-04 1669 2.160000E+02 6.000000E+01
3.900000E-04 1718 2.320000E+02 6.000000E+01
4.000000E-04 1768 2.420000E+02 6.000000E+01
4.100000E-04 1830 2.560000E+02 6.000000E+01
4.200000E-04 1876 2.680000E+02 6.000000E+01
4.300000E-04 1930 2.780000E+02 7.000000E+01
4.400000E-04 1972 2.900000E+02 7.000000E+01
4.500000E-04 2027 3.080000E+02 7.000000E+01
4.600000E-04 2079 3.200000E+02 8.000000E+01
4.700000E-04 2137 3.340000E+02 8.000000E+01
4.800000E-04 2187 3.420000E+02 8.000000E+01
4.900000E-04 2256 3.540000E+02 8.000000E+01
5.000000E-04 2325 3.760000E+02 8.000000E+01
5.100000E-04 2387 3.980000E+02 9.000000E+01
5.200000E-04 2447 4.100000E+02 9.000000E+01
5.300000E-04 2493 4.220000E+02 9.000000E+01
5.400000E-04 2538 4.320000E+02 9.000000E+01
5.500000E-04 2594 4.460000E+02 1.100000E+02
5.600000E-04 2644 4.620000E+02 1.100000E+02
5.700000E-04 2712 4.780000E+02 1.200000E+02
5.800000E-04 2774 4.980000E+02 1.200000E+02
5.900000E-04 2828 5.140000E+02 1.300000E+02
6.000000E-04 2878 5.240000E+02 1.300000E+02
6.100000E-04 2927 5.420000E+02 1.400000E+02
6.200000E-04 2984 5.680000E+02 1.400000E+02
6.300000E-04 3037 5.860000E+02 1.400000E+02
6.400000E-04 3095 6.080000E+02 1.400000E+02
6.500000E-04 3139 6.160000E+02 1.400000E+02
6.600000E-04 3186 6.240000E+02 1.400000E+02
6.700000E-04 3231 6.380000E+02 1.400000E+02
6.800000E-04 3288 6.540000E+02 1.400000E+02
6.900000E-04 3358 6.780000E+02 1.500000E+02
7.000000E-04 3410 6.940000E+02 1.500000E+02
7.100000E-04 3471 7.140000E+02 1.500000E+02
7.200000E-04 3527 7.300000E+02 1.500000E+02
7.300000E-04 3594 7.580000E+02 1.700000E+02
7.400000E-04 3640 7.700000E+02 1.700000E+02
7.500000E-04 3704 7.920000E+02 1.700000E+02
7.600000E-04 3761 8.100000E+02 1.700000E+02
7.700000E-04 3832 8.420000E+02 1.800000E+02
7.800000E-04 3891 8.660000E+02 1.800000E+02
7.900000E-04 3957 8.940000E+02 1.900000E+02
8.000000E-04 4019 9.100000E+02 2.000000E+02
8.100000E-04 4084 9.420000E+02 2.000000E+02
8.200000E-04 4145 9.640000E+02 2.000000E+02
8.300000E-04 4226 9.880000E+02 2.100000E+02
8.400000E-04 4307 1.010000E+03 2.200000E+02
8.500000E-04 4374 1.034000E+03 2.200000E+02
8.600000E-04 4437 1.054000E+03 2.200000E+02
8.700000E-04 4513 1.090000E+03 2.200000E+02
8.800000E-04 4584 1.116000E+03 2.200000E+02
8.900000E-04 4655 1.146000E+03 2.200000E+02
9.000000E-04 4711 1.170000E+03 2.200000E+02
9.100000E-04 4782 1.198000E+03 2.200000E+02
9.200000E-04 4833 1.216000E+03 2.200000E+02
9.300000E-04 4915 1.246000E+03 2.400000E+02
9.400000E-04 4972 1.270000E+03 2.400000E+02
9.500000E-04 5056 1.308000E+03 2.600000E+02
9.600000E-04 5119 1.322000E+03 2.600000E+02
9.700000E-04 5172 1.344000E+03 2.800000E+02
9.800000E-04 5243 1.370000E+03 2.800000E+02
9.900000E-04 5300 1.400000E+03 2.800000E+02
1.000000E-03 5365 1.416000E+03 2.800000E+02
