 time E 'electrons_from_1.2_micromoles_Flavin' 'electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 64 0.000000E+00 0.000000E+00
2.000000E-05 131 0.000000E+00 0.000000E+00
3.000000E-05 191 0.000000E+00 0.000000E+00
4.000000E-05 261 0.000000E+00 0.000000E+00
5.000000E-05 333 0.000000E+00 0.000000E+00
6.000000E-05 397 2.000000E+00 0.000000E+00
7.000000E-05 470 8.000000E+00 1.000000E+01
8.000000E-05 559 8.000000E+00 1.000000E+01
9.000000E-05 626 1.800000E+01 1.000000E+01
1.000000E-04 700 2.400000E+01 1.000000E+01
1.100000E-04 777 2.600000E+01 1.000000E+01
1.200000E-04 846 2.800000E+01 1.000000E+01
1.300000E-04 910 3.800000E+01 1.000000E+01
1.400000E-04 998 5.200000E+01 1.000000E+01
1.500000E-04 1076 5.600000E+01 1.000000E+01
1.600000E-04 1153 6.600000E+01 1.000000E+01
1.700000E-04 1234 7.200000E+01 1.000000E+01
1.800000E-04 1310 8.200000E+01 1.000000E+01
1.900000E-04 1382 9.000000E+01 1.000000E+01
2.000000E-04 1449 9.400000E+01 1.000000E+01
2.100000E-04 1529 1.000000E+02 1.000000E+01
2.200000E-04 1628 1.200000E+02 1.000000E+01
2.300000E-04 1712 1.320000E+02 1.000000E+01
2.400000E-04 1781 1.500000E+02 1.000000E+01
2.500000E-04 1861 1.580000E+02 1.000000E+01
2.600000E-04 1948 1.640000E+02 1.000000E+01
2.700000E-04 2034 1.740000E+02 1.000000E+01
2.800000E-04 2149 2.080000E+02 1.000000E+01
2.900000E-04 2239 2.320000E+02 1.000000E+01
3.000000E-04 2327 2.480000E+02 1.000000E+01
3.100000E-04 2423 2.740000E+02 1.000000E+01
3.200000E-04 2517 2.920000E+02 2.000000E+01
3.300000E-04 2611 3.060000E+02 3.000000E+01
3.400000E-04 2705 3.300000E+02 3.000000E+01
3.500000E-04 2811 3.580000E+02 3.000000E+01
3.600000E-04 2911 3.860000E+02 4.000000E+01
3.700000E-04 3003 4.020000E+02 4.000000E+01
3.800000E-04 3094 4.220000E+02 4.000000E+01
3.900000E-04 3190 4.400000E+02 4.000000E+01
4.000000E-04 3295 4.680000E+02 5.000000E+01
4.100000E-04 3414 4.940000E+02 5.000000E+01
4.200000E-04 3523 5.200000E+02 6.000000E+01
4.300000E-04 3617 5.460000E+02 7.000000E+01
4.400000E-04 3704 5.660000E+02 7.000000E+01
4.500000E-04 3802 5.860000E+02 7.000000E+01
4.600000E-04 3908 6.120000E+02 7.000000E+01
4.700000E-04 4010 6.460000E+02 8.000000E+01
4.800000E-04 4097 6.640000E+02 8.000000E+01
4.900000E-04 4185 6.840000E+02 8.000000E+01
5.000000E-04 4277 7.080000E+02 8.000000E+01
5.100000E-04 4390 7.360000E+02 8.000000E+01
5.200000E-04 4489 7.660000E+02 9.000000E+01
5.300000E-04 4605 8.040000E+02 9.000000E+01
5.400000E-04 4707 8.400000E+02 9.000000E+01
5.500000E-04 4813 8.700000E+02 1.000000E+02
5.600000E-04 4924 9.060000E+02 1.000000E+02
5.700000E-04 5010 9.320000E+02 1.100000E+02
5.800000E-04 5095 9.460000E+02 1.100000E+02
5.900000E-04 5217 1.002000E+03 1.100000E+02
6.000000E-04 5327 1.022000E+03 1.100000E+02
6.100000E-04 5429 1.056000E+03 1.100000E+02
6.200000E-04 5548 1.086000E+03 1.200000E+02
6.300000E-04 5652 1.122000E+03 1.200000E+02
6.400000E-04 5772 1.158000E+03 1.200000E+02
6.500000E-04 5881 1.192000E+03 1.200000E+02
6.600000E-04 5980 1.224000E+03 1.200000E+02
6.700000E-04 6065 1.250000E+03 1.300000E+02
6.800000E-04 6170 1.276000E+03 1.300000E+02
6.900000E-04 6276 1.318000E+03 1.300000E+02
7.000000E-04 6387 1.362000E+03 1.300000E+02
7.100000E-04 6476 1.396000E+03 1.400000E+02
7.200000E-04 6584 1.438000E+03 1.400000E+02
7.300000E-04 6710 1.484000E+03 1.400000E+02
7.400000E-04 6837 1.544000E+03 1.400000E+02
7.500000E-04 6944 1.590000E+03 1.500000E+02
7.600000E-04 7046 1.624000E+03 1.500000E+02
7.700000E-04 7175 1.668000E+03 1.600000E+02
7.800000E-04 7286 1.712000E+03 1.600000E+02
7.900000E-04 7406 1.742000E+03 1.600000E+02
8.000000E-04 7509 1.776000E+03 1.700000E+02
8.100000E-04 7623 1.816000E+03 1.700000E+02
8.200000E-04 7744 1.858000E+03 1.700000E+02
8.300000E-04 7851 1.904000E+03 1.700000E+02
8.400000E-04 7973 1.942000E+03 1.700000E+02
8.500000E-04 8089 1.992000E+03 1.700000E+02
8.600000E-04 8207 2.026000E+03 1.700000E+02
8.700000E-04 8328 2.068000E+03 1.800000E+02
8.800000E-04 8434 2.098000E+03 1.800000E+02
8.900000E-04 8545 2.136000E+03 1.800000E+02
9.000000E-04 8679 2.190000E+03 1.800000E+02
9.100000E-04 8790 2.234000E+03 1.800000E+02
9.200000E-04 8913 2.286000E+03 1.800000E+02
9.300000E-04 9030 2.332000E+03 1.800000E+02
9.400000E-04 9141 2.386000E+03 1.900000E+02
9.500000E-04 9236 2.426000E+03 2.000000E+02
9.600000E-04 9349 2.464000E+03 2.300000E+02
9.700000E-04 9457 2.494000E+03 2.300000E+02
9.800000E-04 9591 2.556000E+03 2.300000E+02
9.900000E-04 9725 2.602000E+03 2.400000E+02
1.000000E-03 9844 2.658000E+03 2.400000E+02
