 time E 'electrons_from_0.75_micromoles_Flavin' 'electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 52 0.000000E+00 0.000000E+00
2.000000E-05 101 0.000000E+00 0.000000E+00
3.000000E-05 157 0.000000E+00 0.000000E+00
4.000000E-05 209 0.000000E+00 0.000000E+00
5.000000E-05 283 2.000000E+00 0.000000E+00
6.000000E-05 342 4.000000E+00 0.000000E+00
7.000000E-05 390 6.000000E+00 0.000000E+00
8.000000E-05 454 8.000000E+00 0.000000E+00
9.000000E-05 512 1.400000E+01 0.000000E+00
1.000000E-04 579 1.600000E+01 0.000000E+00
1.100000E-04 638 1.800000E+01 0.000000E+00
1.200000E-04 703 2.400000E+01 0.000000E+00
1.300000E-04 764 2.800000E+01 0.000000E+00
1.400000E-04 828 3.800000E+01 0.000000E+00
1.500000E-04 892 4.800000E+01 0.000000E+00
1.600000E-04 945 5.600000E+01 1.000000E+01
1.700000E-04 1006 6.400000E+01 1.000000E+01
1.800000E-04 1067 7.000000E+01 1.000000E+01
1.900000E-04 1128 7.600000E+01 1.000000E+01
2.000000E-04 1195 8.000000E+01 1.000000E+01
2.100000E-04 1265 9.400000E+01 1.000000E+01
2.200000E-04 1333 1.060000E+02 1.000000E+01
2.300000E-04 1403 1.200000E+02 1.000000E+01
2.400000E-04 1476 1.280000E+02 1.000000E+01
2.500000E-04 1539 1.460000E+02 1.000000E+01
2.600000E-04 1626 1.580000E+02 3.000000E+01
2.700000E-04 1692 1.660000E+02 3.000000E+01
2.800000E-04 1763 1.800000E+02 3.000000E+01
2.900000E-04 1834 1.980000E+02 4.000000E+01
3.000000E-04 1913 2.160000E+02 4.000000E+01
3.100000E-04 1978 2.320000E+02 4.000000E+01
3.200000E-04 2049 2.500000E+02 5.000000E+01
3.300000E-04 2123 2.700000E+02 5.000000E+01
3.400000E-04 2164 2.840000E+02 6.000000E+01
3.500000E-04 2212 2.980000E+02 7.000000E+01
3.600000E-04 2278 3.100000E+02 7.000000E+01
3.700000E-04 2349 3.320000E+02 7.000000E+01
3.800000E-04 2412 3.480000E+02 7.000000E+01
3.900000E-04 2486 3.600000E+02 8.000000E+01
4.000000E-04 2546 3.860000E+02 8.000000E+01
4.100000E-04 2618 4.020000E+02 8.000000E+01
4.200000E-04 2694 4.200000E+02 9.000000E+01
4.300000E-04 2757 4.400000E+02 9.000000E+01
4.400000E-04 2826 4.520000E+02 9.000000E+01
4.500000E-04 2909 4.760000E+02 9.000000E+01
4.600000E-04 2982 5.000000E+02 9.000000E+01
4.700000E-04 3051 5.120000E+02 9.000000E+01
4.800000E-04 3111 5.280000E+02 9.000000E+01
4.900000E-04 3167 5.400000E+02 9.000000E+01
5.000000E-04 3229 5.580000E+02 9.000000E+01
5.100000E-04 3295 5.740000E+02 1.100000E+02
5.200000E-04 3385 6.040000E+02 1.100000E+02
5.300000E-04 3465 6.320000E+02 1.100000E+02
5.400000E-04 3526 6.440000E+02 1.100000E+02
5.500000E-04 3613 6.680000E+02 1.100000E+02
5.600000E-04 3686 6.860000E+02 1.100000E+02
5.700000E-04 3761 7.080000E+02 1.100000E+02
5.800000E-04 3843 7.400000E+02 1.200000E+02
5.900000E-04 3905 7.580000E+02 1.200000E+02
6.000000E-04 3975 7.800000E+02 1.200000E+02
6.100000E-04 4053 8.040000E+02 1.200000E+02
6.200000E-04 4140 8.300000E+02 1.200000E+02
6.300000E-04 4217 8.620000E+02 1.200000E+02
6.400000E-04 4304 8.840000E+02 1.300000E+02
6.500000E-04 4389 9.140000E+02 1.300000E+02
6.600000E-04 4479 9.460000E+02 1.300000E+02
6.700000E-04 4569 9.760000E+02 1.300000E+02
6.800000E-04 4653 1.004000E+03 1.300000E+02
6.900000E-04 4738 1.032000E+03 1.300000E+02
7.000000E-04 4798 1.044000E+03 1.300000E+02
7.100000E-04 4858 1.062000E+03 1.300000E+02
7.200000E-04 4935 1.082000E+03 1.400000E+02
7.300000E-04 5017 1.102000E+03 1.400000E+02
7.400000E-04 5079 1.126000E+03 1.400000E+02
7.500000E-04 5170 1.160000E+03 1.400000E+02
7.600000E-04 5241 1.184000E+03 1.500000E+02
7.700000E-04 5308 1.202000E+03 1.600000E+02
7.800000E-04 5385 1.228000E+03 1.600000E+02
7.900000E-04 5481 1.272000E+03 1.600000E+02
8.000000E-04 5555 1.294000E+03 1.600000E+02
8.100000E-04 5643 1.318000E+03 1.700000E+02
8.200000E-04 5738 1.350000E+03 1.700000E+02
8.300000E-04 5832 1.380000E+03 1.700000E+02
8.400000E-04 5912 1.414000E+03 1.800000E+02
8.500000E-04 5997 1.444000E+03 1.800000E+02
8.600000E-04 6079 1.480000E+03 1.900000E+02
8.700000E-04 6160 1.502000E+03 1.900000E+02
8.800000E-04 6256 1.530000E+03 2.000000E+02
8.900000E-04 6358 1.574000E+03 2.100000E+02
9.000000E-04 6445 1.602000E+03 2.100000E+02
9.100000E-04 6543 1.632000E+03 2.100000E+02
9.200000E-04 6626 1.668000E+03 2.100000E+02
9.300000E-04 6714 1.704000E+03 2.100000E+02
9.400000E-04 6787 1.734000E+03 2.100000E+02
9.500000E-04 6877 1.764000E+03 2.200000E+02
9.600000E-04 6964 1.798000E+03 2.200000E+02
9.700000E-04 7049 1.834000E+03 2.200000E+02
9.800000E-04 7121 1.864000E+03 2.300000E+02
9.900000E-04 7214 1.896000E+03 2.300000E+02
1.000000E-03 7303 1.926000E+03 2.300000E+02
