 time E 'electrons_from_0.2_micromoles_Flavin' 'electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 14 0.000000E+00 0.000000E+00
2.000000E-05 32 0.000000E+00 0.000000E+00
3.000000E-05 48 0.000000E+00 0.000000E+00
4.000000E-05 71 0.000000E+00 0.000000E+00
5.000000E-05 95 0.000000E+00 0.000000E+00
6.000000E-05 121 0.000000E+00 0.000000E+00
7.000000E-05 140 0.000000E+00 0.000000E+00
8.000000E-05 153 0.000000E+00 0.000000E+00
9.000000E-05 174 4.000000E+00 0.000000E+00
1.000000E-04 201 4.000000E+00 0.000000E+00
1.100000E-04 233 8.000000E+00 0.000000E+00
1.200000E-04 253 1.000000E+01 0.000000E+00
1.300000E-04 272 1.000000E+01 0.000000E+00
1.400000E-04 299 1.400000E+01 0.000000E+00
1.500000E-04 332 1.400000E+01 0.000000E+00
1.600000E-04 348 1.400000E+01 0.000000E+00
1.700000E-04 373 1.600000E+01 1.000000E+01
1.800000E-04 402 2.200000E+01 2.000000E+01
1.900000E-04 428 2.200000E+01 2.000000E+01
2.000000E-04 446 2.200000E+01 2.000000E+01
2.100000E-04 470 3.200000E+01 2.000000E+01
2.200000E-04 495 3.800000E+01 3.000000E+01
2.300000E-04 526 4.400000E+01 3.000000E+01
2.400000E-04 558 4.800000E+01 3.000000E+01
2.500000E-04 583 5.200000E+01 3.000000E+01
2.600000E-04 614 6.000000E+01 4.000000E+01
2.700000E-04 642 6.800000E+01 4.000000E+01
2.800000E-04 665 7.200000E+01 5.000000E+01
2.900000E-04 682 7.600000E+01 5.000000E+01
3.000000E-04 705 8.200000E+01 6.000000E+01
3.100000E-04 736 9.200000E+01 6.000000E+01
3.200000E-04 765 9.400000E+01 6.000000E+01
3.300000E-04 794 9.800000E+01 6.000000E+01
3.400000E-04 818 1.060000E+02 6.000000E+01
3.500000E-04 843 1.160000E+02 6.000000E+01
3.600000E-04 870 1.200000E+02 6.000000E+01
3.700000E-04 894 1.240000E+02 6.000000E+01
3.800000E-04 926 1.300000E+02 6.000000E+01
3.900000E-04 952 1.340000E+02 6.000000E+01
4.000000E-04 976 1.340000E+02 6.000000E+01
4.100000E-04 1005 1.400000E+02 6.000000E+01
4.200000E-04 1035 1.460000E+02 6.000000E+01
4.300000E-04 1079 1.560000E+02 7.000000E+01
4.400000E-04 1126 1.700000E+02 7.000000E+01
4.500000E-04 1156 1.800000E+02 7.000000E+01
4.600000E-04 1179 1.840000E+02 7.000000E+01
4.700000E-04 1213 1.940000E+02 9.000000E+01
4.800000E-04 1237 1.980000E+02 9.000000E+01
4.900000E-04 1271 2.020000E+02 9.000000E+01
5.000000E-04 1305 2.100000E+02 9.000000E+01
5.100000E-04 1325 2.180000E+02 9.000000E+01
5.200000E-04 1361 2.240000E+02 9.000000E+01
5.300000E-04 1385 2.280000E+02 9.000000E+01
5.400000E-04 1418 2.360000E+02 9.000000E+01
5.500000E-04 1451 2.480000E+02 9.000000E+01
5.600000E-04 1479 2.600000E+02 9.000000E+01
5.700000E-04 1505 2.720000E+02 9.000000E+01
5.800000E-04 1538 2.860000E+02 9.000000E+01
5.900000E-04 1576 3.060000E+02 9.000000E+01
6.000000E-04 1605 3.100000E+02 1.000000E+02
6.100000E-04 1641 3.160000E+02 1.100000E+02
6.200000E-04 1676 3.220000E+02 1.100000E+02
6.300000E-04 1708 3.320000E+02 1.200000E+02
6.400000E-04 1746 3.440000E+02 1.300000E+02
6.500000E-04 1788 3.520000E+02 1.300000E+02
6.600000E-04 1813 3.620000E+02 1.300000E+02
6.700000E-04 1830 3.620000E+02 1.400000E+02
6.800000E-04 1865 3.680000E+02 1.600000E+02
6.900000E-04 1898 3.780000E+02 1.600000E+02
7.000000E-04 1946 3.920000E+02 1.600000E+02
7.100000E-04 1982 4.040000E+02 1.700000E+02
7.200000E-04 2022 4.180000E+02 1.700000E+02
7.300000E-04 2063 4.280000E+02 1.700000E+02
7.400000E-04 2104 4.380000E+02 1.700000E+02
7.500000E-04 2138 4.540000E+02 1.700000E+02
7.600000E-04 2169 4.660000E+02 1.700000E+02
7.700000E-04 2213 4.820000E+02 1.700000E+02
7.800000E-04 2258 5.040000E+02 1.800000E+02
7.900000E-04 2287 5.080000E+02 1.800000E+02
8.000000E-04 2318 5.220000E+02 1.800000E+02
8.100000E-04 2349 5.300000E+02 1.900000E+02
8.200000E-04 2385 5.380000E+02 1.900000E+02
8.300000E-04 2426 5.560000E+02 1.900000E+02
8.400000E-04 2463 5.720000E+02 1.900000E+02
8.500000E-04 2492 5.860000E+02 2.100000E+02
8.600000E-04 2521 5.940000E+02 2.100000E+02
8.700000E-04 2550 6.020000E+02 2.200000E+02
8.800000E-04 2580 6.140000E+02 2.400000E+02
8.900000E-04 2614 6.340000E+02 2.400000E+02
9.000000E-04 2643 6.360000E+02 2.400000E+02
9.100000E-04 2678 6.400000E+02 2.500000E+02
9.200000E-04 2703 6.480000E+02 2.800000E+02
9.300000E-04 2736 6.520000E+02 2.800000E+02
9.400000E-04 2764 6.660000E+02 2.800000E+02
9.500000E-04 2795 6.760000E+02 2.900000E+02
9.600000E-04 2836 6.940000E+02 3.000000E+02
9.700000E-04 2865 7.080000E+02 3.000000E+02
9.800000E-04 2906 7.200000E+02 3.000000E+02
9.900000E-04 2941 7.340000E+02 3.200000E+02
1.000000E-03 2975 7.420000E+02 3.200000E+02
