 time E 'electrons_from_0.2_micromoles_Flavin' 'electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 17 0.000000E+00 0.000000E+00
2.000000E-05 36 0.000000E+00 0.000000E+00
3.000000E-05 65 0.000000E+00 0.000000E+00
4.000000E-05 92 0.000000E+00 0.000000E+00
5.000000E-05 117 0.000000E+00 0.000000E+00
6.000000E-05 135 2.000000E+00 0.000000E+00
7.000000E-05 158 4.000000E+00 1.000000E+01
8.000000E-05 176 8.000000E+00 1.000000E+01
9.000000E-05 204 8.000000E+00 1.000000E+01
1.000000E-04 223 1.000000E+01 1.000000E+01
1.100000E-04 241 1.200000E+01 1.000000E+01
1.200000E-04 259 1.400000E+01 1.000000E+01
1.300000E-04 274 1.600000E+01 1.000000E+01
1.400000E-04 294 2.000000E+01 1.000000E+01
1.500000E-04 320 2.000000E+01 1.000000E+01
1.600000E-04 344 2.400000E+01 1.000000E+01
1.700000E-04 363 2.400000E+01 2.000000E+01
1.800000E-04 384 2.400000E+01 2.000000E+01
1.900000E-04 404 2.800000E+01 2.000000E+01
2.000000E-04 435 3.000000E+01 2.000000E+01
2.100000E-04 473 4.600000E+01 2.000000E+01
2.200000E-04 513 5.600000E+01 2.000000E+01
2.300000E-04 543 5.800000E+01 4.000000E+01
2.400000E-04 577 6.400000E+01 4.000000E+01
2.500000E-04 610 6.800000E+01 4.000000E+01
2.600000E-04 637 7.000000E+01 5.000000E+01
2.700000E-04 664 8.000000E+01 5.000000E+01
2.800000E-04 681 8.000000E+01 5.000000E+01
2.900000E-04 709 8.200000E+01 5.000000E+01
3.000000E-04 735 8.600000E+01 5.000000E+01
3.100000E-04 774 9.400000E+01 6.000000E+01
3.200000E-04 802 9.800000E+01 6.000000E+01
3.300000E-04 828 1.060000E+02 6.000000E+01
3.400000E-04 856 1.100000E+02 7.000000E+01
3.500000E-04 883 1.140000E+02 7.000000E+01
3.600000E-04 901 1.160000E+02 8.000000E+01
3.700000E-04 934 1.240000E+02 9.000000E+01
3.800000E-04 976 1.360000E+02 1.000000E+02
3.900000E-04 1000 1.380000E+02 1.000000E+02
4.000000E-04 1028 1.480000E+02 1.000000E+02
4.100000E-04 1060 1.580000E+02 1.000000E+02
4.200000E-04 1091 1.680000E+02 1.000000E+02
4.300000E-04 1119 1.740000E+02 1.100000E+02
4.400000E-04 1145 1.800000E+02 1.200000E+02
4.500000E-04 1181 1.940000E+02 1.200000E+02
4.600000E-04 1207 2.060000E+02 1.200000E+02
4.700000E-04 1243 2.160000E+02 1.200000E+02
4.800000E-04 1278 2.260000E+02 1.200000E+02
4.900000E-04 1310 2.320000E+02 1.200000E+02
5.000000E-04 1337 2.400000E+02 1.200000E+02
5.100000E-04 1367 2.480000E+02 1.200000E+02
5.200000E-04 1396 2.540000E+02 1.300000E+02
5.300000E-04 1424 2.640000E+02 1.300000E+02
5.400000E-04 1442 2.660000E+02 1.300000E+02
5.500000E-04 1477 2.800000E+02 1.300000E+02
5.600000E-04 1504 2.840000E+02 1.300000E+02
5.700000E-04 1532 2.940000E+02 1.300000E+02
5.800000E-04 1564 3.000000E+02 1.300000E+02
5.900000E-04 1593 3.080000E+02 1.400000E+02
6.000000E-04 1628 3.160000E+02 1.500000E+02
6.100000E-04 1671 3.300000E+02 1.700000E+02
6.200000E-04 1701 3.420000E+02 1.700000E+02
6.300000E-04 1731 3.540000E+02 1.700000E+02
6.400000E-04 1762 3.640000E+02 1.800000E+02
6.500000E-04 1794 3.680000E+02 1.900000E+02
6.600000E-04 1824 3.680000E+02 1.900000E+02
6.700000E-04 1854 3.780000E+02 1.900000E+02
6.800000E-04 1885 3.880000E+02 1.900000E+02
6.900000E-04 1911 3.980000E+02 1.900000E+02
7.000000E-04 1935 4.020000E+02 2.000000E+02
7.100000E-04 1958 4.120000E+02 2.000000E+02
7.200000E-04 1986 4.180000E+02 2.000000E+02
7.300000E-04 2020 4.320000E+02 2.100000E+02
7.400000E-04 2044 4.420000E+02 2.100000E+02
7.500000E-04 2084 4.540000E+02 2.200000E+02
7.600000E-04 2115 4.640000E+02 2.200000E+02
7.700000E-04 2147 4.760000E+02 2.200000E+02
7.800000E-04 2173 4.880000E+02 2.200000E+02
7.900000E-04 2203 4.920000E+02 2.200000E+02
8.000000E-04 2234 5.000000E+02 2.200000E+02
8.100000E-04 2255 5.020000E+02 2.200000E+02
8.200000E-04 2286 5.140000E+02 2.200000E+02
8.300000E-04 2314 5.240000E+02 2.200000E+02
8.400000E-04 2343 5.300000E+02 2.200000E+02
8.500000E-04 2375 5.420000E+02 2.200000E+02
8.600000E-04 2403 5.520000E+02 2.200000E+02
8.700000E-04 2433 5.580000E+02 2.300000E+02
8.800000E-04 2471 5.740000E+02 2.400000E+02
8.900000E-04 2487 5.780000E+02 2.400000E+02
9.000000E-04 2518 5.820000E+02 2.400000E+02
9.100000E-04 2550 6.000000E+02 2.500000E+02
9.200000E-04 2576 6.120000E+02 2.500000E+02
9.300000E-04 2612 6.240000E+02 2.600000E+02
9.400000E-04 2648 6.460000E+02 2.600000E+02
9.500000E-04 2689 6.600000E+02 2.800000E+02
9.600000E-04 2720 6.700000E+02 2.800000E+02
9.700000E-04 2765 6.860000E+02 2.900000E+02
9.800000E-04 2803 7.000000E+02 2.900000E+02
9.900000E-04 2845 7.140000E+02 2.900000E+02
1.000000E-03 2879 7.240000E+02 2.900000E+02
