 time E 'electrons_from_0.2_micromoles_Flavin' 'electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 17 0.000000E+00 0.000000E+00
2.000000E-05 37 0.000000E+00 0.000000E+00
3.000000E-05 47 0.000000E+00 0.000000E+00
4.000000E-05 68 0.000000E+00 0.000000E+00
5.000000E-05 91 0.000000E+00 0.000000E+00
6.000000E-05 112 0.000000E+00 0.000000E+00
7.000000E-05 138 2.000000E+00 0.000000E+00
8.000000E-05 162 2.000000E+00 0.000000E+00
9.000000E-05 184 2.000000E+00 0.000000E+00
1.000000E-04 210 6.000000E+00 0.000000E+00
1.100000E-04 229 6.000000E+00 0.000000E+00
1.200000E-04 245 8.000000E+00 0.000000E+00
1.300000E-04 269 1.000000E+01 0.000000E+00
1.400000E-04 292 1.400000E+01 0.000000E+00
1.500000E-04 319 1.800000E+01 0.000000E+00
1.600000E-04 347 2.400000E+01 0.000000E+00
1.700000E-04 385 3.000000E+01 0.000000E+00
1.800000E-04 421 3.000000E+01 0.000000E+00
1.900000E-04 444 3.200000E+01 1.000000E+01
2.000000E-04 460 3.600000E+01 1.000000E+01
2.100000E-04 481 3.600000E+01 1.000000E+01
2.200000E-04 498 3.800000E+01 1.000000E+01
2.300000E-04 516 4.000000E+01 1.000000E+01
2.400000E-04 540 4.200000E+01 1.000000E+01
2.500000E-04 566 4.400000E+01 1.000000E+01
2.600000E-04 592 5.200000E+01 1.000000E+01
2.700000E-04 608 5.400000E+01 1.000000E+01
2.800000E-04 626 5.400000E+01 1.000000E+01
2.900000E-04 644 5.400000E+01 1.000000E+01
3.000000E-04 673 6.200000E+01 1.000000E+01
3.100000E-04 709 6.400000E+01 2.000000E+01
3.200000E-04 745 7.600000E+01 3.000000E+01
3.300000E-04 769 8.200000E+01 3.000000E+01
3.400000E-04 805 8.800000E+01 4.000000E+01
3.500000E-04 825 9.200000E+01 4.000000E+01
3.600000E-04 850 9.800000E+01 4.000000E+01
3.700000E-04 885 1.080000E+02 4.000000E+01
3.800000E-04 910 1.140000E+02 5.000000E+01
3.900000E-04 939 1.200000E+02 5.000000E+01
4.000000E-04 976 1.300000E+02 5.000000E+01
4.100000E-04 1004 1.440000E+02 5.000000E+01
4.200000E-04 1052 1.580000E+02 7.000000E+01
4.300000E-04 1084 1.680000E+02 7.000000E+01
4.400000E-04 1113 1.760000E+02 7.000000E+01
4.500000E-04 1137 1.820000E+02 7.000000E+01
4.600000E-04 1158 1.860000E+02 7.000000E+01
4.700000E-04 1192 1.960000E+02 7.000000E+01
4.800000E-04 1233 2.100000E+02 7.000000E+01
4.900000E-04 1264 2.180000E+02 7.000000E+01
5.000000E-04 1281 2.220000E+02 7.000000E+01
5.100000E-04 1311 2.300000E+02 8.000000E+01
5.200000E-04 1335 2.360000E+02 9.000000E+01
5.300000E-04 1364 2.480000E+02 9.000000E+01
5.400000E-04 1400 2.620000E+02 9.000000E+01
5.500000E-04 1438 2.760000E+02 9.000000E+01
5.600000E-04 1465 2.800000E+02 1.000000E+02
5.700000E-04 1506 2.920000E+02 1.000000E+02
5.800000E-04 1540 3.020000E+02 1.000000E+02
5.900000E-04 1563 3.080000E+02 1.100000E+02
6.000000E-04 1592 3.200000E+02 1.100000E+02
6.100000E-04 1620 3.260000E+02 1.100000E+02
6.200000E-04 1656 3.340000E+02 1.100000E+02
6.300000E-04 1688 3.360000E+02 1.100000E+02
6.400000E-04 1726 3.440000E+02 1.100000E+02
6.500000E-04 1752 3.560000E+02 1.100000E+02
6.600000E-04 1775 3.680000E+02 1.100000E+02
6.700000E-04 1808 3.820000E+02 1.100000E+02
6.800000E-04 1843 3.920000E+02 1.100000E+02
6.900000E-04 1881 4.040000E+02 1.100000E+02
7.000000E-04 1926 4.220000E+02 1.200000E+02
7.100000E-04 1963 4.300000E+02 1.200000E+02
7.200000E-04 1988 4.380000E+02 1.200000E+02
7.300000E-04 2027 4.540000E+02 1.200000E+02
7.400000E-04 2059 4.600000E+02 1.300000E+02
7.500000E-04 2081 4.620000E+02 1.300000E+02
7.600000E-04 2114 4.700000E+02 1.400000E+02
7.700000E-04 2151 4.860000E+02 1.500000E+02
7.800000E-04 2175 4.960000E+02 1.500000E+02
7.900000E-04 2199 4.980000E+02 1.600000E+02
8.000000E-04 2234 5.100000E+02 1.800000E+02
8.100000E-04 2266 5.240000E+02 1.800000E+02
8.200000E-04 2299 5.360000E+02 1.800000E+02
8.300000E-04 2331 5.460000E+02 1.800000E+02
8.400000E-04 2372 5.560000E+02 1.900000E+02
8.500000E-04 2424 5.780000E+02 1.900000E+02
8.600000E-04 2449 5.840000E+02 1.900000E+02
8.700000E-04 2483 5.920000E+02 1.900000E+02
8.800000E-04 2520 6.060000E+02 1.900000E+02
8.900000E-04 2549 6.200000E+02 1.900000E+02
9.000000E-04 2583 6.300000E+02 1.900000E+02
9.100000E-04 2612 6.300000E+02 2.000000E+02
9.200000E-04 2652 6.440000E+02 2.000000E+02
9.300000E-04 2687 6.620000E+02 2.000000E+02
9.400000E-04 2711 6.720000E+02 2.100000E+02
9.500000E-04 2756 7.020000E+02 2.100000E+02
9.600000E-04 2791 7.180000E+02 2.300000E+02
9.700000E-04 2819 7.320000E+02 2.300000E+02
9.800000E-04 2846 7.440000E+02 2.400000E+02
9.900000E-04 2871 7.540000E+02 2.400000E+02
1.000000E-03 2906 7.620000E+02 2.600000E+02
