 time E 'electrons_from_0.75_micromoles_Flavin' 'electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 34 0.000000E+00 0.000000E+00
2.000000E-05 79 0.000000E+00 0.000000E+00
3.000000E-05 125 0.000000E+00 0.000000E+00
4.000000E-05 184 2.000000E+00 0.000000E+00
5.000000E-05 235 4.000000E+00 0.000000E+00
6.000000E-05 293 8.000000E+00 0.000000E+00
7.000000E-05 345 8.000000E+00 0.000000E+00
8.000000E-05 422 1.400000E+01 0.000000E+00
9.000000E-05 496 2.200000E+01 1.000000E+01
1.000000E-04 560 3.000000E+01 1.000000E+01
1.100000E-04 606 3.400000E+01 1.000000E+01
1.200000E-04 666 4.000000E+01 1.000000E+01
1.300000E-04 722 4.200000E+01 1.000000E+01
1.400000E-04 788 4.800000E+01 1.000000E+01
1.500000E-04 848 5.600000E+01 1.000000E+01
1.600000E-04 910 6.200000E+01 1.000000E+01
1.700000E-04 968 7.000000E+01 1.000000E+01
1.800000E-04 1028 7.600000E+01 1.000000E+01
1.900000E-04 1081 8.400000E+01 1.000000E+01
2.000000E-04 1153 9.400000E+01 2.000000E+01
2.100000E-04 1235 1.080000E+02 2.000000E+01
2.200000E-04 1308 1.180000E+02 2.000000E+01
2.300000E-04 1368 1.340000E+02 3.000000E+01
2.400000E-04 1449 1.460000E+02 3.000000E+01
2.500000E-04 1518 1.560000E+02 3.000000E+01
2.600000E-04 1575 1.640000E+02 3.000000E+01
2.700000E-04 1647 1.780000E+02 3.000000E+01
2.800000E-04 1695 1.940000E+02 3.000000E+01
2.900000E-04 1753 2.060000E+02 3.000000E+01
3.000000E-04 1822 2.300000E+02 3.000000E+01
3.100000E-04 1878 2.400000E+02 3.000000E+01
3.200000E-04 1932 2.540000E+02 3.000000E+01
3.300000E-04 2000 2.660000E+02 3.000000E+01
3.400000E-04 2068 2.780000E+02 3.000000E+01
3.500000E-04 2147 2.960000E+02 3.000000E+01
3.600000E-04 2219 3.140000E+02 3.000000E+01
3.700000E-04 2298 3.400000E+02 4.000000E+01
3.800000E-04 2366 3.540000E+02 4.000000E+01
3.900000E-04 2419 3.660000E+02 6.000000E+01
4.000000E-04 2494 3.840000E+02 6.000000E+01
4.100000E-04 2559 4.000000E+02 6.000000E+01
4.200000E-04 2619 4.060000E+02 6.000000E+01
4.300000E-04 2677 4.200000E+02 6.000000E+01
4.400000E-04 2734 4.400000E+02 6.000000E+01
4.500000E-04 2794 4.500000E+02 6.000000E+01
4.600000E-04 2876 4.680000E+02 6.000000E+01
4.700000E-04 2945 4.840000E+02 6.000000E+01
4.800000E-04 3024 5.080000E+02 7.000000E+01
4.900000E-04 3100 5.220000E+02 7.000000E+01
5.000000E-04 3178 5.440000E+02 7.000000E+01
5.100000E-04 3250 5.600000E+02 7.000000E+01
5.200000E-04 3346 5.960000E+02 7.000000E+01
5.300000E-04 3419 6.180000E+02 7.000000E+01
5.400000E-04 3500 6.320000E+02 7.000000E+01
5.500000E-04 3559 6.480000E+02 7.000000E+01
5.600000E-04 3650 6.820000E+02 8.000000E+01
5.700000E-04 3725 7.080000E+02 8.000000E+01
5.800000E-04 3787 7.260000E+02 8.000000E+01
5.900000E-04 3845 7.360000E+02 8.000000E+01
6.000000E-04 3923 7.600000E+02 8.000000E+01
6.100000E-04 4009 7.900000E+02 8.000000E+01
6.200000E-04 4076 8.020000E+02 8.000000E+01
6.300000E-04 4177 8.360000E+02 9.000000E+01
6.400000E-04 4251 8.580000E+02 9.000000E+01
6.500000E-04 4319 8.800000E+02 9.000000E+01
6.600000E-04 4401 9.060000E+02 1.100000E+02
6.700000E-04 4497 9.380000E+02 1.100000E+02
6.800000E-04 4577 9.600000E+02 1.300000E+02
6.900000E-04 4667 9.860000E+02 1.300000E+02
7.000000E-04 4749 1.022000E+03 1.300000E+02
7.100000E-04 4811 1.044000E+03 1.300000E+02
7.200000E-04 4891 1.070000E+03 1.300000E+02
7.300000E-04 4966 1.098000E+03 1.400000E+02
7.400000E-04 5034 1.118000E+03 1.400000E+02
7.500000E-04 5128 1.150000E+03 1.500000E+02
7.600000E-04 5205 1.178000E+03 1.500000E+02
7.700000E-04 5278 1.214000E+03 1.500000E+02
7.800000E-04 5361 1.236000E+03 1.600000E+02
7.900000E-04 5436 1.260000E+03 1.600000E+02
8.000000E-04 5526 1.298000E+03 1.600000E+02
8.100000E-04 5617 1.330000E+03 1.700000E+02
8.200000E-04 5691 1.348000E+03 1.800000E+02
8.300000E-04 5779 1.372000E+03 1.800000E+02
8.400000E-04 5861 1.404000E+03 1.800000E+02
8.500000E-04 5944 1.442000E+03 1.800000E+02
8.600000E-04 6021 1.462000E+03 1.900000E+02
8.700000E-04 6106 1.478000E+03 1.900000E+02
8.800000E-04 6198 1.510000E+03 1.900000E+02
8.900000E-04 6273 1.548000E+03 1.900000E+02
9.000000E-04 6357 1.580000E+03 1.900000E+02
9.100000E-04 6430 1.604000E+03 1.900000E+02
9.200000E-04 6505 1.632000E+03 1.900000E+02
9.300000E-04 6589 1.660000E+03 1.900000E+02
9.400000E-04 6670 1.692000E+03 1.900000E+02
9.500000E-04 6738 1.714000E+03 2.000000E+02
9.600000E-04 6817 1.736000E+03 2.000000E+02
9.700000E-04 6900 1.774000E+03 2.100000E+02
9.800000E-04 6986 1.800000E+03 2.300000E+02
9.900000E-04 7090 1.852000E+03 2.500000E+02
1.000000E-03 7165 1.876000E+03 2.500000E+02
