 time E 'electrons_from_0.45_micromoles_Flavin' 'electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 43 0.000000E+00 0.000000E+00
2.000000E-05 76 0.000000E+00 0.000000E+00
3.000000E-05 111 0.000000E+00 0.000000E+00
4.000000E-05 153 2.000000E+00 0.000000E+00
5.000000E-05 194 2.000000E+00 0.000000E+00
6.000000E-05 233 6.000000E+00 0.000000E+00
7.000000E-05 283 1.000000E+01 0.000000E+00
8.000000E-05 327 1.400000E+01 0.000000E+00
9.000000E-05 367 2.400000E+01 0.000000E+00
1.000000E-04 405 2.600000E+01 0.000000E+00
1.100000E-04 447 2.800000E+01 1.000000E+01
1.200000E-04 495 3.400000E+01 1.000000E+01
1.300000E-04 523 3.400000E+01 1.000000E+01
1.400000E-04 564 4.000000E+01 1.000000E+01
1.500000E-04 598 4.200000E+01 1.000000E+01
1.600000E-04 647 4.400000E+01 2.000000E+01
1.700000E-04 687 4.600000E+01 2.000000E+01
1.800000E-04 732 4.800000E+01 2.000000E+01
1.900000E-04 784 5.400000E+01 2.000000E+01
2.000000E-04 828 6.200000E+01 2.000000E+01
2.100000E-04 870 7.000000E+01 2.000000E+01
2.200000E-04 908 7.400000E+01 3.000000E+01
2.300000E-04 951 8.200000E+01 3.000000E+01
2.400000E-04 994 8.800000E+01 3.000000E+01
2.500000E-04 1037 9.600000E+01 3.000000E+01
2.600000E-04 1077 1.100000E+02 4.000000E+01
2.700000E-04 1114 1.180000E+02 4.000000E+01
2.800000E-04 1148 1.200000E+02 4.000000E+01
2.900000E-04 1189 1.260000E+02 4.000000E+01
3.000000E-04 1234 1.340000E+02 4.000000E+01
3.100000E-04 1276 1.440000E+02 4.000000E+01
3.200000E-04 1323 1.620000E+02 4.000000E+01
3.300000E-04 1365 1.660000E+02 5.000000E+01
3.400000E-04 1404 1.700000E+02 5.000000E+01
3.500000E-04 1460 1.860000E+02 5.000000E+01
3.600000E-04 1525 1.980000E+02 5.000000E+01
3.700000E-04 1569 2.080000E+02 5.000000E+01
3.800000E-04 1613 2.180000E+02 5.000000E+01
3.900000E-04 1664 2.380000E+02 6.000000E+01
4.000000E-04 1711 2.440000E+02 7.000000E+01
4.100000E-04 1761 2.580000E+02 7.000000E+01
4.200000E-04 1806 2.760000E+02 7.000000E+01
4.300000E-04 1860 2.820000E+02 7.000000E+01
4.400000E-04 1912 2.980000E+02 7.000000E+01
4.500000E-04 1973 3.180000E+02 8.000000E+01
4.600000E-04 2031 3.380000E+02 8.000000E+01
4.700000E-04 2077 3.460000E+02 8.000000E+01
4.800000E-04 2117 3.540000E+02 1.000000E+02
4.900000E-04 2172 3.680000E+02 1.100000E+02
5.000000E-04 2225 3.800000E+02 1.100000E+02
5.100000E-04 2290 3.920000E+02 1.100000E+02
5.200000E-04 2339 4.060000E+02 1.100000E+02
5.300000E-04 2412 4.260000E+02 1.100000E+02
5.400000E-04 2469 4.460000E+02 1.100000E+02
5.500000E-04 2537 4.680000E+02 1.100000E+02
5.600000E-04 2605 4.820000E+02 1.100000E+02
5.700000E-04 2655 4.920000E+02 1.100000E+02
5.800000E-04 2715 5.160000E+02 1.100000E+02
5.900000E-04 2770 5.280000E+02 1.100000E+02
6.000000E-04 2830 5.500000E+02 1.100000E+02
6.100000E-04 2883 5.740000E+02 1.100000E+02
6.200000E-04 2941 5.920000E+02 1.100000E+02
6.300000E-04 2997 6.080000E+02 1.200000E+02
6.400000E-04 3048 6.200000E+02 1.300000E+02
6.500000E-04 3105 6.380000E+02 1.300000E+02
6.600000E-04 3162 6.660000E+02 1.300000E+02
6.700000E-04 3228 6.780000E+02 1.400000E+02
6.800000E-04 3287 7.060000E+02 1.400000E+02
6.900000E-04 3361 7.280000E+02 1.500000E+02
7.000000E-04 3404 7.400000E+02 1.500000E+02
7.100000E-04 3464 7.560000E+02 1.500000E+02
7.200000E-04 3532 7.780000E+02 1.500000E+02
7.300000E-04 3592 7.940000E+02 1.500000E+02
7.400000E-04 3654 8.160000E+02 1.500000E+02
7.500000E-04 3723 8.420000E+02 1.500000E+02
7.600000E-04 3785 8.600000E+02 1.600000E+02
7.700000E-04 3841 8.760000E+02 1.600000E+02
7.800000E-04 3896 8.980000E+02 1.600000E+02
7.900000E-04 3958 9.160000E+02 1.600000E+02
8.000000E-04 4004 9.260000E+02 1.700000E+02
8.100000E-04 4064 9.480000E+02 1.700000E+02
8.200000E-04 4124 9.740000E+02 1.700000E+02
8.300000E-04 4185 9.840000E+02 1.700000E+02
8.400000E-04 4246 9.980000E+02 1.800000E+02
8.500000E-04 4311 1.028000E+03 1.800000E+02
8.600000E-04 4367 1.044000E+03 1.800000E+02
8.700000E-04 4428 1.070000E+03 1.800000E+02
8.800000E-04 4493 1.094000E+03 1.800000E+02
8.900000E-04 4557 1.120000E+03 1.800000E+02
9.000000E-04 4618 1.136000E+03 1.800000E+02
9.100000E-04 4687 1.154000E+03 1.800000E+02
9.200000E-04 4745 1.176000E+03 1.800000E+02
9.300000E-04 4811 1.204000E+03 1.900000E+02
9.400000E-04 4865 1.226000E+03 1.900000E+02
9.500000E-04 4930 1.254000E+03 1.900000E+02
9.600000E-04 4995 1.278000E+03 2.000000E+02
9.700000E-04 5067 1.300000E+03 2.100000E+02
9.800000E-04 5132 1.326000E+03 2.100000E+02
9.900000E-04 5174 1.346000E+03 2.200000E+02
1.000000E-03 5233 1.372000E+03 2.300000E+02
