 time E 'electrons_from_0.75_micromoles_Flavin' 'electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 42 0.000000E+00 0.000000E+00
2.000000E-05 88 0.000000E+00 0.000000E+00
3.000000E-05 143 0.000000E+00 0.000000E+00
4.000000E-05 205 2.000000E+00 0.000000E+00
5.000000E-05 254 2.000000E+00 0.000000E+00
6.000000E-05 302 8.000000E+00 0.000000E+00
7.000000E-05 355 8.000000E+00 0.000000E+00
8.000000E-05 420 1.200000E+01 0.000000E+00
9.000000E-05 477 1.400000E+01 0.000000E+00
1.000000E-04 526 2.000000E+01 0.000000E+00
1.100000E-04 595 3.000000E+01 0.000000E+00
1.200000E-04 649 3.400000E+01 0.000000E+00
1.300000E-04 701 3.400000E+01 0.000000E+00
1.400000E-04 761 4.200000E+01 0.000000E+00
1.500000E-04 828 5.200000E+01 1.000000E+01
1.600000E-04 884 5.800000E+01 1.000000E+01
1.700000E-04 946 6.600000E+01 1.000000E+01
1.800000E-04 1006 7.200000E+01 2.000000E+01
1.900000E-04 1063 8.000000E+01 2.000000E+01
2.000000E-04 1126 8.800000E+01 2.000000E+01
2.100000E-04 1191 9.400000E+01 2.000000E+01
2.200000E-04 1257 1.020000E+02 4.000000E+01
2.300000E-04 1320 1.140000E+02 4.000000E+01
2.400000E-04 1393 1.220000E+02 6.000000E+01
2.500000E-04 1468 1.320000E+02 6.000000E+01
2.600000E-04 1534 1.440000E+02 6.000000E+01
2.700000E-04 1599 1.560000E+02 8.000000E+01
2.800000E-04 1676 1.700000E+02 8.000000E+01
2.900000E-04 1733 1.780000E+02 8.000000E+01
3.000000E-04 1793 1.860000E+02 8.000000E+01
3.100000E-04 1858 1.940000E+02 8.000000E+01
3.200000E-04 1916 2.060000E+02 9.000000E+01
3.300000E-04 1974 2.180000E+02 1.000000E+02
3.400000E-04 2041 2.240000E+02 1.000000E+02
3.500000E-04 2129 2.540000E+02 1.000000E+02
3.600000E-04 2196 2.680000E+02 1.000000E+02
3.700000E-04 2283 2.880000E+02 1.000000E+02
3.800000E-04 2356 3.120000E+02 1.000000E+02
3.900000E-04 2428 3.260000E+02 1.000000E+02
4.000000E-04 2478 3.440000E+02 1.000000E+02
4.100000E-04 2543 3.520000E+02 1.000000E+02
4.200000E-04 2612 3.680000E+02 1.000000E+02
4.300000E-04 2673 3.780000E+02 1.000000E+02
4.400000E-04 2754 4.060000E+02 1.000000E+02
4.500000E-04 2839 4.260000E+02 1.000000E+02
4.600000E-04 2904 4.520000E+02 1.000000E+02
4.700000E-04 2967 4.680000E+02 1.000000E+02
4.800000E-04 3031 4.820000E+02 1.000000E+02
4.900000E-04 3089 4.960000E+02 1.000000E+02
5.000000E-04 3156 5.120000E+02 1.000000E+02
5.100000E-04 3223 5.360000E+02 1.100000E+02
5.200000E-04 3297 5.680000E+02 1.100000E+02
5.300000E-04 3383 5.840000E+02 1.100000E+02
5.400000E-04 3459 6.000000E+02 1.100000E+02
5.500000E-04 3532 6.240000E+02 1.200000E+02
5.600000E-04 3606 6.420000E+02 1.300000E+02
5.700000E-04 3680 6.660000E+02 1.300000E+02
5.800000E-04 3749 6.840000E+02 1.400000E+02
5.900000E-04 3830 7.120000E+02 1.400000E+02
6.000000E-04 3906 7.320000E+02 1.400000E+02
6.100000E-04 3991 7.560000E+02 1.400000E+02
6.200000E-04 4063 7.760000E+02 1.400000E+02
6.300000E-04 4139 8.060000E+02 1.500000E+02
6.400000E-04 4219 8.300000E+02 1.600000E+02
6.500000E-04 4289 8.520000E+02 1.600000E+02
6.600000E-04 4381 8.780000E+02 1.700000E+02
6.700000E-04 4463 9.020000E+02 1.700000E+02
6.800000E-04 4535 9.240000E+02 1.700000E+02
6.900000E-04 4619 9.540000E+02 1.700000E+02
7.000000E-04 4681 9.620000E+02 1.900000E+02
7.100000E-04 4764 9.820000E+02 2.000000E+02
7.200000E-04 4855 1.020000E+03 2.000000E+02
7.300000E-04 4938 1.038000E+03 2.200000E+02
7.400000E-04 5006 1.060000E+03 2.200000E+02
7.500000E-04 5078 1.078000E+03 2.200000E+02
7.600000E-04 5170 1.102000E+03 2.200000E+02
7.700000E-04 5258 1.136000E+03 2.200000E+02
7.800000E-04 5357 1.174000E+03 2.200000E+02
7.900000E-04 5419 1.196000E+03 2.300000E+02
8.000000E-04 5496 1.220000E+03 2.300000E+02
8.100000E-04 5564 1.242000E+03 2.300000E+02
8.200000E-04 5638 1.268000E+03 2.400000E+02
8.300000E-04 5723 1.298000E+03 2.500000E+02
8.400000E-04 5810 1.336000E+03 2.500000E+02
8.500000E-04 5884 1.366000E+03 2.600000E+02
8.600000E-04 5977 1.398000E+03 2.700000E+02
8.700000E-04 6077 1.422000E+03 2.700000E+02
8.800000E-04 6163 1.442000E+03 2.700000E+02
8.900000E-04 6254 1.480000E+03 2.700000E+02
9.000000E-04 6335 1.510000E+03 2.800000E+02
9.100000E-04 6409 1.540000E+03 3.000000E+02
9.200000E-04 6497 1.570000E+03 3.100000E+02
9.300000E-04 6587 1.598000E+03 3.200000E+02
9.400000E-04 6667 1.626000E+03 3.200000E+02
9.500000E-04 6739 1.650000E+03 3.200000E+02
9.600000E-04 6826 1.684000E+03 3.300000E+02
9.700000E-04 6904 1.708000E+03 3.400000E+02
9.800000E-04 6982 1.728000E+03 3.400000E+02
9.900000E-04 7059 1.762000E+03 3.400000E+02
1.000000E-03 7147 1.800000E+03 3.400000E+02
