 time E 'electrons_from_0.45_micromoles_Flavin' 'electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 34 0.000000E+00 0.000000E+00
2.000000E-05 67 0.000000E+00 0.000000E+00
3.000000E-05 102 0.000000E+00 0.000000E+00
4.000000E-05 155 2.000000E+00 0.000000E+00
5.000000E-05 196 2.000000E+00 0.000000E+00
6.000000E-05 231 2.000000E+00 0.000000E+00
7.000000E-05 272 6.000000E+00 0.000000E+00
8.000000E-05 307 6.000000E+00 0.000000E+00
9.000000E-05 355 8.000000E+00 0.000000E+00
1.000000E-04 396 1.200000E+01 0.000000E+00
1.100000E-04 452 1.800000E+01 0.000000E+00
1.200000E-04 501 2.600000E+01 0.000000E+00
1.300000E-04 545 3.400000E+01 0.000000E+00
1.400000E-04 584 3.600000E+01 0.000000E+00
1.500000E-04 628 3.800000E+01 0.000000E+00
1.600000E-04 674 4.400000E+01 0.000000E+00
1.700000E-04 716 5.200000E+01 0.000000E+00
1.800000E-04 754 6.400000E+01 0.000000E+00
1.900000E-04 784 7.000000E+01 0.000000E+00
2.000000E-04 831 7.600000E+01 0.000000E+00
2.100000E-04 874 8.400000E+01 0.000000E+00
2.200000E-04 923 9.200000E+01 0.000000E+00
2.300000E-04 979 1.020000E+02 0.000000E+00
2.400000E-04 1020 1.080000E+02 0.000000E+00
2.500000E-04 1077 1.160000E+02 0.000000E+00
2.600000E-04 1118 1.260000E+02 0.000000E+00
2.700000E-04 1162 1.320000E+02 0.000000E+00
2.800000E-04 1219 1.380000E+02 0.000000E+00
2.900000E-04 1270 1.440000E+02 0.000000E+00
3.000000E-04 1329 1.560000E+02 0.000000E+00
3.100000E-04 1374 1.580000E+02 0.000000E+00
3.200000E-04 1422 1.600000E+02 2.000000E+01
3.300000E-04 1488 1.820000E+02 2.000000E+01
3.400000E-04 1545 1.980000E+02 3.000000E+01
3.500000E-04 1603 2.060000E+02 3.000000E+01
3.600000E-04 1651 2.140000E+02 3.000000E+01
3.700000E-04 1702 2.240000E+02 4.000000E+01
3.800000E-04 1758 2.380000E+02 4.000000E+01
3.900000E-04 1818 2.520000E+02 4.000000E+01
4.000000E-04 1884 2.680000E+02 6.000000E+01
4.100000E-04 1929 2.840000E+02 6.000000E+01
4.200000E-04 1973 2.920000E+02 7.000000E+01
4.300000E-04 2023 3.060000E+02 7.000000E+01
4.400000E-04 2076 3.260000E+02 7.000000E+01
4.500000E-04 2124 3.420000E+02 7.000000E+01
4.600000E-04 2175 3.520000E+02 7.000000E+01
4.700000E-04 2237 3.640000E+02 7.000000E+01
4.800000E-04 2297 3.820000E+02 8.000000E+01
4.900000E-04 2361 4.040000E+02 8.000000E+01
5.000000E-04 2411 4.140000E+02 9.000000E+01
5.100000E-04 2458 4.260000E+02 9.000000E+01
5.200000E-04 2508 4.380000E+02 9.000000E+01
5.300000E-04 2554 4.500000E+02 9.000000E+01
5.400000E-04 2600 4.660000E+02 9.000000E+01
5.500000E-04 2664 4.840000E+02 9.000000E+01
5.600000E-04 2710 5.020000E+02 1.000000E+02
5.700000E-04 2772 5.180000E+02 1.100000E+02
5.800000E-04 2820 5.260000E+02 1.100000E+02
5.900000E-04 2876 5.320000E+02 1.100000E+02
6.000000E-04 2941 5.480000E+02 1.200000E+02
6.100000E-04 3010 5.780000E+02 1.200000E+02
6.200000E-04 3073 5.980000E+02 1.400000E+02
6.300000E-04 3134 6.120000E+02 1.400000E+02
6.400000E-04 3189 6.340000E+02 1.400000E+02
6.500000E-04 3252 6.580000E+02 1.400000E+02
6.600000E-04 3327 6.880000E+02 1.500000E+02
6.700000E-04 3386 7.040000E+02 1.500000E+02
6.800000E-04 3464 7.380000E+02 1.500000E+02
6.900000E-04 3518 7.600000E+02 1.600000E+02
7.000000E-04 3564 7.700000E+02 1.600000E+02
7.100000E-04 3623 7.900000E+02 1.600000E+02
7.200000E-04 3683 8.120000E+02 1.600000E+02
7.300000E-04 3750 8.360000E+02 1.700000E+02
7.400000E-04 3799 8.520000E+02 1.800000E+02
7.500000E-04 3863 8.700000E+02 1.800000E+02
7.600000E-04 3922 8.840000E+02 1.800000E+02
7.700000E-04 3984 9.060000E+02 1.900000E+02
7.800000E-04 4055 9.320000E+02 2.000000E+02
7.900000E-04 4127 9.620000E+02 2.000000E+02
8.000000E-04 4188 9.840000E+02 2.000000E+02
8.100000E-04 4248 1.000000E+03 2.000000E+02
8.200000E-04 4333 1.036000E+03 2.000000E+02
8.300000E-04 4402 1.050000E+03 2.000000E+02
8.400000E-04 4472 1.078000E+03 2.100000E+02
8.500000E-04 4546 1.110000E+03 2.100000E+02
8.600000E-04 4603 1.142000E+03 2.100000E+02
8.700000E-04 4653 1.168000E+03 2.100000E+02
8.800000E-04 4706 1.186000E+03 2.100000E+02
8.900000E-04 4764 1.200000E+03 2.100000E+02
9.000000E-04 4835 1.230000E+03 2.100000E+02
9.100000E-04 4881 1.248000E+03 2.100000E+02
9.200000E-04 4953 1.272000E+03 2.200000E+02
9.300000E-04 5012 1.294000E+03 2.300000E+02
9.400000E-04 5076 1.314000E+03 2.300000E+02
9.500000E-04 5148 1.352000E+03 2.300000E+02
9.600000E-04 5207 1.372000E+03 2.300000E+02
9.700000E-04 5276 1.404000E+03 2.300000E+02
9.800000E-04 5337 1.434000E+03 2.400000E+02
9.900000E-04 5381 1.446000E+03 2.400000E+02
1.000000E-03 5425 1.456000E+03 2.400000E+02
