 time E 'electrons_from_0.75_micromoles_Flavin' 'electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 35 0.000000E+00 0.000000E+00
2.000000E-05 79 0.000000E+00 0.000000E+00
3.000000E-05 136 4.000000E+00 0.000000E+00
4.000000E-05 190 6.000000E+00 0.000000E+00
5.000000E-05 250 6.000000E+00 2.000000E+01
6.000000E-05 301 6.000000E+00 2.000000E+01
7.000000E-05 365 6.000000E+00 2.000000E+01
8.000000E-05 421 1.000000E+01 2.000000E+01
9.000000E-05 498 1.000000E+01 2.000000E+01
1.000000E-04 562 1.400000E+01 2.000000E+01
1.100000E-04 613 1.400000E+01 2.000000E+01
1.200000E-04 669 2.000000E+01 3.000000E+01
1.300000E-04 725 2.600000E+01 3.000000E+01
1.400000E-04 771 3.600000E+01 4.000000E+01
1.500000E-04 828 4.400000E+01 4.000000E+01
1.600000E-04 881 4.600000E+01 4.000000E+01
1.700000E-04 934 5.600000E+01 4.000000E+01
1.800000E-04 989 6.600000E+01 4.000000E+01
1.900000E-04 1052 7.000000E+01 4.000000E+01
2.000000E-04 1113 7.600000E+01 4.000000E+01
2.100000E-04 1171 9.000000E+01 4.000000E+01
2.200000E-04 1239 9.800000E+01 4.000000E+01
2.300000E-04 1309 1.120000E+02 4.000000E+01
2.400000E-04 1371 1.240000E+02 4.000000E+01
2.500000E-04 1433 1.380000E+02 4.000000E+01
2.600000E-04 1503 1.580000E+02 4.000000E+01
2.700000E-04 1565 1.700000E+02 4.000000E+01
2.800000E-04 1622 1.780000E+02 4.000000E+01
2.900000E-04 1691 2.000000E+02 4.000000E+01
3.000000E-04 1763 2.120000E+02 4.000000E+01
3.100000E-04 1851 2.300000E+02 4.000000E+01
3.200000E-04 1907 2.520000E+02 4.000000E+01
3.300000E-04 1977 2.680000E+02 4.000000E+01
3.400000E-04 2048 2.800000E+02 4.000000E+01
3.500000E-04 2108 2.900000E+02 4.000000E+01
3.600000E-04 2169 3.100000E+02 4.000000E+01
3.700000E-04 2225 3.260000E+02 5.000000E+01
3.800000E-04 2301 3.420000E+02 5.000000E+01
3.900000E-04 2368 3.580000E+02 5.000000E+01
4.000000E-04 2436 3.700000E+02 5.000000E+01
4.100000E-04 2505 3.840000E+02 5.000000E+01
4.200000E-04 2567 4.000000E+02 5.000000E+01
4.300000E-04 2628 4.160000E+02 5.000000E+01
4.400000E-04 2685 4.260000E+02 5.000000E+01
4.500000E-04 2749 4.380000E+02 6.000000E+01
4.600000E-04 2832 4.620000E+02 7.000000E+01
4.700000E-04 2915 4.880000E+02 7.000000E+01
4.800000E-04 2974 5.020000E+02 7.000000E+01
4.900000E-04 3050 5.200000E+02 8.000000E+01
5.000000E-04 3124 5.380000E+02 8.000000E+01
5.100000E-04 3194 5.600000E+02 8.000000E+01
5.200000E-04 3267 5.700000E+02 8.000000E+01
5.300000E-04 3341 5.940000E+02 8.000000E+01
5.400000E-04 3426 6.200000E+02 8.000000E+01
5.500000E-04 3516 6.600000E+02 8.000000E+01
5.600000E-04 3606 6.940000E+02 8.000000E+01
5.700000E-04 3683 7.160000E+02 9.000000E+01
5.800000E-04 3752 7.460000E+02 9.000000E+01
5.900000E-04 3840 7.740000E+02 9.000000E+01
6.000000E-04 3904 7.940000E+02 1.100000E+02
6.100000E-04 3976 8.100000E+02 1.100000E+02
6.200000E-04 4066 8.360000E+02 1.100000E+02
6.300000E-04 4144 8.640000E+02 1.100000E+02
6.400000E-04 4226 8.840000E+02 1.100000E+02
6.500000E-04 4323 9.120000E+02 1.100000E+02
6.600000E-04 4390 9.340000E+02 1.200000E+02
6.700000E-04 4452 9.540000E+02 1.200000E+02
6.800000E-04 4535 9.800000E+02 1.200000E+02
6.900000E-04 4620 9.980000E+02 1.200000E+02
7.000000E-04 4703 1.024000E+03 1.300000E+02
7.100000E-04 4782 1.048000E+03 1.300000E+02
7.200000E-04 4855 1.070000E+03 1.300000E+02
7.300000E-04 4931 1.092000E+03 1.400000E+02
7.400000E-04 4993 1.114000E+03 1.400000E+02
7.500000E-04 5085 1.142000E+03 1.500000E+02
7.600000E-04 5170 1.170000E+03 1.500000E+02
7.700000E-04 5254 1.194000E+03 1.500000E+02
7.800000E-04 5353 1.230000E+03 1.500000E+02
7.900000E-04 5429 1.260000E+03 1.500000E+02
8.000000E-04 5498 1.278000E+03 1.700000E+02
8.100000E-04 5570 1.304000E+03 1.800000E+02
8.200000E-04 5641 1.328000E+03 1.800000E+02
8.300000E-04 5728 1.372000E+03 1.800000E+02
8.400000E-04 5800 1.408000E+03 1.800000E+02
8.500000E-04 5861 1.426000E+03 1.800000E+02
8.600000E-04 5940 1.448000E+03 1.900000E+02
8.700000E-04 6022 1.468000E+03 1.900000E+02
8.800000E-04 6110 1.512000E+03 1.900000E+02
8.900000E-04 6190 1.534000E+03 2.000000E+02
9.000000E-04 6267 1.558000E+03 2.100000E+02
9.100000E-04 6360 1.592000E+03 2.200000E+02
9.200000E-04 6460 1.628000E+03 2.200000E+02
9.300000E-04 6541 1.654000E+03 2.200000E+02
9.400000E-04 6624 1.672000E+03 2.200000E+02
9.500000E-04 6713 1.716000E+03 2.200000E+02
9.600000E-04 6796 1.754000E+03 2.200000E+02
9.700000E-04 6884 1.788000E+03 2.200000E+02
9.800000E-04 6976 1.832000E+03 2.200000E+02
9.900000E-04 7059 1.858000E+03 2.200000E+02
1.000000E-03 7127 1.876000E+03 2.200000E+02
