 time E 'electrons_from_0.45_micromoles_Flavin' 'electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 30 0.000000E+00 0.000000E+00
2.000000E-05 74 0.000000E+00 0.000000E+00
3.000000E-05 110 0.000000E+00 0.000000E+00
4.000000E-05 148 0.000000E+00 0.000000E+00
5.000000E-05 187 0.000000E+00 0.000000E+00
6.000000E-05 224 2.000000E+00 0.000000E+00
7.000000E-05 265 4.000000E+00 0.000000E+00
8.000000E-05 311 6.000000E+00 0.000000E+00
9.000000E-05 344 8.000000E+00 0.000000E+00
1.000000E-04 394 1.200000E+01 0.000000E+00
1.100000E-04 436 1.800000E+01 0.000000E+00
1.200000E-04 478 2.200000E+01 0.000000E+00
1.300000E-04 518 2.400000E+01 1.000000E+01
1.400000E-04 563 3.200000E+01 1.000000E+01
1.500000E-04 613 3.200000E+01 1.000000E+01
1.600000E-04 657 3.400000E+01 1.000000E+01
1.700000E-04 701 4.200000E+01 1.000000E+01
1.800000E-04 734 4.800000E+01 1.000000E+01
1.900000E-04 779 5.200000E+01 1.000000E+01
2.000000E-04 817 5.600000E+01 1.000000E+01
2.100000E-04 856 6.000000E+01 1.000000E+01
2.200000E-04 912 6.600000E+01 1.000000E+01
2.300000E-04 954 8.200000E+01 1.000000E+01
2.400000E-04 999 9.000000E+01 1.000000E+01
2.500000E-04 1041 9.800000E+01 1.000000E+01
2.600000E-04 1084 1.040000E+02 1.000000E+01
2.700000E-04 1131 1.200000E+02 1.000000E+01
2.800000E-04 1199 1.340000E+02 2.000000E+01
2.900000E-04 1253 1.380000E+02 3.000000E+01
3.000000E-04 1308 1.580000E+02 3.000000E+01
3.100000E-04 1336 1.620000E+02 3.000000E+01
3.200000E-04 1386 1.740000E+02 4.000000E+01
3.300000E-04 1441 1.820000E+02 4.000000E+01
3.400000E-04 1493 1.920000E+02 4.000000E+01
3.500000E-04 1562 2.160000E+02 4.000000E+01
3.600000E-04 1612 2.260000E+02 4.000000E+01
3.700000E-04 1670 2.440000E+02 6.000000E+01
3.800000E-04 1721 2.580000E+02 6.000000E+01
3.900000E-04 1780 2.720000E+02 7.000000E+01
4.000000E-04 1838 2.840000E+02 8.000000E+01
4.100000E-04 1893 3.000000E+02 8.000000E+01
4.200000E-04 1936 3.100000E+02 8.000000E+01
4.300000E-04 1986 3.200000E+02 8.000000E+01
4.400000E-04 2032 3.340000E+02 8.000000E+01
4.500000E-04 2075 3.440000E+02 9.000000E+01
4.600000E-04 2116 3.460000E+02 9.000000E+01
4.700000E-04 2170 3.580000E+02 9.000000E+01
4.800000E-04 2230 3.800000E+02 9.000000E+01
4.900000E-04 2287 3.940000E+02 1.100000E+02
5.000000E-04 2341 4.060000E+02 1.100000E+02
5.100000E-04 2403 4.180000E+02 1.100000E+02
5.200000E-04 2469 4.420000E+02 1.100000E+02
5.300000E-04 2540 4.600000E+02 1.200000E+02
5.400000E-04 2593 4.800000E+02 1.200000E+02
5.500000E-04 2654 5.000000E+02 1.200000E+02
5.600000E-04 2698 5.080000E+02 1.300000E+02
5.700000E-04 2761 5.280000E+02 1.300000E+02
5.800000E-04 2831 5.520000E+02 1.300000E+02
5.900000E-04 2884 5.620000E+02 1.300000E+02
6.000000E-04 2941 5.840000E+02 1.300000E+02
6.100000E-04 2982 5.920000E+02 1.300000E+02
6.200000E-04 3036 6.060000E+02 1.300000E+02
6.300000E-04 3094 6.260000E+02 1.300000E+02
6.400000E-04 3151 6.420000E+02 1.400000E+02
6.500000E-04 3221 6.540000E+02 1.400000E+02
6.600000E-04 3271 6.720000E+02 1.500000E+02
6.700000E-04 3324 6.840000E+02 1.500000E+02
6.800000E-04 3397 7.060000E+02 1.600000E+02
6.900000E-04 3469 7.220000E+02 1.600000E+02
7.000000E-04 3527 7.380000E+02 1.600000E+02
7.100000E-04 3591 7.540000E+02 1.600000E+02
7.200000E-04 3654 7.840000E+02 1.600000E+02
7.300000E-04 3715 8.020000E+02 1.700000E+02
7.400000E-04 3767 8.180000E+02 1.700000E+02
7.500000E-04 3823 8.400000E+02 1.700000E+02
7.600000E-04 3870 8.560000E+02 1.700000E+02
7.700000E-04 3920 8.720000E+02 1.700000E+02
7.800000E-04 3974 8.920000E+02 1.700000E+02
7.900000E-04 4037 9.180000E+02 1.700000E+02
8.000000E-04 4109 9.500000E+02 1.900000E+02
8.100000E-04 4186 9.820000E+02 1.900000E+02
8.200000E-04 4240 1.006000E+03 1.900000E+02
8.300000E-04 4298 1.028000E+03 1.900000E+02
8.400000E-04 4350 1.048000E+03 1.900000E+02
8.500000E-04 4408 1.064000E+03 1.900000E+02
8.600000E-04 4463 1.080000E+03 1.900000E+02
8.700000E-04 4510 1.092000E+03 1.900000E+02
8.800000E-04 4582 1.120000E+03 1.900000E+02
8.900000E-04 4658 1.158000E+03 1.900000E+02
9.000000E-04 4712 1.184000E+03 1.900000E+02
9.100000E-04 4768 1.202000E+03 1.900000E+02
9.200000E-04 4841 1.236000E+03 1.900000E+02
9.300000E-04 4914 1.254000E+03 2.000000E+02
9.400000E-04 4980 1.290000E+03 2.100000E+02
9.500000E-04 5029 1.308000E+03 2.100000E+02
9.600000E-04 5108 1.328000E+03 2.100000E+02
9.700000E-04 5179 1.364000E+03 2.100000E+02
9.800000E-04 5221 1.382000E+03 2.100000E+02
9.900000E-04 5281 1.404000E+03 2.100000E+02
1.000000E-03 5345 1.422000E+03 2.100000E+02
