 time E 'electrons_from_0.45_micromoles_Flavin' 'electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 30 0.000000E+00 0.000000E+00
2.000000E-05 61 0.000000E+00 0.000000E+00
3.000000E-05 100 0.000000E+00 0.000000E+00
4.000000E-05 136 2.000000E+00 0.000000E+00
5.000000E-05 195 6.000000E+00 0.000000E+00
6.000000E-05 221 6.000000E+00 0.000000E+00
7.000000E-05 263 8.000000E+00 1.000000E+01
8.000000E-05 305 8.000000E+00 1.000000E+01
9.000000E-05 357 1.600000E+01 1.000000E+01
1.000000E-04 407 2.000000E+01 1.000000E+01
1.100000E-04 454 2.200000E+01 2.000000E+01
1.200000E-04 500 3.200000E+01 2.000000E+01
1.300000E-04 550 3.600000E+01 2.000000E+01
1.400000E-04 593 3.600000E+01 2.000000E+01
1.500000E-04 638 4.400000E+01 2.000000E+01
1.600000E-04 689 5.800000E+01 2.000000E+01
1.700000E-04 735 6.400000E+01 3.000000E+01
1.800000E-04 775 6.600000E+01 3.000000E+01
1.900000E-04 824 7.400000E+01 3.000000E+01
2.000000E-04 878 8.600000E+01 4.000000E+01
2.100000E-04 916 9.000000E+01 4.000000E+01
2.200000E-04 976 9.800000E+01 7.000000E+01
2.300000E-04 1027 1.080000E+02 7.000000E+01
2.400000E-04 1089 1.160000E+02 7.000000E+01
2.500000E-04 1140 1.240000E+02 8.000000E+01
2.600000E-04 1184 1.360000E+02 8.000000E+01
2.700000E-04 1218 1.440000E+02 8.000000E+01
2.800000E-04 1270 1.540000E+02 8.000000E+01
2.900000E-04 1325 1.640000E+02 9.000000E+01
3.000000E-04 1371 1.680000E+02 9.000000E+01
3.100000E-04 1422 1.780000E+02 1.000000E+02
3.200000E-04 1476 1.840000E+02 1.000000E+02
3.300000E-04 1534 1.940000E+02 1.100000E+02
3.400000E-04 1580 2.020000E+02 1.100000E+02
3.500000E-04 1628 2.140000E+02 1.100000E+02
3.600000E-04 1685 2.320000E+02 1.100000E+02
3.700000E-04 1739 2.500000E+02 1.100000E+02
3.800000E-04 1798 2.640000E+02 1.100000E+02
3.900000E-04 1854 2.840000E+02 1.200000E+02
4.000000E-04 1905 2.940000E+02 1.200000E+02
4.100000E-04 1957 3.000000E+02 1.300000E+02
4.200000E-04 2013 3.140000E+02 1.300000E+02
4.300000E-04 2069 3.240000E+02 1.400000E+02
4.400000E-04 2123 3.400000E+02 1.500000E+02
4.500000E-04 2175 3.520000E+02 1.500000E+02
4.600000E-04 2221 3.660000E+02 1.500000E+02
4.700000E-04 2274 3.800000E+02 1.500000E+02
4.800000E-04 2329 3.900000E+02 1.600000E+02
4.900000E-04 2385 4.020000E+02 1.600000E+02
5.000000E-04 2429 4.120000E+02 1.600000E+02
5.100000E-04 2493 4.360000E+02 1.600000E+02
5.200000E-04 2554 4.580000E+02 1.600000E+02
5.300000E-04 2606 4.680000E+02 1.600000E+02
5.400000E-04 2666 4.920000E+02 1.600000E+02
5.500000E-04 2707 4.940000E+02 1.600000E+02
5.600000E-04 2771 5.040000E+02 1.600000E+02
5.700000E-04 2838 5.180000E+02 1.600000E+02
5.800000E-04 2891 5.300000E+02 1.600000E+02
5.900000E-04 2936 5.440000E+02 1.700000E+02
6.000000E-04 3007 5.620000E+02 1.700000E+02
6.100000E-04 3060 5.820000E+02 1.700000E+02
6.200000E-04 3120 6.020000E+02 1.700000E+02
6.300000E-04 3172 6.160000E+02 1.900000E+02
6.400000E-04 3227 6.340000E+02 1.900000E+02
6.500000E-04 3284 6.620000E+02 2.000000E+02
6.600000E-04 3351 6.820000E+02 2.300000E+02
6.700000E-04 3419 7.020000E+02 2.300000E+02
6.800000E-04 3479 7.260000E+02 2.300000E+02
6.900000E-04 3540 7.480000E+02 2.400000E+02
7.000000E-04 3592 7.600000E+02 2.500000E+02
7.100000E-04 3654 7.840000E+02 2.500000E+02
7.200000E-04 3709 8.000000E+02 2.500000E+02
7.300000E-04 3764 8.080000E+02 2.500000E+02
7.400000E-04 3819 8.220000E+02 2.500000E+02
7.500000E-04 3875 8.440000E+02 2.500000E+02
7.600000E-04 3931 8.520000E+02 2.500000E+02
7.700000E-04 4000 8.800000E+02 2.500000E+02
7.800000E-04 4057 9.060000E+02 2.600000E+02
7.900000E-04 4101 9.200000E+02 2.600000E+02
8.000000E-04 4156 9.400000E+02 2.800000E+02
8.100000E-04 4230 9.640000E+02 2.800000E+02
8.200000E-04 4284 9.820000E+02 2.800000E+02
8.300000E-04 4345 9.980000E+02 2.800000E+02
8.400000E-04 4404 1.022000E+03 3.000000E+02
8.500000E-04 4463 1.048000E+03 3.000000E+02
8.600000E-04 4520 1.068000E+03 3.100000E+02
8.700000E-04 4585 1.088000E+03 3.100000E+02
8.800000E-04 4656 1.110000E+03 3.100000E+02
8.900000E-04 4723 1.142000E+03 3.100000E+02
9.000000E-04 4783 1.156000E+03 3.200000E+02
9.100000E-04 4844 1.176000E+03 3.200000E+02
9.200000E-04 4907 1.194000E+03 3.200000E+02
9.300000E-04 4956 1.216000E+03 3.200000E+02
9.400000E-04 5018 1.234000E+03 3.200000E+02
9.500000E-04 5080 1.258000E+03 3.300000E+02
9.600000E-04 5152 1.290000E+03 3.300000E+02
9.700000E-04 5233 1.318000E+03 3.300000E+02
9.800000E-04 5298 1.358000E+03 3.300000E+02
9.900000E-04 5377 1.394000E+03 3.300000E+02
1.000000E-03 5454 1.432000E+03 3.300000E+02
