 time E 'electrons_from_1.2_micromoles_Flavin' 'electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 60 0.000000E+00 0.000000E+00
2.000000E-05 142 0.000000E+00 0.000000E+00
3.000000E-05 206 2.000000E+00 0.000000E+00
4.000000E-05 295 4.000000E+00 0.000000E+00
5.000000E-05 380 6.000000E+00 0.000000E+00
6.000000E-05 476 1.600000E+01 0.000000E+00
7.000000E-05 559 2.200000E+01 0.000000E+00
8.000000E-05 639 3.000000E+01 0.000000E+00
9.000000E-05 726 3.600000E+01 0.000000E+00
1.000000E-04 823 4.400000E+01 0.000000E+00
1.100000E-04 911 5.200000E+01 0.000000E+00
1.200000E-04 998 6.200000E+01 0.000000E+00
1.300000E-04 1079 7.800000E+01 0.000000E+00
1.400000E-04 1170 9.000000E+01 0.000000E+00
1.500000E-04 1248 9.200000E+01 0.000000E+00
1.600000E-04 1336 1.100000E+02 0.000000E+00
1.700000E-04 1430 1.200000E+02 0.000000E+00
1.800000E-04 1510 1.280000E+02 1.000000E+01
1.900000E-04 1596 1.440000E+02 1.000000E+01
2.000000E-04 1675 1.580000E+02 1.000000E+01
2.100000E-04 1763 1.760000E+02 2.000000E+01
2.200000E-04 1862 1.980000E+02 2.000000E+01
2.300000E-04 1943 2.140000E+02 2.000000E+01
2.400000E-04 2020 2.260000E+02 2.000000E+01
2.500000E-04 2100 2.400000E+02 2.000000E+01
2.600000E-04 2181 2.580000E+02 3.000000E+01
2.700000E-04 2256 2.620000E+02 4.000000E+01
2.800000E-04 2356 2.800000E+02 4.000000E+01
2.900000E-04 2450 2.980000E+02 4.000000E+01
3.000000E-04 2551 3.140000E+02 4.000000E+01
3.100000E-04 2651 3.420000E+02 4.000000E+01
3.200000E-04 2770 3.700000E+02 4.000000E+01
3.300000E-04 2854 3.900000E+02 6.000000E+01
3.400000E-04 2946 4.200000E+02 6.000000E+01
3.500000E-04 3025 4.280000E+02 6.000000E+01
3.600000E-04 3110 4.460000E+02 6.000000E+01
3.700000E-04 3209 4.700000E+02 6.000000E+01
3.800000E-04 3314 4.960000E+02 6.000000E+01
3.900000E-04 3391 5.120000E+02 6.000000E+01
4.000000E-04 3493 5.420000E+02 6.000000E+01
4.100000E-04 3595 5.620000E+02 6.000000E+01
4.200000E-04 3688 5.840000E+02 6.000000E+01
4.300000E-04 3790 6.260000E+02 7.000000E+01
4.400000E-04 3891 6.480000E+02 7.000000E+01
4.500000E-04 3989 6.660000E+02 8.000000E+01
4.600000E-04 4108 6.880000E+02 8.000000E+01
4.700000E-04 4191 7.080000E+02 8.000000E+01
4.800000E-04 4296 7.480000E+02 9.000000E+01
4.900000E-04 4400 7.660000E+02 9.000000E+01
5.000000E-04 4486 7.840000E+02 1.000000E+02
5.100000E-04 4600 8.220000E+02 1.000000E+02
5.200000E-04 4710 8.560000E+02 1.000000E+02
5.300000E-04 4805 8.720000E+02 1.000000E+02
5.400000E-04 4913 9.020000E+02 1.000000E+02
5.500000E-04 5024 9.300000E+02 1.100000E+02
5.600000E-04 5136 9.720000E+02 1.200000E+02
5.700000E-04 5245 1.012000E+03 1.200000E+02
5.800000E-04 5360 1.044000E+03 1.300000E+02
5.900000E-04 5471 1.078000E+03 1.300000E+02
6.000000E-04 5583 1.110000E+03 1.300000E+02
6.100000E-04 5685 1.144000E+03 1.300000E+02
6.200000E-04 5784 1.172000E+03 1.300000E+02
6.300000E-04 5891 1.216000E+03 1.300000E+02
6.400000E-04 6018 1.258000E+03 1.300000E+02
6.500000E-04 6132 1.288000E+03 1.300000E+02
6.600000E-04 6229 1.320000E+03 1.400000E+02
6.700000E-04 6326 1.358000E+03 1.400000E+02
6.800000E-04 6436 1.390000E+03 1.400000E+02
6.900000E-04 6550 1.430000E+03 1.400000E+02
7.000000E-04 6657 1.464000E+03 1.400000E+02
7.100000E-04 6777 1.494000E+03 1.400000E+02
7.200000E-04 6888 1.534000E+03 1.500000E+02
7.300000E-04 7011 1.572000E+03 1.500000E+02
7.400000E-04 7129 1.612000E+03 1.500000E+02
7.500000E-04 7235 1.648000E+03 1.500000E+02
7.600000E-04 7364 1.690000E+03 1.500000E+02
7.700000E-04 7501 1.752000E+03 1.500000E+02
7.800000E-04 7598 1.780000E+03 1.500000E+02
7.900000E-04 7723 1.824000E+03 1.500000E+02
8.000000E-04 7840 1.866000E+03 1.600000E+02
8.100000E-04 7947 1.894000E+03 1.600000E+02
8.200000E-04 8068 1.952000E+03 1.600000E+02
8.300000E-04 8187 1.998000E+03 1.600000E+02
8.400000E-04 8303 2.044000E+03 1.600000E+02
8.500000E-04 8421 2.084000E+03 1.700000E+02
8.600000E-04 8536 2.114000E+03 1.900000E+02
8.700000E-04 8660 2.156000E+03 1.900000E+02
8.800000E-04 8780 2.206000E+03 1.900000E+02
8.900000E-04 8866 2.244000E+03 1.900000E+02
9.000000E-04 8965 2.274000E+03 1.900000E+02
9.100000E-04 9078 2.318000E+03 1.900000E+02
9.200000E-04 9189 2.356000E+03 2.100000E+02
9.300000E-04 9305 2.404000E+03 2.100000E+02
9.400000E-04 9416 2.446000E+03 2.100000E+02
9.500000E-04 9517 2.472000E+03 2.200000E+02
9.600000E-04 9627 2.500000E+03 2.200000E+02
9.700000E-04 9719 2.516000E+03 2.200000E+02
9.800000E-04 9841 2.570000E+03 2.300000E+02
9.900000E-04 9957 2.630000E+03 2.300000E+02
1.000000E-03 10050 2.668000E+03 2.300000E+02
