 time E 'electrons_from_0.2_micromoles_Flavin' 'electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 24 0.000000E+00 0.000000E+00
2.000000E-05 39 0.000000E+00 0.000000E+00
3.000000E-05 61 0.000000E+00 0.000000E+00
4.000000E-05 87 0.000000E+00 0.000000E+00
5.000000E-05 102 2.000000E+00 0.000000E+00
6.000000E-05 124 2.000000E+00 0.000000E+00
7.000000E-05 140 2.000000E+00 0.000000E+00
8.000000E-05 161 6.000000E+00 0.000000E+00
9.000000E-05 177 8.000000E+00 0.000000E+00
1.000000E-04 192 8.000000E+00 0.000000E+00
1.100000E-04 215 1.000000E+01 0.000000E+00
1.200000E-04 232 1.200000E+01 0.000000E+00
1.300000E-04 261 1.600000E+01 0.000000E+00
1.400000E-04 284 1.600000E+01 0.000000E+00
1.500000E-04 305 1.800000E+01 0.000000E+00
1.600000E-04 323 2.000000E+01 1.000000E+01
1.700000E-04 343 2.000000E+01 1.000000E+01
1.800000E-04 372 2.200000E+01 1.000000E+01
1.900000E-04 393 2.400000E+01 1.000000E+01
2.000000E-04 418 2.600000E+01 1.000000E+01
2.100000E-04 446 3.000000E+01 1.000000E+01
2.200000E-04 477 3.400000E+01 1.000000E+01
2.300000E-04 503 3.600000E+01 1.000000E+01
2.400000E-04 524 4.000000E+01 1.000000E+01
2.500000E-04 553 4.600000E+01 1.000000E+01
2.600000E-04 574 4.800000E+01 1.000000E+01
2.700000E-04 607 5.200000E+01 1.000000E+01
2.800000E-04 630 5.200000E+01 2.000000E+01
2.900000E-04 659 5.400000E+01 3.000000E+01
3.000000E-04 680 5.800000E+01 3.000000E+01
3.100000E-04 710 6.600000E+01 3.000000E+01
3.200000E-04 737 7.200000E+01 3.000000E+01
3.300000E-04 765 7.800000E+01 4.000000E+01
3.400000E-04 795 8.400000E+01 4.000000E+01
3.500000E-04 820 8.600000E+01 4.000000E+01
3.600000E-04 841 8.800000E+01 4.000000E+01
3.700000E-04 863 1.000000E+02 4.000000E+01
3.800000E-04 880 1.040000E+02 4.000000E+01
3.900000E-04 907 1.040000E+02 4.000000E+01
4.000000E-04 940 1.160000E+02 4.000000E+01
4.100000E-04 967 1.220000E+02 6.000000E+01
4.200000E-04 995 1.340000E+02 6.000000E+01
4.300000E-04 1019 1.420000E+02 6.000000E+01
4.400000E-04 1054 1.500000E+02 8.000000E+01
4.500000E-04 1084 1.580000E+02 8.000000E+01
4.600000E-04 1113 1.640000E+02 8.000000E+01
4.700000E-04 1145 1.680000E+02 9.000000E+01
4.800000E-04 1169 1.740000E+02 1.000000E+02
4.900000E-04 1210 1.880000E+02 1.100000E+02
5.000000E-04 1230 1.960000E+02 1.100000E+02
5.100000E-04 1263 2.040000E+02 1.200000E+02
5.200000E-04 1295 2.060000E+02 1.400000E+02
5.300000E-04 1330 2.120000E+02 1.400000E+02
5.400000E-04 1366 2.260000E+02 1.400000E+02
5.500000E-04 1394 2.340000E+02 1.400000E+02
5.600000E-04 1417 2.420000E+02 1.400000E+02
5.700000E-04 1446 2.460000E+02 1.400000E+02
5.800000E-04 1474 2.540000E+02 1.400000E+02
5.900000E-04 1515 2.640000E+02 1.400000E+02
6.000000E-04 1546 2.820000E+02 1.400000E+02
6.100000E-04 1583 2.980000E+02 1.400000E+02
6.200000E-04 1614 3.080000E+02 1.600000E+02
6.300000E-04 1649 3.220000E+02 1.600000E+02
6.400000E-04 1678 3.220000E+02 1.700000E+02
6.500000E-04 1709 3.260000E+02 1.800000E+02
6.600000E-04 1747 3.360000E+02 1.800000E+02
6.700000E-04 1788 3.480000E+02 1.900000E+02
6.800000E-04 1823 3.580000E+02 1.900000E+02
6.900000E-04 1859 3.660000E+02 1.900000E+02
7.000000E-04 1897 3.740000E+02 2.200000E+02
7.100000E-04 1926 3.780000E+02 2.200000E+02
7.200000E-04 1952 3.800000E+02 2.300000E+02
7.300000E-04 1986 3.920000E+02 2.300000E+02
7.400000E-04 2022 4.080000E+02 2.300000E+02
7.500000E-04 2057 4.160000E+02 2.600000E+02
7.600000E-04 2090 4.280000E+02 2.600000E+02
7.700000E-04 2119 4.340000E+02 2.600000E+02
7.800000E-04 2164 4.540000E+02 2.600000E+02
7.900000E-04 2200 4.740000E+02 2.600000E+02
8.000000E-04 2228 4.920000E+02 2.700000E+02
8.100000E-04 2251 4.980000E+02 2.700000E+02
8.200000E-04 2282 5.020000E+02 2.800000E+02
8.300000E-04 2312 5.180000E+02 2.800000E+02
8.400000E-04 2343 5.340000E+02 2.900000E+02
8.500000E-04 2367 5.380000E+02 2.900000E+02
8.600000E-04 2385 5.420000E+02 3.000000E+02
8.700000E-04 2417 5.500000E+02 3.000000E+02
8.800000E-04 2450 5.580000E+02 3.000000E+02
8.900000E-04 2490 5.720000E+02 3.100000E+02
9.000000E-04 2530 5.900000E+02 3.100000E+02
9.100000E-04 2565 6.060000E+02 3.100000E+02
9.200000E-04 2603 6.200000E+02 3.200000E+02
9.300000E-04 2631 6.260000E+02 3.200000E+02
9.400000E-04 2666 6.360000E+02 3.300000E+02
9.500000E-04 2705 6.500000E+02 3.300000E+02
9.600000E-04 2737 6.600000E+02 3.400000E+02
9.700000E-04 2771 6.700000E+02 3.500000E+02
9.800000E-04 2800 6.780000E+02 3.600000E+02
9.900000E-04 2839 6.940000E+02 3.700000E+02
1.000000E-03 2867 7.020000E+02 3.700000E+02
